FIPS,N02650,A02650,"Population Estimate, 2013","Population Estimate, 2016",PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13
42105,11310.0,498798.0,"17,478","16,885",12.1,32.4
42107,72000.0,3397786.0,"146,758","143,573",11.4,35.1
42109,27720.0,1279164.0,"40,091","40,468",9.9,32.5
42111,48370.0,2318554.0,"76,769","75,061",12.5,37.7
42113,25680.0,1182874.0,"6,325","6,137",13.1,31.1
42115,23370.0,1293771.0,"42,266","40,862",10.1,30.4
42117,26260.0,1288539.0,"42,397","41,467",12.0,30.3
42119,23900.0,1330690.0,"44,746","45,565",10.2,28.2
42121,46160.0,2095495.0,"53,905","52,582",13.2,34.7
42123,29470.0,1348702.0,"40,947","40,025",12.5,33.6
42125,165200.0,11882222.0,"208,264","207,981",11.8,28.3
42127,47240.0,2399733.0,"51,639","50,710",12.6,33.1
42129,250820.0,14110815.0,"361,151","355,458",11.8,30.0
42131,26860.0,1645029.0,"28,125","27,521",10.8,33.4
42133,265930.0,15437551.0,"439,117","443,744",11.3,33.3
44001,32170.0,2653849.0,"49,350","49,067",8.8,22.9
44003,117210.0,7698562.0,"165,043","164,614",9.9,28.8
44005,41760.0,3138769.0,"82,516","82,784",8.5,23.1
44007,311010.0,16427109.0,"629,731","633,673",9.9,28.2
44009,61680.0,4664044.0,"126,393","126,288",9.1,23.9
45001,48180.0,2091746.0,"24,964","24,872",17.0,35.2
45003,80980.0,4151640.0,"164,120","167,458",12.8,31.9
45005,7710.0,279551.0,"9,805","9,045",19.2,41.1
45007,125500.0,5853023.0,"190,591","196,569",13.2,33.9
45009,10010.0,359169.0,"15,392","14,434",17.0,40.3
45011,9500.0,359216.0,"22,144","21,483",17.3,36.8
45013,76660.0,5656583.0,"171,010","183,149",9.8,22.0
45015,144990.0,7693932.0,"193,925","210,898",13.5,35.0
45017,25390.0,1062519.0,"15,053","14,796",18.6,35.3
45019,258810.0,16303767.0,"372,214","396,484",11.1,24.6
45021,39360.0,1671096.0,"56,055","56,646",14.4,36.5
45023,40210.0,1591887.0,"32,671","32,181",13.8,36.1
45025,30620.0,1282911.0,"46,147","46,013",14.8,34.8
45027,21680.0,771181.0,"34,180","33,951",17.2,42.3
45029,22430.0,872321.0,"37,781","37,923",16.5,39.0
45031,58440.0,2733424.0,"67,855","67,234",14.6,37.7
45033,26940.0,893812.0,"31,416","30,858",16.5,37.4
45035,123660.0,6030501.0,"145,310","153,773",10.4,33.9
45037,37690.0,1793064.0,"26,287","26,358",14.1,32.7
45039,31490.0,1747345.0,"23,183","22,653",18.6,41.3
45041,64790.0,2973228.0,"138,291","138,742",14.1,34.1
45043,40600.0,2195290.0,"60,417","61,399",14.4,30.8
45045,243570.0,14232598.0,"473,442","498,766",10.4,28.1
45047,35530.0,1546974.0,"69,807","70,133",13.2,33.5
45049,10600.0,378844.0,"20,378","19,922",15.1,42.0
45051,141000.0,6423483.0,"289,310","322,342",11.1,29.8
45053,23690.0,1327242.0,"26,624","28,465",15.0,37.0
45055,45580.0,2103717.0,"62,526","64,097",12.6,31.7
45057,35450.0,1821054.0,"80,486","89,594",11.8,31.3
45059,69160.0,3878970.0,"66,159","66,777",15.0,40.8
45061,45430.0,1893075.0,"18,413","17,635",16.9,44.3
45063,162190.0,8858353.0,"273,373","286,196",9.9,33.4
45065,11420.0,473539.0,"9,913","9,643",17.6,35.2
45067,17410.0,565752.0,"32,073","31,726",17.2,39.9
45069,13190.0,428241.0,"27,958","26,945",15.2,39.2
45071,27830.0,1625737.0,"37,487","38,079",15.7,35.5
45073,31980.0,1750803.0,"74,954","76,355",12.0,28.0
45075,50660.0,1923678.0,"90,598","87,903",15.1,41.9
45077,70590.0,3311574.0,"119,167","122,863",11.9,30.2
45079,216940.0,11851937.0,"397,488","409,549",11.1,32.6
45081,29580.0,1266140.0,"20,123","20,197",13.0,35.6
45083,152280.0,8059417.0,"290,722","301,463",12.8,30.5
45085,57660.0,2275421.0,"107,870","107,396",14.3,34.4
45087,16590.0,624582.0,"28,031","27,673",15.6,36.9
45089,36510.0,1357225.0,"33,132","31,955",17.5,42.5
45091,129650.0,7691748.0,"239,049","258,526",12.0,29.4
46003,4830.0,268156.0,"2,712","2,736",8.7,28.0
46005,9880.0,524111.0,"18,304","18,101",9.4,32.0
46007,1330.0,48203.0,"3,456","3,460",14.6,36.6
46009,3380.0,174040.0,"7,005","6,984",9.4,29.6
46011,15330.0,908975.0,"33,084","34,135",6.1,27.4
46013,19990.0,1252382.0,"38,258","39,128",8.4,32.2
46015,3990.0,208908.0,"5,396","5,238",10.1,34.4
46017,2570.0,110767.0,"2,019","2,043",16.2,42.0
46019,12510.0,719975.0,"10,319","10,205",8.4,31.3
46021,1980.0,115680.0,"1,344","1,378",9.9,30.9
46023,5080.0,267610.0,"9,186","9,396",11.7,33.6
46025,3730.0,207053.0,"3,633","3,656",10.4,30.6
46027,8220.0,447121.0,"13,983","14,086",7.7,31.1
46029,14100.0,831107.0,"27,867","28,063",8.3,31.2
46031,1790.0,75336.0,"4,227","4,132",13.3,40.9
46033,7530.0,386943.0,"8,423","8,596",10.7,29.7
46035,10980.0,610100.0,"19,803","19,903",9.4,34.3
46037,4650.0,284211.0,"5,614","5,571",11.2,30.8
46039,2780.0,155962.0,"4,304","4,231",10.8,33.3
46041,2180.0,90592.0,"5,592","5,742",15.6,39.9
46043,4240.0,254005.0,"2,994","2,932",11.0,29.8
46045,2330.0,160194.0,"4,032","3,952",9.0,29.1
46047,3630.0,171577.0,"6,830","6,849",11.2,31.7
46049,3500.0,212013.0,"2,370","2,354",9.8,29.3
46051,5250.0,279927.0,"7,261","7,148",8.3,30.6
46053,2040.0,93636.0,"4,237","4,171",10.4,32.2
46055,1420.0,72132.0,"1,888","1,892",10.3,30.1
46057,17840.0,1049068.0,"5,951","6,028",9.7,30.8
46059,4770.0,271634.0,"3,402","3,319",10.5,29.9
46061,12210.0,688555.0,"3,395","3,374",8.3,28.9
46063,990.0,57211.0,"1,270","1,278",8.1,32.4
46065,9650.0,567839.0,"17,424","17,600",9.5,28.3
46067,7290.0,416335.0,"7,183","7,368",10.5,31.0
46069,1310.0,87201.0,"1,382","1,352",10.5,30.5
46071,840.0,29418.0,"3,241","3,326",11.2,34.8
46073,1960.0,99502.0,"2,061","2,004",9.9,27.8
46075,460.0,24257.0,987,927,10.9,29.3
46077,4080.0,248454.0,"5,078","5,001",10.0,33.8
46079,12960.0,790201.0,"12,045","12,909",8.6,31.3
46081,37670.0,2441845.0,"24,967","25,281",7.3,25.7
46083,49000.0,3584061.0,"49,849","54,469",6.6,28.7
46085,2590.0,113719.0,"3,856","3,894",10.4,33.5
46087,6120.0,353738.0,"5,647","5,625",9.0,28.5
46089,1670.0,97898.0,"2,441","2,438",11.8,27.3
46091,4480.0,228681.0,"4,761","4,801",9.6,32.2
46093,56760.0,3165677.0,"26,576","27,693",8.4,27.0
46095,570.0,20206.0,"2,082","2,102",13.2,32.4
46097,2490.0,144871.0,"2,335","2,281",10.6,31.4
46099,116220.0,7375173.0,"179,415","187,318",7.9,27.8
46101,17370.0,1035440.0,"6,429","6,505",11.0,32.9
46103,65890.0,3577982.0,"106,221","109,372",8.4,27.3
46105,1690.0,82816.0,"3,040","2,983",10.1,32.8
46107,1190.0,80911.0,"2,368","2,299",11.0,29.2
46109,8060.0,396288.0,"10,271","10,255",12.0,32.0
46111,9270.0,479811.0,"2,323","2,396",10.2,29.7
46115,3590.0,223347.0,"6,579","6,420",9.9,31.4
46117,1510.0,95569.0,"2,956","2,993",9.8,33.4
46119,10630.0,636914.0,"1,451","1,421",9.3,33.1
46121,4020.0,161804.0,"10,019","10,155",18.2,38.0
46123,2610.0,130233.0,"5,498","5,492",10.7,30.7
46125,10860.0,612965.0,"8,352","8,317",8.4,32.9
46127,8700.0,930785.0,"14,726","14,934",9.2,30.4
46129,3350.0,184680.0,"5,527","5,610",10.7,28.4
46135,13000.0,697816.0,"22,676","22,616",7.9,30.0
46137,390.0,15507.0,"2,821","2,801",16.5,42.0
47001,67080.0,3629117.0,"75,420","75,936",12.3,31.7
47003,58170.0,2635867.0,"45,638","47,484",11.5,32.1
47005,8150.0,320951.0,"16,280","16,014",14.3,32.4
47007,38710.0,1801091.0,"13,785","14,675",12.5,32.7
47009,87130.0,4455918.0,"124,985","128,670",13.7,34.0
47011,45650.0,2100208.0,"101,881","104,490",14.3,34.9
47013,19670.0,761795.0,"40,229","39,714",13.4,32.5
47015,31670.0,1322061.0,"13,800","14,027",12.9,33.3
47017,45940.0,2291951.0,"28,685","28,092",14.6,32.4
47019,48380.0,2137012.0,"56,982","56,502",14.2,31.8
47021,70650.0,3703559.0,"39,387","39,880",12.3,33.8
47023,13040.0,535538.0,"17,340","17,453",14.7,32.0
47025,13880.0,526738.0,"31,661","31,757",14.8,30.8
47027,6450.0,220605.0,"7,784","7,752",13.9,31.3
47029,24370.0,899721.0,"35,287","35,219",15.8,34.4
47031,35790.0,1682254.0,"53,324","54,682",13.1,35.9
47033,14360.0,637224.0,"14,590","14,411",13.8,33.0
47035,44330.0,1868972.0,"57,513","58,655",18.2,29.2
47037,439110.0,30021769.0,"658,990","684,410",10.6,30.9
47039,6500.0,255094.0,"11,697","11,769",15.0,36.3
47041,23090.0,900297.0,"19,108","19,361",14.4,31.8
47043,33410.0,1581789.0,"50,211","52,170",12.6,35.9
47045,19890.0,871291.0,"38,148","37,708",15.8,37.2
47047,62560.0,5182704.0,"38,810","39,590",17.6,31.1
47049,12440.0,469766.0,"17,937","18,033",14.6,35.5
47051,34180.0,1612962.0,"41,313","41,700",13.1,30.9
47053,27680.0,1215399.0,"49,483","49,401",13.1,32.3
47055,34050.0,1434750.0,"28,859","29,307",14.4,32.1
47057,13100.0,510261.0,"22,681","23,072",14.4,35.0
47059,41020.0,1649841.0,"68,272","68,615",12.3,29.8
47061,21300.0,806455.0,"13,509","13,389",15.2,31.3
47063,32590.0,1368381.0,"63,082","63,785",13.9,30.8
47065,173230.0,9994224.0,"348,853","357,738",12.2,30.2
47067,8980.0,334130.0,"6,638","6,577",13.0,30.6
47069,16310.0,630274.0,"26,251","25,435",14.7,37.8
47071,14380.0,602610.0,"25,981","25,679",13.8,31.9
47073,49590.0,2126357.0,"56,740","56,563",14.4,32.9
47075,37230.0,1398625.0,"18,256","17,853",15.3,38.4
47077,18880.0,772069.0,"27,958","27,822",15.9,34.8
47079,18270.0,782344.0,"32,253","32,310",14.0,33.7
47081,28990.0,1217199.0,"24,153","24,295",12.2,32.1
47083,12220.0,524865.0,"8,275","8,134",15.2,33.2
47085,10530.0,462719.0,"18,230","18,347",14.1,35.6
47087,37490.0,1722311.0,"11,533","11,566",13.8,34.7
47089,59370.0,2395437.0,"52,352","53,535",12.3,34.2
47091,6430.0,247233.0,"17,998","17,754",14.1,29.2
47093,233820.0,14148888.0,"444,325","456,132",11.2,29.7
47095,2200.0,78916.0,"7,711","7,560",13.5,37.5
47097,10190.0,386100.0,"27,559","26,773",15.4,38.3
47099,21530.0,870412.0,"41,990","43,081",14.2,34.0
47101,23230.0,925751.0,"11,969","11,904",14.5,34.3
47103,25320.0,1135703.0,"33,574","33,645",14.2,32.1
47105,64950.0,5124382.0,"50,374","51,454",13.3,27.5
47107,40320.0,1697984.0,"52,405","52,850",14.1,33.7
47109,12630.0,496093.0,"26,078","25,935",16.9,38.6
47111,18370.0,693343.0,"22,619","23,450",14.2,34.2
47113,60850.0,2919517.0,"98,715","97,663",14.2,34.3
47115,33250.0,2312548.0,"28,316","28,446",15.9,32.9
47117,61840.0,3197241.0,"31,082","31,915",14.4,31.3
47119,59980.0,3020786.0,"83,611","89,981",11.9,33.6
47121,11540.0,523785.0,"11,696","12,005",14.2,27.9
47123,45320.0,2213352.0,"45,223","45,970",14.7,35.5
47125,100050.0,4405904.0,"184,637","195,734",9.8,29.0
47127,47480.0,2168542.0,"6,302","6,323",14.0,32.0
47129,21500.0,898495.0,"21,707","21,554",12.3,30.3
47131,21750.0,945453.0,"31,068","30,578",15.5,33.6
47133,38450.0,1751109.0,"22,021","22,051",15.1,33.0
47135,6500.0,262360.0,"7,878","7,964",16.3,31.4
47137,7220.0,286646.0,"5,044","5,142",15.0,33.1
47139,25390.0,1057317.0,"16,640","16,772",13.7,34.9
47141,43430.0,1958356.0,"73,992","75,931",12.5,32.6
47143,15510.0,671590.0,"32,526","32,442",13.7,30.4
47145,62080.0,3226421.0,"53,035","52,874",13.4,34.1
47147,67160.0,3387859.0,"67,244","69,165",12.8,35.6
47149,184490.0,10026679.0,"281,289","308,251",9.9,33.0
47151,9210.0,333862.0,"22,024","21,947",13.4,28.9
47153,44850.0,2510343.0,"14,663","14,897",13.5,28.3
47155,76980.0,3275037.0,"93,356","96,673",12.2,30.6
47157,445400.0,25347275.0,"938,091","934,603",12.2,32.6
47159,40160.0,2011038.0,"19,050","19,447",13.6,36.8
47161,8820.0,373497.0,"13,308","13,182",15.2,31.4
47163,116140.0,5805744.0,"156,562","156,667",14.4,30.1
47165,100610.0,5768421.0,"169,110","180,063",11.8,29.7
47167,38930.0,1835512.0,"61,599","61,303",13.5,35.4
47169,26590.0,1344024.0,"7,782","8,271",13.2,32.9
47171,51780.0,2305378.0,"18,047","17,719",14.7,33.4
47173,28340.0,1341240.0,"19,055","19,140",13.8,31.0
47175,29230.0,1113380.0,"5,570","5,689",14.6,32.1
47177,25780.0,1004503.0,"39,893","40,516",16.3,31.4
47179,77000.0,3949454.0,"125,516","127,440",12.9,32.2
47181,17220.0,686507.0,"16,918","16,713",12.3,32.7
47183,33920.0,1473515.0,"34,186","33,507",14.7,30.9
47185,24070.0,1060322.0,"26,273","26,653",13.6,31.2
47187,204360.0,18440898.0,"199,032","219,107",9.2,25.9
47189,87770.0,5008992.0,"122,014","132,781",12.7,31.7
48001,28720.0,1356180.0,"57,894","57,734",11.7,31.6
48003,7290.0,541920.0,"16,776","17,760",8.8,28.1
48005,34800.0,1785824.0,"87,409","87,791",12.9,37.5
48007,14720.0,799669.0,"24,124","25,721",12.1,26.9
48009,23300.0,1483840.0,"8,760","8,703",10.6,27.1
48011,2790.0,140963.0,"1,954","1,876",10.6,27.2
48013,40400.0,2344943.0,"47,078","48,797",10.8,27.9
48015,29180.0,1944855.0,"28,709","29,758",9.7,27.0
48017,3370.0,147009.0,"7,138","7,181",9.5,26.7
48019,21800.0,1742557.0,"20,599","21,776",11.3,27.1
48021,59840.0,2911605.0,"75,850","82,733",9.7,33.1
48023,1490.0,71831.0,"3,610","3,697",12.2,28.1
48025,15420.0,785663.0,"32,773","32,750",8.7,29.3
48027,156650.0,7249727.0,"326,620","340,411",9.2,29.0
48029,877180.0,49823171.0,"1,822,056","1,928,680",8.9,27.3
48031,30600.0,2902499.0,"10,652","11,392",11.2,28.7
48033,3640.0,242538.0,637,633,11.3,27.3
48035,9860.0,565319.0,"17,880","18,097",10.2,27.8
48037,39110.0,1982936.0,"93,457","93,860",12.7,32.4
48039,187130.0,13804791.0,"330,091","354,195",9.1,31.2
48041,80400.0,4593491.0,"204,124","220,417",7.6,28.4
48043,2810.0,134232.0,"9,273","9,200",9.7,27.7
48045,580.0,28075.0,"1,547","1,474",11.2,26.4
48047,3100.0,112394.0,"7,238","7,214",10.8,27.2
48049,16620.0,729543.0,"37,853","38,271",9.5,25.2
48051,6960.0,371999.0,"17,178","17,760",12.2,29.8
48053,42310.0,2964328.0,"43,738","46,243",10.0,30.0
48055,79620.0,3791713.0,"39,207","41,161",9.8,26.4
48057,12040.0,611137.0,"21,759","21,965",11.6,29.1
48059,25030.0,1298527.0,"13,526","13,820",11.0,28.4
48061,153530.0,5585897.0,"417,260","422,135",9.3,33.2
48063,5800.0,252660.0,"12,440","12,867",11.2,31.8
48065,4440.0,266097.0,"5,981","6,057",11.0,28.4
48067,13700.0,611291.0,"30,413","30,375",13.7,31.3
48069,13360.0,590069.0,"8,027","7,669",9.3,28.1
48071,55740.0,3433968.0,"37,221","39,899",9.6,28.6
48073,25360.0,1294915.0,"50,981","51,668",11.6,30.1
48075,3520.0,162992.0,"7,046","7,052",9.0,27.0
48077,18760.0,1089189.0,"10,449","10,193",11.2,29.4
48079,1170.0,52777.0,"3,000","2,882",10.9,26.9
48081,7590.0,373304.0,"3,196","3,264",12.6,28.1
48083,8430.0,387418.0,"8,534","8,420",11.6,28.1
48085,539990.0,47848212.0,"858,098","939,585",7.9,24.6
48087,2030.0,93988.0,"3,096","3,016",10.7,28.0
48089,21510.0,1367566.0,"20,706","21,019",11.3,28.5
48091,154490.0,11312802.0,"118,776","134,788",8.8,26.7
48093,9920.0,427904.0,"13,539","13,484",10.8,28.3
48095,1390.0,64080.0,"4,119","4,279",8.7,27.5
48097,39120.0,2391455.0,"38,502","39,266",10.3,29.2
48099,67900.0,2997839.0,"76,116","74,686",9.1,30.3
48101,610.0,22700.0,"1,448","1,402",12.3,27.4
48103,4750.0,264919.0,"4,756","4,830",8.8,29.3
48105,1670.0,98658.0,"3,763","3,675",9.9,27.9
48107,4300.0,197927.0,"5,978","5,992",9.8,27.8
48111,4500.0,273813.0,"7,022","7,056",8.0,31.5
48113,1331670.0,89047609.0,"2,479,810","2,574,984",9.1,27.6
48115,5550.0,324212.0,"13,254","13,111",9.1,29.9
48117,8530.0,352536.0,"19,136","18,830",8.7,29.4
48119,15060.0,675540.0,"5,188","5,215",11.9,28.0
48121,456320.0,42041030.0,"728,282","806,180",8.0,22.1
48123,13210.0,1273152.0,"20,495","20,865",11.6,30.6
48125,740.0,33650.0,"2,283","2,184",9.9,26.6
48127,7820.0,332612.0,"10,906","10,794",9.3,29.9
48129,1410.0,58981.0,"3,566","3,405",11.1,27.6
48131,15350.0,745665.0,"11,606","11,428",9.9,27.8
48133,11170.0,516625.0,"18,231","18,274",12.2,28.2
48135,83270.0,6426602.0,"149,651","157,462",8.9,31.6
48137,19390.0,800146.0,"1,881","1,911",11.8,27.1
48139,140000.0,8256581.0,"156,093","168,499",9.9,29.8
48141,338920.0,13657444.0,"831,218","837,918",9.5,28.4
48143,19020.0,990880.0,"40,012","41,659",8.9,28.2
48145,16930.0,817754.0,"17,201","17,273",11.5,29.8
48147,18510.0,898432.0,"33,655","34,031",10.4,28.4
48149,26520.0,1640245.0,"24,783","25,149",11.6,27.1
48151,8900.0,449369.0,"3,846","3,854",11.7,26.7
48153,2400.0,116513.0,"6,275","5,917",11.4,26.8
48155,1160.0,46744.0,"1,277","1,183",11.7,26.3
48157,462660.0,37196023.0,"653,252","741,237",8.4,23.9
48159,8180.0,400672.0,"10,563","10,607",11.3,26.9
48161,15200.0,755818.0,"19,553","19,624",11.0,28.5
48163,10720.0,544016.0,"18,257","18,956",8.6,27.5
48165,9680.0,578684.0,"18,895","20,478",8.9,30.6
48167,188350.0,13163868.0,"306,693","329,431",9.8,27.6
48169,1860.0,113551.0,"6,401","6,442",8.3,27.5
48171,31620.0,2017424.0,"25,354","26,521",13.3,26.8
48173,12460.0,752289.0,"1,243","1,314",9.6,26.8
48175,13090.0,1085835.0,"7,446","7,517",11.9,29.2
48177,14180.0,930134.0,"20,138","20,876",12.0,29.5
48179,9400.0,532389.0,"22,926","22,725",10.9,28.4
48181,69400.0,3621246.0,"122,249","128,235",9.3,28.9
48183,68140.0,3776389.0,"123,043","123,745",11.0,35.3
48185,38660.0,3321197.0,"26,835","27,671",11.9,29.1
48187,137030.0,7915984.0,"143,164","155,265",10.0,30.9
48189,14080.0,600059.0,"35,751","34,263",10.3,30.6
48191,4770.0,210804.0,"3,183","3,138",12.4,29.1
48193,4060.0,223425.0,"8,267","8,304",11.8,30.0
48195,2410.0,164453.0,"5,548","5,538",9.7,28.1
48197,1630.0,73486.0,"4,014","3,906",10.9,28.5
48199,24340.0,1460478.0,"55,342","56,322",9.9,32.1
48201,2079050.0,156340946.0,"4,346,883","4,589,928",8.5,27.2
48203,57400.0,3076084.0,"66,218","66,534",11.9,33.3
48205,4680.0,282305.0,"6,059","5,747",9.6,27.3
48207,3420.0,151075.0,"5,918","5,681",10.5,27.3
48209,137490.0,10023290.0,"176,029","204,470",8.7,23.8
48211,1940.0,209607.0,"4,125","4,129",9.4,26.8
48213,45310.0,2170515.0,"78,600","79,901",10.9,30.2
48215,274990.0,10355701.0,"817,039","849,843",9.7,34.4
48217,21140.0,1037513.0,"34,784","35,077",10.1,28.7
48219,22660.0,1285511.0,"23,477","23,275",8.7,30.7
48221,49380.0,3445308.0,"52,893","56,857",11.7,26.5
48223,19660.0,927189.0,"35,414","36,400",10.5,30.5
48225,12030.0,521917.0,"22,738","22,754",11.3,28.3
48227,12610.0,719516.0,"36,196","36,708",9.7,31.1
48229,27530.0,1143371.0,"3,331","4,053",10.0,26.3
48231,64550.0,3143250.0,"87,556","92,073",10.3,27.0
48233,8990.0,509017.0,"21,844","21,511",10.5,31.1
48235,15710.0,1535556.0,"1,601","1,557",10.6,27.9
48237,17710.0,1044714.0,"8,905","8,744",9.7,26.9
48239,16530.0,877132.0,"14,637","14,869",10.9,32.2
48241,24740.0,1248665.0,"35,673","35,648",13.2,29.1
48243,920.0,53721.0,"2,223","2,200",12.4,26.2
48245,105860.0,5786134.0,"252,648","254,679",10.8,33.2
48247,2070.0,92883.0,"5,226","5,146",9.9,27.3
48249,28260.0,1467120.0,"41,697","41,149",9.2,28.5
48251,126660.0,7950519.0,"154,557","163,274",9.4,30.2
48253,15160.0,685557.0,"20,016","20,009",9.0,27.4
48255,14330.0,1052193.0,"14,711","15,254",9.5,29.2
48257,91270.0,5506489.0,"108,474","118,350",9.2,27.2
48259,44770.0,4520831.0,"37,461","42,540",8.9,27.3
48263,6050.0,361966.0,796,769,12.0,26.4
48265,43030.0,2691405.0,"49,834","51,504",13.4,26.7
48267,4180.0,207739.0,"4,466","4,423",11.6,28.4
48269,610.0,22700.0,275,289,10.5,27.5
48271,1230.0,59181.0,"3,609","3,590",10.8,26.7
48273,12100.0,567246.0,"32,063","31,690",9.2,28.0
48275,3390.0,157859.0,"3,764","3,806",11.2,26.6
48277,21800.0,999003.0,"49,278","49,791",11.6,32.7
48279,8870.0,373716.0,"13,722","13,275",10.2,31.0
48281,32420.0,1490948.0,"20,197","20,760",10.2,28.2
48283,2050.0,223389.0,"7,429","7,613",8.2,26.6
48285,13140.0,898855.0,"19,525","19,809",11.7,32.0
48287,19620.0,1023520.0,"16,587","17,055",10.8,28.1
48289,7910.0,445334.0,"16,668","17,299",13.8,29.5
48291,46690.0,2403840.0,"76,973","81,704",11.0,27.6
48293,13010.0,578414.0,"23,362","23,468",11.8,33.9
48295,1450.0,114289.0,"3,484","3,487",9.5,27.2
48297,19990.0,1142745.0,"11,849","12,056",10.8,27.6
48299,26350.0,1877707.0,"19,359","20,362",13.3,27.0
48303,123230.0,6776475.0,"289,972","303,137",8.6,27.7
48305,7580.0,380870.0,"5,694","5,711",10.4,28.4
48307,3370.0,148198.0,"8,271","8,172",11.0,28.5
48309,104560.0,5209624.0,"241,432","247,934",9.0,28.6
48311,2940.0,272615.0,763,804,11.8,32.2
48313,8580.0,452330.0,"13,786","13,987",9.1,28.8
48315,9560.0,442017.0,"10,234","10,147",12.5,31.3
48317,23240.0,2545991.0,"5,298","5,723",8.8,27.1
48319,15250.0,1009806.0,"4,091","4,111",12.5,26.2
48321,17160.0,937194.0,"36,513","37,187",11.2,31.9
48323,19870.0,691211.0,"56,415","57,685",8.7,29.4
48325,79220.0,5089417.0,"47,271","49,283",11.2,32.2
48327,3870.0,173040.0,"2,152","2,123",12.9,27.3
48329,75910.0,7485024.0,"152,052","162,565",8.6,30.9
48331,15270.0,721967.0,"24,156","24,871",11.9,29.7
48333,5160.0,243332.0,"4,874","4,907",11.7,26.1
48335,3820.0,200358.0,"9,001","8,720",8.9,26.6
48337,17770.0,1146642.0,"19,383","19,414",10.7,25.9
48339,255150.0,23189353.0,"498,951","556,203",10.1,24.5
48341,11420.0,555953.0,"22,203","22,120",9.0,29.9
48343,7920.0,335395.0,"12,747","12,593",11.1,30.0
48345,1830.0,87479.0,"1,193","1,160",13.0,26.8
48347,23720.0,1107087.0,"65,199","65,806",11.3,32.2
48349,31200.0,1408877.0,"48,022","48,523",10.1,28.4
48351,19000.0,1077213.0,"14,212","14,003",11.7,28.0
48353,6540.0,321352.0,"15,057","14,993",10.4,29.0
48355,154850.0,8342357.0,"352,728","361,350",9.9,33.6
48357,4420.0,365478.0,"10,651","10,306",8.2,28.7
48359,1020.0,54917.0,"2,091","2,076",9.3,29.3
48361,34940.0,1923408.0,"83,023","84,964",8.9,29.5
48363,19890.0,1113894.0,"27,852","28,053",12.0,29.4
48365,24670.0,1350912.0,"23,829","23,492",10.9,30.7
48367,114180.0,8060676.0,"120,119","129,441",10.5,29.0
48369,6770.0,293876.0,"9,966","9,776",9.4,29.4
48371,4970.0,242358.0,"15,670","15,970",9.8,28.6
48373,24910.0,1161647.0,"45,953","47,916",10.8,29.4
48375,83870.0,4364794.0,"122,272","120,832",8.9,31.0
48377,1120.0,75530.0,"7,282","6,958",10.3,26.1
48379,8490.0,430631.0,"11,027","11,314",11.8,29.7
48381,78540.0,4872534.0,"126,654","132,501",8.2,26.6
48383,2160.0,204198.0,"3,598","3,608",8.9,27.7
48385,1530.0,70237.0,"3,324","3,389",12.1,27.6
48387,5700.0,220411.0,"12,500","12,207",11.9,30.7
48389,4680.0,238874.0,"14,126","14,921",8.1,28.3
48391,3420.0,185441.0,"7,280","7,321",10.9,28.4
48393,12840.0,851842.0,922,916,10.3,26.6
48395,17160.0,1013775.0,"16,420","16,751",10.9,29.8
48397,116210.0,8141949.0,"85,033","93,978",8.9,25.3
48399,5440.0,256472.0,"10,278","10,448",11.5,26.8
48401,32530.0,1623926.0,"53,349","52,732",10.8,30.8
48403,4960.0,259518.0,"10,352","10,303",13.2,27.8
48405,9320.0,418434.0,"8,710","8,320",13.7,32.3
48407,31270.0,1492684.0,"26,780","27,707",12.6,28.1
48409,31050.0,1676991.0,"66,274","67,655",10.5,33.0
48411,2500.0,113938.0,"5,708","5,944",11.4,27.4
48413,1180.0,71625.0,"3,193","3,056",9.8,27.5
48415,6850.0,412690.0,"17,230","17,333",9.1,26.2
48417,10320.0,562918.0,"3,349","3,315",10.4,28.3
48419,11270.0,540915.0,"25,906","25,579",11.7,31.2
48421,960.0,55610.0,"3,081","3,068",10.0,27.5
48423,121620.0,6908679.0,"216,515","225,290",10.2,29.6
48425,25170.0,1420994.0,"8,614","8,775",10.7,27.6
48427,23700.0,747559.0,"62,375","64,122",8.4,29.6
48429,13660.0,857541.0,"9,832","9,906",10.0,27.0
48431,580.0,56366.0,"1,237","1,367",10.1,27.4
48433,540.0,26394.0,"1,429","1,426",12.0,27.0
48435,1800.0,118025.0,"4,003","3,869",9.8,26.6
48437,2990.0,138250.0,"7,750","7,466",9.9,27.7
48439,995970.0,66114069.0,"1,912,501","2,016,872",11.0,29.1
48441,61180.0,3098435.0,"134,067","136,535",9.2,30.8
48445,5820.0,269323.0,"12,687","12,799",9.8,29.2
48447,2120.0,216356.0,"1,605","1,533",11.3,26.8
48449,18480.0,783831.0,"32,602","32,592",9.5,30.9
48451,49410.0,3062554.0,"114,865","118,386",10.1,27.6
48453,707220.0,55119527.0,"1,120,948","1,199,323",6.4,20.3
48455,6050.0,257308.0,"14,395","14,442",11.5,27.4
48457,7110.0,343379.0,"21,451","21,320",12.3,31.0
48459,61890.0,3457173.0,"39,797","40,969",10.7,29.6
48461,1080.0,79622.0,"3,363","3,673",9.6,26.9
48463,10980.0,487880.0,"26,925","27,285",10.5,30.0
48465,18850.0,771379.0,"48,953","48,881",8.7,30.0
48467,40990.0,1960637.0,"52,399","54,355",10.8,30.2
48469,50510.0,3044288.0,"90,075","92,467",10.3,34.3
