zipcode,N1,N05780,N85775
99999,15630,90,120
99999,23850,60,70
99999,12860,0,0
0,425710,9310,31020
0,310530,14510,24930
0,195250,6680,9430
0,130130,2950,3600
0,164600,1400,1660
0,46170,0,20
84001,110,0,0
84001,70,0,0
84001,70,0,0
84001,50,0,0
84001,60,0,0
84001,0,0,0
84003,6530,130,380
84003,3480,190,350
84003,2440,100,160
84003,1880,70,90
84003,3290,70,70
84003,1390,0,0
84004,1470,0,80
84004,570,60,80
84004,370,30,40
84004,340,0,0
84004,770,30,30
84004,680,0,0
84005,2450,40,140
84005,2100,90,180
84005,2410,110,180
84005,1670,70,70
84005,1450,0,20
84005,140,0,0
84006,110,0,0
84006,110,0,0
84006,70,0,0
84006,50,0,0
84006,30,0,0
84006,0,0,0
84007,80,0,0
84007,60,0,0
84007,50,0,0
84007,40,0,0
84007,40,0,0
84007,0,0,0
84010,6300,120,470
84010,4350,200,360
84010,3180,90,140
84010,2150,40,50
84010,3120,40,40
84010,1130,0,0
84013,130,0,20
84013,130,0,0
84013,80,0,0
84013,70,0,0
84013,60,0,0
84013,0,0,0
84014,2070,40,150
84014,1400,80,120
84014,1210,40,50
84014,910,30,40
84014,1440,0,0
84014,400,0,0
84015,8460,160,470
84015,7050,240,420
84015,4990,120,170
84015,3290,50,60
84015,2860,20,20
84015,190,0,0
84017,490,0,40
84017,390,50,40
84017,280,0,30
84017,210,0,0
84017,270,0,0
84017,80,0,0
84020,5230,100,380
84020,3290,160,300
84020,2270,90,120
84020,1790,60,70
84020,3980,70,70
84020,2300,0,20
84021,420,0,40
84021,280,40,40
84021,220,0,0
84021,130,0,0
84021,140,0,0
84021,0,0,0
84022,40,0,0
84022,60,0,0
84022,50,0,0
84022,50,0,0
84022,50,0,0
84022,0,0,0
84023,60,0,0
84023,20,0,0
84023,30,0,0
84023,0,0,0
84023,20,0,0
84023,0,0,0
84025,2260,50,150
84025,1390,70,130
84025,1190,60,60
84025,1170,0,30
84025,2140,30,30
84025,720,0,0
84026,290,0,0
84026,210,0,0
84026,80,0,0
84026,40,0,0
84026,30,0,0
84026,0,0,0
84027,50,0,0
84027,50,0,0
84027,30,0,0
84027,30,0,0
84027,0,0,0
84027,0,0,0
84028,120,0,0
84028,70,0,40
84028,50,0,0
84028,30,0,0
84028,50,0,0
84028,0,0,0
84029,1320,30,90
84029,1010,40,80
84029,880,30,50
84029,600,0,0
84029,750,0,0
84029,70,0,0
84032,2960,70,240
84032,2120,140,240
84032,1390,60,110
84032,970,40,50
84032,1310,40,40
84032,440,0,0
84033,130,0,0
84033,90,0,0
84033,90,0,0
84033,60,0,0
84033,110,0,0
84033,0,0,0
84035,110,0,0
84035,80,0,0
84035,50,0,0
84035,40,0,0
84035,50,0,0
84035,0,0,0
84036,950,0,90
84036,740,70,90
84036,470,30,40
84036,310,20,30
84036,510,0,0
84036,210,0,0
84037,4480,80,290
84037,2280,120,210
84037,1990,60,100
84037,1770,40,50
84037,3470,30,40
84037,1210,0,0
84038,60,0,0
84038,30,0,0
84038,30,0,0
84038,20,0,0
84038,20,0,0
84038,0,0,0
84039,90,0,0
84039,90,0,0
84039,60,0,0
84039,50,0,0
84039,40,0,0
84039,0,0,0
84040,3120,50,190
84040,1970,90,150
84040,1630,40,60
84040,1490,30,30
84040,2390,30,40
84040,610,0,0
84041,6880,120,400
84041,5340,190,330
84041,3550,100,150
84041,2360,50,70
84041,2530,20,20
84041,360,0,0
84042,1630,30,110
84042,770,50,100
84042,520,30,40
84042,440,30,40
84042,820,0,0
84042,320,0,0
84043,6070,120,390
84043,4050,210,410
84043,3590,160,260
84043,3310,100,130
84043,4910,80,90
84043,1030,0,0
84044,3990,60,200
84044,4110,150,240
84044,2070,70,100
84044,1070,0,0
84044,670,0,0
84044,40,0,0
84045,2330,40,150
84045,1560,70,150
84045,1760,80,110
84045,1600,50,60
84045,2080,30,40
84045,250,0,0
84046,110,0,0
84046,60,0,0
84046,50,0,0
84046,30,0,0
84046,40,0,0
84046,0,0,0
84047,5930,150,500
84047,5300,220,350
84047,2750,60,80
84047,1380,30,40
84047,1210,0,0
84047,180,0,0
84049,720,20,80
84049,440,60,60
84049,350,0,30
84049,250,20,30
84049,480,0,0
84049,300,0,0
84050,1190,0,70
84050,710,40,60
84050,660,40,30
84050,640,0,30
84050,980,0,0
84050,330,0,0
84052,160,0,0
84052,140,0,0
84052,80,0,0
84052,30,0,0
84052,40,0,0
84052,0,0,0
84053,80,0,0
84053,60,0,0
84053,50,0,0
84053,30,0,0
84053,50,0,0
84053,0,0,0
84054,2460,50,160
84054,2120,90,150
84054,1490,30,40
84054,980,40,40
84054,1240,0,0
84054,530,0,0
84055,200,0,20
84055,140,30,30
84055,130,0,0
84055,80,0,0
84055,130,0,0
84055,50,0,0
84056,550,0,0
84056,550,0,0
84056,250,0,0
84056,100,0,0
84056,90,0,0
84056,0,0,0
84057,6110,130,450
84057,4510,210,420
84057,2440,110,150
84057,1270,40,50
84057,1240,20,20
84057,200,0,0
84058,6250,120,440
84058,4170,210,390
84058,2110,100,150
84058,1250,40,40
84058,1440,20,30
84058,340,0,0
84060,1810,40,130
84060,1040,70,100
84060,430,30,40
84060,260,0,0
84060,510,0,0
84060,720,0,0
84061,50,0,0
84061,40,0,0
84061,40,0,0
84061,0,0,0
84061,40,0,0
84061,0,0,0
84062,6130,140,420
84062,3820,210,380
84062,2620,130,200
84062,1930,80,90
84062,2880,40,50
84062,740,0,0
84064,100,0,0
84064,60,0,0
84064,40,0,0
84064,40,0,0
84064,30,0,0
84064,0,0,0
84065,5270,110,330
84065,3730,170,310
84065,2660,110,150
84065,2260,60,70
84065,3910,40,50
84065,910,0,0
84066,1420,30,100
84066,1000,30,50
84066,770,30,50
84066,540,0,0
84066,520,0,0
84066,90,0,0
84067,5270,100,330
84067,5050,150,270
84067,3540,90,120
84067,1920,30,30
84067,1440,0,0
84067,80,0,0
84069,60,0,0
84069,50,0,0
84069,30,0,0
84069,20,0,0
84069,40,0,0
84069,0,0,0
84070,4190,110,340
84070,3760,180,270
84070,2120,70,80
84070,1220,40,40
84070,1380,0,0
84070,230,0,0
84071,160,0,0
84071,150,0,0
84071,110,0,0
84071,110,0,0
84071,110,0,0
84071,0,0,0
84072,60,0,0
84072,50,0,0
84072,50,0,0
84072,50,0,0
84072,0,0,0
84072,0,0,0
84074,6070,100,360
84074,4970,160,310
84074,3830,110,140
84074,2480,50,50
84074,2460,20,20
84074,330,0,0
84075,2950,50,140
84075,1850,60,140
84075,1840,60,80
84075,1710,40,40
84075,2420,20,30
84075,300,0,0
84076,30,0,0
84076,20,0,0
84076,30,0,0
84076,30,0,0
84076,0,0,0
84076,0,0,0
84078,3300,50,160
84078,2230,80,170
84078,1790,60,90
84078,1230,40,50
84078,1280,0,0
84078,200,0,0
84080,30,0,0
84080,30,0,0
84080,40,0,0
84080,0,0,0
84080,0,0,0
84080,0,0,0
84081,5300,90,310
84081,4460,160,290
84081,3200,110,130
84081,2540,60,70
84081,3060,0,0
84081,270,0,0
84082,100,0,0
84082,90,0,0
84082,50,0,0
84082,30,0,0
84082,60,0,0
84082,0,0,0
84083,340,0,0
84083,180,0,0
84083,70,0,0
84083,30,0,0
84083,0,0,0
84083,0,0,0
84084,4730,100,310
84084,4140,170,270
84084,2390,60,80
84084,1450,30,30
84084,1420,0,0
84084,130,0,0
84085,50,0,0
84085,40,0,0
84085,40,0,0
84085,0,0,0
84085,0,0,0
84085,0,0,0
84086,50,0,0
84086,40,0,0
84086,30,0,0
84086,0,0,0
84086,20,0,0
84086,0,0,0
84087,1790,30,120
84087,1270,60,110
84087,1130,30,50
84087,910,20,30
84087,1130,0,0
84087,160,0,0
84088,5190,110,370
84088,4370,180,320
84088,2600,70,110
84088,1750,50,60
84088,2030,0,0
84088,260,0,0
84092,3550,100,310
84092,2090,120,220
84092,1490,50,80
84092,1290,30,40
84092,2990,30,40
84092,1580,0,0
84093,2850,90,280
84093,1780,90,160
84093,1400,60,80
84093,1180,40,40
84093,2360,30,30
84093,1000,0,0
84094,3940,90,320
84094,3030,160,250
84094,2110,70,100
84094,1600,30,40
84094,1880,0,0
84094,300,0,0
84095,4620,110,320
84095,3100,130,230
84095,2160,70,100
84095,1720,30,40
84095,3800,60,70
84095,1350,0,0
84096,4580,70,250
84096,3460,180,310
84096,2960,100,160
84096,2830,60,70
84096,4230,60,70
84096,700,0,0
84097,3510,70,240
84097,2150,110,210
84097,1380,70,100
84097,940,30,40
84097,1330,30,30
84097,480,0,0
84098,2610,60,240
84098,1520,100,160
84098,960,50,70
84098,690,30,30
84098,1890,30,30
84098,2040,0,0
84101,1110,30,100
84101,790,50,60
84101,450,0,0
84101,210,0,0
84101,290,0,0
84101,160,0,0
84102,3600,110,340
84102,2480,140,170
84102,1140,30,40
84102,530,0,0
84102,630,0,0
84102,240,0,0
84103,3420,140,420
84103,2720,150,210
84103,1500,30,40
84103,840,20,30
84103,1470,0,0
84103,1260,0,0
84104,4700,100,310
84104,3730,150,240
84104,1290,50,70
84104,390,0,0
84104,210,0,0
84104,40,0,0
84105,3200,140,460
84105,2510,160,240
84105,1690,60,70
84105,1110,40,40
84105,1780,0,0
84105,770,0,0
84106,5180,170,570
84106,4530,220,340
84106,2730,80,100
84106,1670,40,30
84106,2110,0,20
84106,580,0,0
84107,5990,180,580
84107,5320,240,370
84107,2390,70,100
84107,1270,30,40
84107,1290,0,0
84107,330,0,0
84108,2450,60,240
84108,1560,100,160
84108,1060,20,50
84108,800,30,0
84108,1790,0,20
84108,1440,0,0
84109,3210,110,330
84109,2090,130,230
84109,1580,50,70
84109,1220,30,40
84109,2380,30,30
84109,1140,0,0
84111,2190,80,230
84111,1600,90,110
84111,820,0,20
84111,370,0,0
84111,390,0,0
84111,160,0,0
84112,380,0,0
84112,60,0,0
84112,0,0,0
84112,0,0,0
84112,0,0,0
84115,4980,170,550
84115,4050,190,300
84115,1570,60,80
84115,670,0,0
84115,510,0,0
84115,60,0,0
84116,6250,120,430
84116,5070,190,310
84116,2100,80,100
84116,850,0,0
84116,550,0,0
84116,50,0,0
84117,3720,120,370
84117,2960,150,240
84117,1830,70,80
84117,1040,0,0
84117,1760,30,30
84117,1040,0,0
84118,6250,140,420
84118,6070,250,390
84118,3050,130,130
84118,1440,0,20
84118,890,0,0
84118,40,0,0
84119,8950,220,640
84119,8000,310,490
84119,2970,100,130
84119,1150,40,50
84119,710,0,0
84119,50,0,0
84120,8330,190,590
84120,7440,300,490
84120,3390,110,140
84120,1800,40,50
84120,1330,0,0
84120,90,0,0
84121,5620,170,580
84121,4280,230,340
84121,2870,80,110
84121,2100,40,50
84121,3550,40,50
84121,1660,0,0
84123,6500,160,540
84123,5160,220,340
84123,2550,70,90
84123,1490,30,40
84123,1720,0,0
84123,260,0,0
84124,2860,90,280
84124,2030,100,170
84124,1380,50,60
84124,970,30,40
84124,1900,0,0
84124,1080,0,0
84128,4350,70,270
84128,4090,130,270
84128,2340,90,110
84128,1350,20,30
84128,1010,0,0
84128,60,0,0
84301,130,0,30
84301,70,0,0
84301,90,0,0
84301,60,0,0
84301,60,0,0
84301,0,0,0
84302,3540,100,230
84302,2680,120,190
84302,1820,60,80
84302,1220,30,40
84302,1140,0,0
84302,160,0,0
84305,90,0,0
84305,90,0,0
84305,60,0,0
84305,40,0,0
84305,30,0,0
84305,0,0,0
84306,40,0,0
84306,40,0,0
84306,30,0,0
84306,20,0,0
84306,20,0,0
84306,0,0,0
84307,210,0,0
84307,180,0,40
84307,130,0,0
84307,70,0,0
84307,60,0,0
84307,0,0,0
84308,30,0,0
84308,40,0,0
84308,40,0,0
84308,0,0,0
84308,0,0,0
84308,0,0,0
84309,80,0,0
84309,60,0,0
84309,40,0,0
84309,40,0,0
84309,40,0,0
84309,0,0,0
84310,580,20,40
84310,310,0,30
84310,280,20,30
84310,270,0,0
84310,470,0,0
84310,190,0,0
84311,90,0,20
84311,70,0,0
84311,60,0,0
84311,50,0,0
84311,30,0,0
84311,0,0,0
84312,520,0,40
84312,420,50,40
84312,290,0,20
84312,190,0,0
84312,160,0,0
84312,0,0,0
84314,150,0,0
84314,120,0,30
84314,70,0,0
84314,70,0,0
84314,60,0,0
84314,0,0,0
84315,1000,0,60
84315,690,40,40
84315,610,40,40
84315,610,0,20
84315,820,0,0
84315,70,0,0
84317,300,0,30
84317,170,0,30
84317,160,0,0
84317,120,0,0
84317,230,0,0
84317,110,0,0
84318,600,30,50
84318,320,0,40
84318,310,20,30
84318,290,0,0
84318,330,0,0
84318,70,0,0
84319,1100,30,80
84319,930,50,90
84319,630,40,50
84319,370,0,0
84319,230,0,0
84319,30,0,0
84320,320,30,30
84320,250,0,50
84320,170,0,0
84320,90,0,0
84320,110,0,0
84320,0,0,0
84321,7440,170,500
84321,4610,240,390
84321,2330,80,130
84321,1280,20,30
84321,1220,20,20
84321,320,0,0
84324,100,0,0
84324,60,0,0
84324,60,0,0
84324,60,0,0
84324,90,0,0
84324,0,0,0
84325,260,0,0
84325,140,0,50
84325,140,0,0
84325,120,0,0
84325,190,0,0
84325,30,0,0
84326,270,20,20
84326,180,0,40
84326,140,0,0
84326,110,0,0
84326,150,0,0
84326,0,0,0
84327,120,0,0
84327,80,0,40
84327,70,0,0
84327,60,0,0
84327,40,0,0
84327,0,0,0
84328,230,0,0
84328,160,0,50
84328,120,0,0
84328,90,0,0
84328,110,0,0
84328,30,0,0
84330,60,0,0
84330,40,0,0
84330,30,0,0
84330,40,0,0
84330,0,0,0
84330,0,0,0
84331,40,0,0
84331,40,0,0
84331,40,0,0
84331,0,0,0
84331,0,0,0
84331,0,0,0
84332,930,20,70
84332,560,50,80
84332,460,20,40
84332,460,30,30
84332,520,0,0
84332,160,0,0
84333,360,30,40
84333,320,0,40
84333,200,20,30
84333,150,0,0
84333,130,0,0
84333,0,0,0
84334,50,0,0
84334,40,0,0
84334,50,0,0
84334,0,0,0
84334,20,0,0
84334,0,0,0
84335,1630,50,150
84335,1280,80,140
84335,990,40,80
84335,660,30,40
84335,620,0,0
84335,110,0,0
84337,1500,30,100
84337,1330,50,100
84337,880,50,60
84337,590,0,0
84337,500,0,0
84337,70,0,0
84338,80,0,20
84338,70,0,0
84338,30,0,0
84338,30,0,0
84338,0,0,0
84338,0,0,0
84339,630,0,50
84339,430,40,50
84339,390,30,40
84339,290,0,0
84339,320,0,0
84339,90,0,0
84340,460,20,30
84340,320,0,30
84340,260,0,0
84340,240,0,0
84340,260,0,0
84340,40,0,0
84341,3600,90,240
84341,2170,110,180
84341,1110,60,80
84341,700,20,30
84341,930,20,20
84341,290,0,0
84401,6170,110,340
84401,4480,170,290
84401,2270,60,90
84401,1390,30,30
84401,1630,0,0
84401,250,0,0
84403,5600,130,390
84403,4140,150,260
84403,2320,60,90
84403,1350,30,30
84403,1870,20,30
84403,640,0,0
84404,8940,180,550
84404,7620,280,460
84404,4430,100,140
84404,2570,40,40
84404,2390,30,40
84404,260,0,0
84405,4420,100,290
84405,3630,140,230
84405,2420,60,90
84405,1580,30,40
84405,1730,20,30
84405,290,0,0
84414,3550,50,180
84414,2670,90,180
84414,2270,40,70
84414,1810,30,30
84414,2290,30,30
84414,500,0,0
84501,1930,70,170
84501,1150,50,90
84501,760,50,40
84501,570,0,20
84501,550,0,0
84501,80,0,0
84511,590,20,20
84511,370,0,40
84511,260,0,0
84511,150,0,0
84511,180,0,0
84511,0,0,0
84512,130,0,0
84512,70,0,0
84512,40,0,0
84512,20,0,0
84512,20,0,0
84512,0,0,0
84513,200,0,30
84513,120,0,0
84513,100,0,0
84513,70,0,0
84513,90,0,0
84513,0,0,0
84518,80,0,0
84518,70,0,0
84518,60,0,0
84518,40,0,0
84518,40,0,0
84518,0,0,0
84520,150,0,20
84520,90,0,0
84520,50,0,0
84520,40,0,0
84520,0,0,0
84520,0,0,0
84521,80,0,0
84521,50,0,0
84521,50,0,0
84521,30,0,0
84521,30,0,0
84521,0,0,0
84522,40,0,0
84522,50,0,0
84522,0,0,0
84522,20,0,0
84522,0,0,0
84522,0,0,0
84523,170,0,30
84523,140,0,0
84523,110,0,0
84523,90,0,0
84523,60,0,0
84523,0,0,0
84525,230,0,20
84525,110,0,0
84525,50,0,0
84525,30,0,0
84525,30,0,0
84525,0,0,0
84526,550,0,50
84526,360,50,50
84526,300,0,0
84526,180,0,0
84526,150,0,0
84526,0,0,0
84528,340,20,30
84528,210,0,20
84528,160,0,0
84528,100,0,0
84528,90,0,0
84528,0,0,0
84530,60,0,0
84530,40,0,0
84530,30,0,0
84530,30,0,0
84530,0,0,0
84530,0,0,0
84531,120,0,0
84531,40,0,0
84531,20,0,0
84531,0,0,0
84531,0,0,0
84531,0,0,0
84532,1940,120,330
84532,1320,150,200
84532,720,40,50
84532,400,20,30
84532,460,0,0
84532,130,0,0
84533,40,0,0
84533,40,0,0
84533,20,0,0
84533,0,0,0
84533,0,0,0
84533,0,0,0
84534,270,0,0
84534,150,0,0
84534,80,0,0
84534,40,0,0
84534,30,0,0
84534,0,0,0
84535,310,20,20
84535,220,0,20
84535,140,0,0
84535,110,0,0
84535,100,0,0
84535,0,0,0
84536,240,0,0
84536,120,0,0
84536,20,0,0
84536,30,0,0
84536,0,0,0
84536,0,0,0
84537,170,0,0
84537,110,0,0
84537,80,0,0
84537,80,0,0
84537,80,0,0
84537,0,0,0
84539,40,0,0
84539,30,0,0
84539,40,0,0
84539,0,0,0
84539,0,0,0
84539,0,0,0
84542,260,20,50
84542,160,0,0
84542,120,0,0
84542,50,0,0
84542,60,0,0
84542,0,0,0
84601,5570,110,390
84601,3860,220,340
84601,1700,80,110
84601,840,20,30
84601,660,0,0
84601,70,0,0
84604,7540,150,510
84604,3000,170,310
84604,1610,80,120
84604,1120,30,40
84604,1830,30,30
84604,830,0,0
84606,6670,120,380
84606,2680,160,240
84606,980,30,50
84606,440,30,30
84606,430,0,0
84606,110,0,0
84620,150,0,0
84620,80,0,30
84620,90,0,0
84620,60,0,0
84620,60,0,0
84620,0,0,0
84621,40,0,0
84621,30,0,0
84621,40,0,0
84621,0,0,0
84621,0,0,0
84621,0,0,0
84622,170,0,20
84622,130,0,0
84622,90,0,0
84622,50,0,0
84622,40,0,0
84622,0,0,0
84623,40,0,0
84623,40,0,0
84623,40,0,0
84623,0,0,0
84623,0,0,0
84623,0,0,0
84624,780,0,50
84624,460,50,60
84624,310,0,0
84624,240,0,0
84624,330,0,0
84624,30,0,0
84626,60,0,0
84626,60,0,0
84626,20,0,0
84626,30,0,0
84626,0,0,0
84626,0,0,0
84627,710,0,50
84627,410,40,40
84627,250,20,30
84627,170,0,0
84627,150,0,0
84627,30,0,0
84628,90,0,0
84628,90,0,0
84628,60,0,0
84628,40,0,0
84628,30,0,0
84628,0,0,0
84629,370,0,40
84629,250,40,40
84629,200,0,0
84629,130,0,0
84629,100,0,0
84629,0,0,0
84630,40,0,0
84630,40,0,0
84630,0,0,0
84630,20,0,0
84630,0,0,0
84630,0,0,0
84631,440,0,20
84631,360,30,40
84631,220,0,0
84631,120,0,0
84631,130,0,0
84631,0,0,0
84632,160,0,30
84632,120,0,0
84632,90,0,0
84632,40,0,0
84632,40,0,0
84632,0,0,0
84633,150,0,20
84633,110,0,0
84633,70,0,0
84633,40,0,0
84633,30,0,0
84633,0,0,0
84634,270,0,20
84634,200,0,20
84634,130,0,0
84634,70,0,0
84634,100,0,0
84634,0,0,0
84635,120,0,0
84635,90,0,0
84635,60,0,0
84635,20,0,0
84635,30,0,0
84635,0,0,0
84636,60,0,0
84636,50,0,0
84636,30,0,0
84636,20,0,0
84636,30,0,0
84636,0,0,0
84637,100,0,0
84637,70,0,0
84637,60,0,0
84637,40,0,0
84637,0,0,0
84637,0,0,0
84638,40,0,0
84638,20,0,0
84638,30,0,0
84638,0,0,0
84638,20,0,0
84638,0,0,0
84639,140,0,20
84639,70,0,0
84639,70,0,0
84639,50,0,0
84639,40,0,0
84639,0,0,0
84642,540,0,40
84642,340,60,60
84642,220,0,0
84642,140,0,0
84642,120,0,0
84642,0,0,0
84643,80,0,0
84643,60,0,0
84643,40,0,0
84643,30,0,0
84643,30,0,0
84643,0,0,0
84645,420,0,0
84645,230,0,60
84645,160,0,0
84645,130,0,0
84645,140,0,0
84645,20,0,0
84646,260,0,20
84646,210,0,20
84646,110,0,0
84646,60,0,0
84646,40,0,0
84646,0,0,0
84647,580,0,50
84647,400,40,50
84647,240,0,0
84647,130,0,0
84647,150,0,0
84647,0,0,0
84648,870,0,50
84648,590,40,50
84648,430,30,40
84648,310,0,0
84648,260,0,0
84648,30,0,0
84649,90,0,0
84649,70,0,0
84649,50,0,0
84649,40,0,0
84649,60,0,0
84649,0,0,0
84651,3510,80,250
84651,2490,130,230
84651,1780,80,110
84651,1120,40,50
84651,1140,0,0
84651,170,0,0
84652,120,0,20
84652,80,0,0
84652,70,0,0
84652,40,0,0
84652,30,0,0
84652,0,0,0
84653,1280,0,60
84653,640,50,60
84653,570,20,40
84653,500,30,40
84653,770,0,0
84653,200,0,0
84654,390,30,40
84654,280,0,30
84654,190,0,0
84654,110,0,0
84654,70,0,0
84654,0,0,0
84655,1530,0,90
84655,1090,70,100
84655,970,50,60
84655,610,30,30
84655,510,0,0
84655,60,0,0
84656,30,0,0
84656,20,0,0
84656,30,0,0
84656,30,0,0
84656,0,0,0
84656,0,0,0
84657,50,0,0
84657,40,0,0
84657,30,0,0
84657,20,0,0
84657,0,0,0
84657,0,0,0
84660,4990,100,300
84660,3500,170,320
84660,2800,140,180
84660,2000,50,70
84660,2090,40,50
84660,290,0,0
84662,210,0,0
84662,140,0,30
84662,80,0,0
84662,50,0,0
84662,50,0,0
84662,0,0,0
84663,4390,90,280
84663,3270,160,300
84663,2250,100,140
84663,1370,60,60
84663,1440,0,20
84663,310,0,0
84664,1330,0,70
84664,550,40,60
84664,440,30,50
84664,390,30,30
84664,830,0,0
84664,310,0,0
84665,50,0,0
84665,40,0,0
84665,20,0,0
84665,40,0,0
84665,0,0,0
84665,0,0,0
84667,60,0,0
84667,40,0,0
84667,30,0,0
84667,30,0,0
84667,0,0,0
84667,0,0,0
84701,1310,30,90
84701,740,30,70
84701,490,50,40
84701,340,0,20
84701,270,0,0
84701,60,0,0
84711,100,0,0
84711,70,0,0
84711,80,0,0
84711,50,0,0
84711,50,0,0
84711,0,0,0
84713,640,0,40
84713,400,50,30
84713,250,0,20
84713,150,0,0
84713,130,0,0
84713,20,0,0
84714,100,0,0
84714,60,0,0
84714,40,0,0
84714,0,0,0
84714,0,0,0
84714,0,0,0
84715,70,0,0
84715,40,0,0
84715,30,0,0
84715,30,0,0
84715,20,0,0
84715,0,0,0
84716,70,0,20
84716,50,0,0
84716,0,0,0
84716,30,0,0
84716,0,0,0
84716,0,0,0
84720,3140,80,220
84720,1700,100,160
84720,1040,40,60
84720,700,30,40
84720,760,0,0
84720,160,0,0
84721,3660,100,240
84721,2370,130,240
84721,1320,60,90
84721,790,20,30
84721,700,20,20
84721,120,0,0
84722,100,0,0
84722,80,0,0
84722,40,0,0
84722,40,0,0
84722,0,0,0
84722,0,0,0
84723,80,0,0
84723,40,0,0
84723,30,0,0
84723,30,0,0
84723,0,0,0
84723,0,0,0
84724,210,0,0
84724,130,0,40
84724,80,0,0
84724,40,0,0
84724,20,0,0
84724,0,0,0
84725,220,0,20
84725,160,20,20
84725,150,0,20
84725,90,0,0
84725,80,0,0
84725,0,0,0
84726,150,0,50
84726,90,0,0
84726,60,0,0
84726,40,0,0
84726,30,0,0
84726,0,0,0
84729,60,0,0
84729,50,0,0
84729,20,0,0
84729,20,0,0
84729,0,0,0
84729,0,0,0
84730,80,0,0
84730,50,0,0
84730,50,0,0
84730,40,0,0
84730,30,0,0
84730,0,0,0
84735,40,0,0
84735,40,0,0
84735,0,0,0
84735,20,0,0
84735,0,0,0
84735,0,0,0
84736,80,0,0
84736,0,0,0
84736,30,0,0
84736,0,0,0
84736,0,0,0
84736,0,0,0
84737,2500,80,210
84737,1950,100,190
84737,1150,70,100
84737,740,40,20
84737,690,0,20
84737,130,0,0
84738,1070,40,110
84738,780,60,120
84738,560,40,50
84738,380,20,30
84738,460,0,0
84738,150,0,0
84739,80,0,0
84739,40,0,0
84739,30,0,0
84739,30,0,0
84739,0,0,0
84739,0,0,0
84741,920,40,100
84741,660,40,70
84741,340,30,40
84741,250,0,0
84741,220,0,0
84741,50,0,0
84742,70,0,0
84742,30,0,0
84742,50,0,0
84742,0,0,0
84742,30,0,0
84742,0,0,0
84744,50,0,0
84744,20,0,0
84744,40,0,0
84744,0,0,0
84744,0,0,0
84744,0,0,0
84745,660,20,60
84745,480,40,70
84745,280,0,0
84745,140,0,0
84745,70,0,0
84745,0,0,0
84746,180,20,0
84746,110,0,40
84746,80,0,0
84746,50,0,0
84746,60,0,0
84746,30,0,0
84747,170,0,20
84747,90,0,0
84747,40,0,0
84747,30,0,0
84747,30,0,0
84747,0,0,0
84750,70,0,0
84750,40,0,0
84750,20,0,0
84750,30,0,0
84750,0,0,0
84750,0,0,0
84751,210,0,0
84751,190,0,40
84751,110,0,0
84751,70,0,0
84751,70,0,0
84751,0,0,0
84752,100,0,30
84752,100,0,0
84752,60,0,0
84752,50,0,0
84752,30,0,0
84752,0,0,0
84754,510,0,50
84754,340,50,50
84754,280,0,0
84754,170,0,0
84754,140,0,0
84754,30,0,0
84756,50,0,0
84756,40,0,0
84756,40,0,0
84756,0,0,0
84756,0,0,0
84756,0,0,0
84757,190,0,30
84757,130,0,0
84757,80,0,0
84757,60,0,0
84757,120,0,0
84757,0,0,0
84758,90,0,0
84758,60,0,0
84758,30,0,0
84758,50,0,0
84758,0,0,0
84758,0,0,0
84759,360,30,40
84759,190,0,30
84759,130,0,0
84759,60,0,0
84759,100,0,0
84759,0,0,0
84760,80,0,0
84760,70,0,0
84760,40,0,0
84760,40,0,0
84760,0,0,0
84760,0,0,0
84761,500,0,30
84761,350,40,60
84761,180,0,0
