STATEFIPS,STATE,ZIPCODE,N1,A00100,Avg
51,VA,23879,330,13928,42.20606061
51,VA,23881,780,41979,53.81923077
51,VA,23882,1060,47563,44.87075472
51,VA,23883,1210,63037,52.09669421
51,VA,23885,1350,84374,62.49925926
51,VA,23887,200,11190,55.95
51,VA,23888,1050,47264,45.01333333
51,VA,23889,260,10223,39.31923077
51,VA,23890,1780,75833,42.60280899
51,VA,23893,200,6837,34.185
51,VA,23894,280,15121,54.00357143
51,VA,23897,240,11242,46.84166667
51,VA,23898,1020,59897,58.72254902
51,VA,23899,140,6623,47.30714286
51,VA,23901,5690,275692,48.45202109
51,VA,23915,360,14560,40.44444444
51,VA,23917,1200,60677,50.56416667
51,VA,23919,1100,63676,57.88727273
51,VA,23920,1340,50746,37.87014925
51,VA,23921,850,41146,48.40705882
51,VA,23922,900,40349,44.83222222
51,VA,23923,950,39726,41.81684211
51,VA,23924,2380,90310,37.94537815
51,VA,23927,1900,111724,58.80210526
51,VA,23930,2340,103627,44.28504274
51,VA,23934,270,11196,41.46666667
51,VA,23936,2510,115104,45.85816733
51,VA,23937,700,27870,39.81428571
51,VA,23938,260,9055,34.82692308
51,VA,23942,480,19799,41.24791667
51,VA,23944,1730,74344,42.9734104
51,VA,23947,1780,76469,42.96011236
51,VA,23950,1500,52474,34.98266667
51,VA,23952,100,5974,59.74
51,VA,23954,840,30544,36.36190476
51,VA,23958,1300,55298,42.53692308
51,VA,23959,470,19336,41.14042553
51,VA,23960,800,31604,39.505
51,VA,23962,250,10046,40.184
51,VA,23963,210,9624,45.82857143
51,VA,23964,480,17748,36.975
51,VA,23966,990,43353,43.79090909
51,VA,23967,410,14318,34.92195122
51,VA,23968,390,14448,37.04615385
51,VA,23970,3580,165027,46.09692737
51,VA,23974,1590,66424,41.77610063
51,VA,24011,430,30852,71.74883721
51,VA,24012,13540,562927,41.57511078
51,VA,24013,2900,77222,26.62827586
51,VA,24014,7990,749703,93.8301627
51,VA,24015,7770,437081,56.25238095
51,VA,24016,3930,128198,32.62035623
51,VA,24017,10320,309256,29.96666667
51,VA,24018,19130,1663522,86.95880815
51,VA,24019,13490,761489,56.44840623
51,VA,24053,900,34911,38.79
51,VA,24054,2620,97877,37.35763359
51,VA,24055,4840,178685,36.91838843
51,VA,24058,160,7216,45.1
51,VA,24059,440,35083,79.73409091
51,VA,24060,15180,1083972,71.40790514
51,VA,24064,2340,143931,61.50897436
51,VA,24065,2860,160299,56.0486014
51,VA,24066,2210,132694,60.04253394
51,VA,24067,960,45450,47.34375
51,VA,24069,790,30662,38.81265823
51,VA,24070,700,39484,56.40571429
51,VA,24072,570,26918,47.2245614
51,VA,24073,13930,747665,53.6730079
51,VA,24076,370,15343,41.46756757
51,VA,24077,530,29297,55.27735849
51,VA,24078,3060,122930,40.17320261
51,VA,24079,740,34575,46.72297297
51,VA,24082,190,8056,42.4
51,VA,24083,1880,171306,91.12021277
51,VA,24084,4730,229195,48.45560254
51,VA,24085,910,48372,53.15604396
51,VA,24086,100,4994,49.94
51,VA,24087,1580,67660,42.82278481
51,VA,24088,1600,65712,41.07
51,VA,24089,1110,37767,34.02432432
51,VA,24090,2090,149146,71.36172249
51,VA,24091,3350,165472,49.39462687
51,VA,24092,1270,56762,44.69448819
51,VA,24095,2020,108043,53.48663366
51,VA,24101,2910,172085,59.13573883
51,VA,24102,620,24416,39.38064516
51,VA,24104,1600,105171,65.731875
51,VA,24105,190,7934,41.75789474
51,VA,24112,12830,547691,42.68830865
51,VA,24120,770,33915,44.04545455
51,VA,24121,4980,374695,75.23995984
51,VA,24122,760,36332,47.80526316
51,VA,24124,1820,77580,42.62637363
51,VA,24127,1790,85020,47.4972067
51,VA,24128,830,48632,58.59277108
51,VA,24132,190,6609,34.78421053
51,VA,24133,1030,40452,39.27378641
51,VA,24134,2490,120318,48.32048193
51,VA,24136,1480,68935,46.5777027
51,VA,24137,1060,70513,66.52169811
51,VA,24138,690,31628,45.83768116
51,VA,24139,260,10668,41.03076923
51,VA,24141,7850,409158,52.12203822
51,VA,24147,390,16581,42.51538462
51,VA,24148,3280,139823,42.62896341
51,VA,24149,1580,97680,61.82278481
51,VA,24150,290,11871,40.93448276
51,VA,24151,8350,380478,45.56622754
51,VA,24153,17160,1067962,62.23554779
51,VA,24161,140,5818,41.55714286
51,VA,24162,920,44211,48.05543478
51,VA,24165,720,30295,42.07638889
51,VA,24167,140,5976,42.68571429
51,VA,24168,310,12393,39.97741935
51,VA,24171,3250,150205,46.21692308
51,VA,24174,1050,46853,44.62190476
51,VA,24175,3780,250293,66.21507937
51,VA,24176,650,49734,76.51384615
51,VA,24179,8840,439495,49.71662896
51,VA,24184,2120,116299,54.85801887
51,VA,24185,390,15688,40.22564103
51,VA,24201,6400,249322,38.9565625
51,VA,24202,5260,302974,57.59961977
51,VA,24210,6510,340194,52.25714286
51,VA,24211,4070,278921,68.53095823
51,VA,24216,820,25415,30.99390244
51,VA,24219,3480,154649,44.43936782
51,VA,24220,240,9043,37.67916667
51,VA,24221,260,8666,33.33076923
51,VA,24224,1930,78247,40.54248705
51,VA,24225,550,20472,37.22181818
51,VA,24226,450,16462,36.58222222
51,VA,24228,2300,97012,42.17913043
51,VA,24230,2880,111501,38.715625
51,VA,24236,1170,46514,39.75555556
51,VA,24237,310,10257,33.08709677
51,VA,24239,120,4825,40.20833333
51,VA,24243,770,29181,37.8974026
51,VA,24244,1780,70249,39.46573034
51,VA,24245,350,13211,37.74571429
51,VA,24246,170,6249,36.75882353
51,VA,24248,820,31763,38.73536585
51,VA,24250,410,14480,35.31707317
51,VA,24251,3430,154434,45.0244898
51,VA,24256,960,37362,38.91875
51,VA,24258,550,24082,43.78545455
51,VA,24260,1840,71011,38.59293478
51,VA,24263,2180,94905,43.53440367
51,VA,24265,210,7338,34.94285714
51,VA,24266,3660,179984,49.17595628
51,VA,24270,200,7676,38.38
51,VA,24271,940,37533,39.9287234
51,VA,24272,140,5384,38.45714286
51,VA,24273,2210,89094,40.31402715
51,VA,24277,1680,62490,37.19642857
51,VA,24279,1490,59780,40.12080537
51,VA,24280,430,26547,61.7372093
51,VA,24281,750,27809,37.07866667
51,VA,24282,180,3770,20.94444444
51,VA,24283,930,37539,40.36451613
51,VA,24290,630,24874,39.48253968
51,VA,24292,150,6522,43.48
51,VA,24293,3830,190622,49.77075718
51,VA,24301,5710,242763,42.51541156
51,VA,24311,770,26810,34.81818182
51,VA,24312,900,34450,38.27777778
51,VA,24313,400,15205,38.0125
51,VA,24314,560,26546,47.40357143
51,VA,24315,1270,64284,50.61732283
51,VA,24317,1280,49443,38.62734375
51,VA,24318,230,10765,46.80434783
51,VA,24319,2900,122822,42.35241379
51,VA,24323,290,11831,40.79655172
51,VA,24324,940,50131,53.33085106
51,VA,24325,400,16439,41.0975
51,VA,24326,430,19648,45.69302326
51,VA,24328,820,39946,48.71463415
51,VA,24330,1290,43008,33.33953488
51,VA,24333,7210,286784,39.77586685
51,VA,24340,2260,97196,43.00707965
51,VA,24343,3880,164567,42.41417526
51,VA,24347,780,34375,44.07051282
51,VA,24348,1620,65308,40.31358025
51,VA,24350,510,17498,34.30980392
51,VA,24351,230,7805,33.93478261
51,VA,24352,400,16371,40.9275
51,VA,24354,5910,251890,42.62098139
51,VA,24360,2400,102731,42.80458333
51,VA,24361,1880,81602,43.40531915
51,VA,24363,510,19846,38.91372549
51,VA,24366,390,17087,43.81282051
51,VA,24368,2130,92314,43.3399061
51,VA,24370,2240,84832,37.87142857
51,VA,24374,300,11326,37.75333333
51,VA,24375,600,22502,37.50333333
51,VA,24377,100,4379,43.79
51,VA,24378,430,16335,37.98837209
51,VA,24380,1090,52397,48.0706422
51,VA,24381,1630,67103,41.16748466
51,VA,24382,6310,303921,48.16497623
51,VA,24401,16970,888362,52.34896877
51,VA,24413,120,5271,43.925
51,VA,24416,3680,139530,37.91576087
51,VA,24421,1720,91524,53.21162791
51,VA,24422,2530,118231,46.73162055
51,VA,24426,6320,295236,46.71455696
51,VA,24430,670,24977,37.27910448
51,VA,24431,1290,56477,43.78062016
51,VA,24432,170,6823,40.13529412
51,VA,24435,870,51637,59.35287356
51,VA,24437,430,27125,63.08139535
51,VA,24439,470,18721,39.83191489
51,VA,24440,1170,53601,45.81282051
51,VA,24441,2760,134509,48.73514493
51,VA,24445,1250,59201,47.3608
51,VA,24448,190,7946,41.82105263
51,VA,24450,6640,432455,65.12876506
51,VA,24457,130,5358,41.21538462
51,VA,24458,160,9426,58.9125
51,VA,24459,350,20909,59.74
51,VA,24460,680,35518,52.23235294
51,VA,24465,570,30220,53.01754386
51,VA,24467,1070,68452,63.97383178
51,VA,24471,690,41524,60.17971014
51,VA,24472,1020,53633,52.58137255
51,VA,24473,410,25153,61.34878049
51,VA,24474,210,7258,34.56190476
51,VA,24476,190,10705,56.34210526
51,VA,24477,5190,275577,53.09768786
51,VA,24479,720,39495,54.85416667
51,VA,24482,2260,117646,52.05575221
51,VA,24483,300,13544,45.14666667
51,VA,24484,360,19685,54.68055556
51,VA,24485,170,7829,46.05294118
51,VA,24486,1730,96129,55.56589595
51,VA,24487,120,5174,43.11666667
51,VA,24501,10870,351341,32.32207912
51,VA,24502,18170,849679,46.76274078
51,VA,24503,9140,879725,96.25
51,VA,24504,4060,161240,39.71428571
51,VA,24517,2400,107811,44.92125
51,VA,24520,1010,45210,44.76237624
51,VA,24521,4440,224289,50.51554054
51,VA,24522,4370,210940,48.27002288
51,VA,24523,8550,404653,47.32783626
51,VA,24526,630,34662,55.01904762
51,VA,24527,1340,56261,41.9858209
51,VA,24528,1360,55311,40.66985294
51,VA,24529,700,32309,46.15571429
51,VA,24530,460,18673,40.59347826
51,VA,24531,3500,174303,49.80085714
51,VA,24534,650,26763,41.17384615
51,VA,24536,100,5155,51.55
51,VA,24538,2060,107414,52.14271845
51,VA,24540,13580,552622,40.69381443
51,VA,24541,11620,559861,48.18080895
51,VA,24549,1770,81315,45.94067797
51,VA,24550,3400,176489,51.90852941
51,VA,24551,11240,880336,78.32170819
51,VA,24553,790,32827,41.55316456
51,VA,24554,1620,71219,43.96234568
51,VA,24555,920,39939,43.41195652
51,VA,24556,1480,107169,72.41148649
51,VA,24557,3150,138842,44.0768254
51,VA,24558,2830,137751,48.67526502
51,VA,24562,230,10562,45.92173913
51,VA,24563,2270,95524,42.08105727
51,VA,24565,460,15989,34.75869565
51,VA,24566,590,25618,43.42033898
51,VA,24569,430,17888,41.6
51,VA,24571,810,42499,52.46790123
51,VA,24572,7460,338809,45.41675603
51,VA,24574,1740,91740,52.72413793
51,VA,24577,1970,78532,39.86395939
51,VA,24578,480,26539,55.28958333
51,VA,24579,610,23498,38.52131148
51,VA,24580,260,10509,40.41923077
51,VA,24586,2400,109573,45.65541667
51,VA,24588,4230,201158,47.55508274
51,VA,24589,890,38924,43.73483146
51,VA,24590,3580,194322,54.27988827
51,VA,24592,5640,262031,46.45939716
51,VA,24593,920,46252,50.27391304
51,VA,24594,700,31921,45.60142857
51,VA,24597,490,20017,40.85102041
51,VA,24598,740,35972,48.61081081
51,VA,24599,250,9578,38.312
51,VA,24602,240,7439,30.99583333
51,VA,24603,340,13407,39.43235294
51,VA,24605,3480,190428,54.72068966
51,VA,24606,110,3874,35.21818182
51,VA,24607,110,4776,43.41818182
51,VA,24609,2460,112834,45.86747967
51,VA,24612,220,7093,32.24090909
51,VA,24613,340,13357,39.28529412
51,VA,24614,2350,116166,49.43234043
51,VA,24620,720,25530,35.45833333
51,VA,24622,280,10244,36.58571429
51,VA,24628,180,6406,35.58888889
51,VA,24630,2460,103650,42.13414634
51,VA,24631,400,15894,39.735
51,VA,24634,190,7207,37.93157895
51,VA,24635,210,5810,27.66666667
51,VA,24637,1390,77155,55.50719424
51,VA,24639,1040,36814,35.39807692
51,VA,24641,1970,92889,47.15177665
51,VA,24646,220,7967,36.21363636
51,VA,24649,680,27878,40.99705882
51,VA,24651,2230,113443,50.87130045
51,VA,24656,1130,50155,44.38495575
54,WV,24701,7770,316699,40.75920206
54,WV,24712,770,36941,47.97532468
54,WV,24715,180,5823,32.35
54,WV,24716,190,6463,34.01578947
54,WV,24726,140,5872,41.94285714
54,WV,24731,160,6073,37.95625
54,WV,24733,360,12639,35.10833333
54,WV,24736,230,6843,29.75217391
54,WV,24737,230,6500,28.26086957
54,WV,24740,6810,294016,43.17415565
54,WV,24747,860,31265,36.35465116
54,WV,24801,1210,48329,39.94132231
54,WV,24808,140,5172,36.94285714
54,WV,24815,100,2735,27.35
54,WV,24817,150,5023,33.48666667
54,WV,24818,310,10980,35.41935484
54,WV,24822,220,8513,38.69545455
54,WV,24823,100,3564,35.64
54,WV,24827,340,12323,36.24411765
54,WV,24828,210,6332,30.15238095
54,WV,24836,180,6061,33.67222222
54,WV,24839,300,10820,36.06666667
54,WV,24844,540,20825,38.56481481
54,WV,24850,240,7820,32.58333333
54,WV,24851,130,4860,37.38461538
54,WV,24853,240,7514,31.30833333
54,WV,24857,110,4142,37.65454545
54,WV,24860,160,6370,39.8125
54,WV,24868,380,12131,31.92368421
54,WV,24870,1250,51865,41.492
54,WV,24872,210,7025,33.45238095
54,WV,24873,150,5432,36.21333333
54,WV,24874,1100,55491,50.44636364
54,WV,24879,130,3818,29.36923077
54,WV,24880,100,3565,35.65
54,WV,24881,140,5554,39.67142857
54,WV,24882,140,4090,29.21428571
54,WV,24892,380,11429,30.07631579
54,WV,24901,4260,257230,60.38262911
54,WV,24910,1530,61627,40.27908497
54,WV,24915,180,7255,40.30555556
54,WV,24916,160,6248,39.05
54,WV,24918,570,22519,39.50701754
54,WV,24920,160,4961,31.00625
54,WV,24924,210,7420,35.33333333
54,WV,24925,470,24845,52.86170213
54,WV,24927,160,5598,34.9875
54,WV,24931,670,29611,44.19552239
54,WV,24934,230,8266,35.93913043
54,WV,24935,190,7574,39.86315789
54,WV,24938,690,33512,48.56811594
54,WV,24941,400,14755,36.8875
54,WV,24944,270,11851,43.89259259
54,WV,24945,200,9903,49.515
54,WV,24946,520,19987,38.43653846
54,WV,24951,610,25781,42.26393443
54,WV,24954,1400,56568,40.40571429
54,WV,24957,230,12506,54.37391304
54,WV,24963,1550,68297,44.06258065
54,WV,24966,520,18861,36.27115385
54,WV,24970,1800,69916,38.84222222
54,WV,24976,460,18854,40.98695652
54,WV,24977,170,7630,44.88235294
54,WV,24981,320,12114,37.85625
54,WV,24983,970,40989,42.25670103
54,WV,24986,2200,93805,42.63863636
54,WV,24991,170,6858,40.34117647
54,WV,25003,990,49402,49.9010101
54,WV,25005,110,6391,58.1
54,WV,25007,180,7390,41.05555556
54,WV,25009,390,15191,38.95128205
54,WV,25011,230,8973,39.01304348
54,WV,25015,1720,77889,45.28430233
54,WV,25019,180,5689,31.60555556
54,WV,25024,190,6786,35.71578947
54,WV,25030,160,6253,39.08125
54,WV,25031,270,10032,37.15555556
54,WV,25033,920,45159,49.08586957
54,WV,25035,450,15820,35.15555556
54,WV,25036,190,6877,36.19473684
54,WV,25039,460,17108,37.19130435
54,WV,25040,240,11194,46.64166667
54,WV,25043,570,24342,42.70526316
54,WV,25044,110,3927,35.7
54,WV,25045,1890,84923,44.93280423
54,WV,25049,270,10858,40.21481481
54,WV,25053,1490,64667,43.40067114
54,WV,25054,160,6052,37.825
54,WV,25059,230,9697,42.16086957
54,WV,25060,130,4987,38.36153846
54,WV,25061,200,7092,35.46
54,WV,25063,500,19726,39.452
54,WV,25064,4330,174879,40.38775982
54,WV,25067,430,17149,39.88139535
54,WV,25070,870,45771,52.61034483
54,WV,25071,4490,247600,55.14476615
54,WV,25075,230,7075,30.76086957
54,WV,25081,440,20442,46.45909091
54,WV,25082,810,46203,57.04074074
54,WV,25083,200,6812,34.06
54,WV,25085,340,13339,39.23235294
54,WV,25086,330,14032,42.52121212
54,WV,25103,130,4907,37.74615385
54,WV,25106,260,10449,40.18846154
54,WV,25107,230,8965,38.97826087
54,WV,25108,230,8924,38.8
54,WV,25109,180,7608,42.26666667
54,WV,25110,180,6497,36.09444444
54,WV,25111,180,5975,33.19444444
54,WV,25112,110,4561,41.46363636
54,WV,25113,280,10453,37.33214286
54,WV,25114,130,3443,26.48461538
54,WV,25118,190,7136,37.55789474
54,WV,25119,180,5349,29.71666667
54,WV,25121,250,9468,37.872
54,WV,25123,1250,54116,43.2928
54,WV,25124,510,26517,51.99411765
54,WV,25125,270,10169,37.66296296
54,WV,25130,1400,69620,49.72857143
54,WV,25132,110,3516,31.96363636
54,WV,25133,210,8830,42.04761905
54,WV,25134,120,3728,31.06666667
54,WV,25136,590,22358,37.89491525
54,WV,25139,220,10553,47.96818182
54,WV,25140,250,9154,36.616
54,WV,25142,120,4174,34.78333333
54,WV,25143,3970,168816,42.52292191
54,WV,25148,110,4257,38.7
54,WV,25154,280,13461,48.075
54,WV,25156,260,16038,61.68461538
54,WV,25159,2270,110456,48.65903084
54,WV,25161,180,5821,32.33888889
54,WV,25162,260,11550,44.42307692
54,WV,25164,390,14748,37.81538462
54,WV,25165,220,9965,45.29545455
54,WV,25168,1180,60874,51.58813559
54,WV,25169,130,4550,35
54,WV,25173,150,5853,39.02
54,WV,25174,130,5691,43.77692308
54,WV,25177,10870,472275,43.4475621
54,WV,25181,520,20183,38.81346154
54,WV,25186,380,13462,35.42631579
54,WV,25187,260,11518,44.3
54,WV,25193,120,5893,49.10833333
54,WV,25201,130,5063,38.94615385
54,WV,25202,630,30220,47.96825397
54,WV,25203,110,4979,45.26363636
54,WV,25205,120,4221,35.175
54,WV,25206,210,7444,35.44761905
54,WV,25208,300,10640,35.46666667
54,WV,25209,360,14517,40.325
54,WV,25213,2730,200263,73.35641026
54,WV,25214,240,8653,36.05416667
54,WV,25234,360,15628,43.41111111
54,WV,25235,300,13109,43.69666667
54,WV,25239,690,28906,41.89275362
54,WV,25241,750,40810,54.41333333
54,WV,25243,370,14044,37.95675676
54,WV,25244,250,9414,37.656
54,WV,25245,440,23764,54.00909091
54,WV,25247,210,7368,35.08571429
54,WV,25248,1240,62936,50.75483871
54,WV,25251,150,7083,47.22
54,WV,25252,400,16341,40.8525
54,WV,25253,760,36047,47.43026316
54,WV,25259,260,12029,46.26538462
54,WV,25260,660,28707,43.49545455
54,WV,25261,130,5601,43.08461538
54,WV,25262,410,20023,48.83658537
54,WV,25264,140,7620,54.42857143
54,WV,25265,600,29098,48.49666667
54,WV,25266,270,10390,38.48148148
54,WV,25267,290,11432,39.42068966
54,WV,25268,210,8397,39.98571429
54,WV,25270,340,12894,37.92352941
54,WV,25271,3870,199532,51.55865633
54,WV,25275,890,38815,43.61235955
54,WV,25276,2740,113959,41.59087591
54,WV,25285,250,10477,41.908
54,WV,25286,500,21433,42.866
54,WV,25287,270,12630,46.77777778
54,WV,25301,1210,71749,59.29669421
54,WV,25302,6830,319910,46.83894583
54,WV,25303,3680,200969,54.6111413
54,WV,25304,3750,354716,94.59093333
54,WV,25306,2920,122623,41.99417808
54,WV,25309,5670,353290,62.30864198
54,WV,25311,4200,243731,58.03119048
54,WV,25312,3730,182460,48.91689008
54,WV,25313,5750,308296,53.61669565
54,WV,25314,6970,755101,108.335868
54,WV,25315,1240,43815,35.33467742
54,WV,25320,2200,105802,48.09181818
54,WV,25401,6420,256475,39.94937695
54,WV,25403,6350,441628,69.54771654
54,WV,25404,9880,449262,45.47186235
54,WV,25405,6100,309728,50.77508197
54,WV,25411,5790,265208,45.8044905
54,WV,25413,3970,203128,51.16574307
54,WV,25414,8360,602915,72.11901914
54,WV,25419,5350,301104,56.2811215
54,WV,25420,1930,101454,52.56683938
54,WV,25422,650,29934,46.05230769
54,WV,25425,5850,397850,68.00854701
54,WV,25427,7070,383038,54.17793494
54,WV,25428,5760,296659,51.50329861
54,WV,25430,3740,218595,58.44786096
54,WV,25431,130,4749,36.53076923
54,WV,25434,890,39882,44.81123596
54,WV,25437,190,8095,42.60526316
54,WV,25438,3320,161645,48.68825301
54,WV,25442,900,63388,70.43111111
54,WV,25443,3380,280617,83.02278107
54,WV,25444,360,18449,51.24722222
54,WV,25446,630,39856,63.26349206
54,WV,25501,430,15618,36.32093023
54,WV,25502,460,20333,44.20217391
54,WV,25503,300,11219,37.39666667
54,WV,25504,5500,360955,65.62818182
54,WV,25505,110,3394,30.85454545
54,WV,25506,1470,53317,36.27006803
54,WV,25507,580,25050,43.18965517
54,WV,25508,2970,143460,48.3030303
54,WV,25510,2240,118491,52.89776786
54,WV,25511,300,10513,35.04333333
54,WV,25512,340,10846,31.9
54,WV,25514,1300,50247,38.65153846
54,WV,25515,800,34014,42.5175
54,WV,25517,550,18964,34.48
54,WV,25520,510,19667,38.5627451
54,WV,25521,350,15418,44.05142857
54,WV,25523,990,47649,48.13030303
54,WV,25524,1080,42072,38.95555556
54,WV,25526,9800,678613,69.24622449
54,WV,25529,310,12259,39.54516129
54,WV,25530,2350,108972,46.37106383
54,WV,25535,1090,63151,57.93669725
54,WV,25537,940,41572,44.22553191
54,WV,25540,130,4047,31.13076923
54,WV,25541,4200,221094,52.64142857
54,WV,25545,2030,127456,62.7862069
54,WV,25547,370,16321,44.11081081
54,WV,25550,3480,168434,48.40057471
54,WV,25555,840,40436,48.13809524
54,WV,25557,440,13982,31.77727273
54,WV,25559,880,41810,47.51136364
54,WV,25560,4180,317459,75.94712919
54,WV,25564,490,21725,44.33673469
