FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,MEDHHINC15
51177,9.5,12.6,28.5,32.7,76181.0
51179,8.1,8.3,27.4,29.6,95666.0
51181,12.7,14.0,31.7,35.3,51331.0
51183,12.0,13.5,32.2,35.9,39900.0
51185,11.3,15.3,29.0,30.3,40476.0
51187,9.9,10.6,27.8,29.2,58047.0
51191,11.3,13.1,24.4,30.0,45864.0
51193,12.5,13.5,29.8,30.7,47581.0
51195,10.5,12.1,31.6,30.8,36076.0
51197,11.2,12.1,27.7,31.3,42883.0
51199,10.0,9.5,28.1,26.1,83007.0
51510,7.4,6.2,21.3,20.1,89177.0
51520,10.7,10.5,25.4,27.3,38745.0
51530,10.3,9.7,26.2,25.9,38962.0
51540,8.9,8.3,26.0,25.9,54876.0
51550,9.7,10.2,27.9,32.3,67296.0
51570,10.3,11.6,26.9,26.8,45283.0
51580,11.1,10.7,27.3,26.4,35374.0
51590,12.9,15.3,27.8,34.1,32369.0
51595,13.4,13.4,30.9,29.7,33904.0
51600,9.6,7.5,26.9,21.8,99671.0
51610,10.5,10.2,26.9,27.5,122092.0
51620,13.0,14.9,30.8,34.4,36004.0
51630,10.0,8.9,27.0,28.8,50710.0
51640,10.7,10.8,26.4,26.0,32829.0
51650,11.5,12.4,34.5,34.8,50191.0
51660,7.7,6.7,26.2,24.8,39967.0
51670,11.8,13.6,30.9,31.8,37193.0
51678,9.7,8.1,26.7,26.0,44392.0
51680,11.3,11.3,29.1,27.1,39939.0
51683,10.4,8.2,27.0,28.7,72562.0
51685,8.8,7.9,28.3,28.3,75429.0
51690,13.2,12.8,30.0,33.5,32541.0
51700,9.9,12.7,29.7,32.3,48127.0
51710,10.4,9.2,30.6,30.1,45094.0
51720,10.3,9.6,26.6,26.2,31287.0
51730,14.8,15.6,34.3,41.4,31645.0
51735,10.1,11.5,26.4,24.7,86135.0
51740,12.5,14.0,32.5,37.2,46308.0
51750,7.7,6.9,25.7,29.6,35259.0
51760,12.7,10.3,29.4,30.0,40161.0
51770,11.7,11.9,30.8,31.9,39587.0
51775,9.9,9.3,26.7,25.2,47600.0
51790,11.2,10.2,26.5,27.1,43401.0
51800,10.9,10.9,30.8,31.9,61171.0
51810,9.5,8.0,25.1,27.9,67032.0
51820,10.6,9.5,26.8,29.7,43500.0
51830,9.0,8.9,27.0,26.0,47971.0
51840,9.9,8.9,26.8,26.7,47679.0
53001,11.1,11.0,35.8,34.4,48127.0
53003,10.0,12.9,30.5,33.4,46573.0
53005,8.7,9.5,29.8,31.5,62698.0
53007,8.2,9.4,22.6,26.7,53604.0
53009,9.4,11.4,27.0,26.3,46708.0
53011,8.4,9.6,28.7,29.9,64282.0
53013,10.6,11.9,28.2,30.0,40209.0
53015,9.1,11.8,35.8,32.1,50502.0
53017,7.1,8.6,27.6,28.7,51400.0
53019,7.7,10.7,23.0,28.1,40747.0
53021,7.1,7.1,30.0,30.1,58246.0
53023,11.7,14.4,31.2,33.1,47087.0
53025,9.0,9.0,31.2,34.3,50573.0
53027,11.4,11.6,33.2,36.9,44345.0
53029,8.4,9.4,23.9,27.4,60567.0
53031,7.5,11.2,22.2,24.5,53421.0
53033,6.6,6.8,21.7,22.2,81816.0
53035,8.2,8.7,28.4,29.6,65814.0
53037,6.3,7.9,23.6,28.9,47378.0
53039,8.8,10.3,27.9,27.5,50043.0
53041,10.2,9.5,35.4,32.8,47619.0
53043,9.5,10.4,32.0,31.2,49774.0
53045,8.5,11.1,29.3,30.5,54175.0
53047,8.9,10.5,27.1,28.0,41844.0
53049,12.2,12.6,30.6,31.6,41088.0
53051,9.8,13.9,30.0,28.8,41526.0
53053,9.0,9.4,29.9,30.0,60168.0
53055,6.1,10.2,18.4,20.7,59859.0
53057,7.9,9.1,29.6,26.4,56891.0
53059,7.9,9.1,33.9,28.1,53733.0
53061,7.8,9.9,28.3,29.4,76053.0
53063,7.9,9.3,27.1,29.2,48676.0
53065,8.5,10.6,26.4,30.6,42845.0
53067,8.1,8.8,27.6,28.1,62299.0
53069,11.8,12.8,28.6,31.4,50402.0
53071,8.7,10.4,26.8,28.0,50120.0
53073,6.8,7.9,23.4,23.1,55073.0
53075,6.2,6.6,26.0,22.9,43817.0
53077,9.5,10.2,30.6,29.6,46891.0
54001,12.5,15.3,35.4,37.6,37330.0
54003,9.8,10.5,31.9,34.3,54217.0
54005,14.7,15.0,32.7,35.4,37971.0
54007,13.1,15.9,32.0,32.5,35892.0
54009,14.2,16.1,32.1,39.0,45272.0
54011,14.3,13.5,32.0,30.5,39044.0
54013,11.5,14.0,33.2,32.7,36403.0
54015,13.4,14.6,36.3,32.6,30369.0
54017,12.3,13.0,31.2,35.7,41115.0
54019,12.0,14.0,31.3,35.6,36235.0
54021,12.3,11.8,34.4,39.0,36392.0
54023,12.3,15.7,31.8,38.9,38370.0
54025,11.3,13.6,29.3,34.2,38209.0
54027,11.3,13.4,33.3,33.8,40293.0
54029,13.6,12.0,32.7,34.8,42009.0
54031,12.9,15.4,31.9,37.0,41344.0
54033,13.8,14.3,31.5,33.7,46979.0
54035,12.7,13.2,34.2,31.7,44675.0
54037,10.2,10.1,31.8,33.2,67821.0
54039,12.8,14.1,30.6,32.7,44849.0
54041,14.0,14.2,30.1,35.9,39601.0
54043,14.2,15.7,37.8,39.9,35249.0
54045,15.2,17.5,34.0,40.7,35615.0
54047,15.3,17.6,32.9,42.1,26413.0
54049,11.4,10.9,31.3,32.6,43654.0
54051,12.3,14.0,30.9,35.2,48109.0
54053,13.1,13.2,31.9,36.1,35717.0
54055,11.9,15.5,31.2,37.4,35342.0
54057,11.6,14.1,33.6,34.5,43159.0
54059,12.7,13.2,32.6,40.3,31742.0
54061,8.4,9.1,28.4,28.8,46718.0
54063,13.3,13.7,29.8,30.9,34974.0
54065,11.7,14.3,29.2,32.6,45628.0
54067,12.8,15.7,33.9,38.2,38912.0
54069,12.2,12.2,29.9,31.4,46315.0
54071,12.4,14.3,31.9,36.0,40257.0
54073,12.0,13.7,31.0,38.8,48308.0
54075,13.2,13.8,31.4,31.4,36822.0
54077,10.9,10.6,31.1,35.9,43804.0
54079,11.4,11.7,30.3,34.6,58933.0
54081,13.8,15.2,31.6,35.6,38564.0
54083,12.0,12.7,29.7,34.8,37185.0
54085,12.6,15.2,31.2,35.7,39501.0
54087,13.8,16.1,32.6,36.2,36176.0
54089,13.3,15.3,33.2,36.1,35676.0
54091,11.5,11.8,31.0,37.0,43652.0
54093,13.1,13.8,31.8,37.8,38000.0
54095,12.2,13.7,32.9,32.6,42696.0
54097,13.6,12.7,28.9,38.2,40766.0
54099,12.1,16.5,32.5,37.7,35537.0
54101,13.5,16.7,31.2,34.7,30673.0
54103,11.9,13.0,32.2,33.0,41833.0
54105,14.2,14.8,33.5,36.9,42309.0
54107,12.3,14.0,30.6,35.9,41133.0
54109,15.2,14.9,34.3,38.8,35020.0
55001,9.7,12.8,30.6,34.0,42844.0
55003,9.1,11.0,27.4,27.3,40163.0
55005,8.5,9.0,28.6,31.6,51056.0
55007,9.0,9.5,28.2,28.7,50080.0
55009,7.4,9.3,27.4,28.4,56003.0
55011,9.6,10.2,30.1,32.0,53892.0
55013,10.1,10.6,29.0,28.7,44858.0
55015,6.9,8.1,28.6,31.3,71298.0
55017,7.8,8.2,28.1,30.2,53209.0
55019,8.2,8.8,28.6,34.1,50187.0
55021,7.8,8.0,27.6,34.7,60837.0
55023,9.0,9.5,27.6,33.1,44895.0
55025,6.3,6.3,25.2,23.7,65416.0
55027,7.6,9.8,30.7,31.7,56514.0
55029,8.9,10.0,27.4,27.5,55047.0
55031,8.3,9.8,28.6,32.2,48715.0
55033,6.6,9.4,27.9,32.3,53082.0
55035,6.9,8.0,26.4,29.2,51937.0
55037,9.0,11.8,28.6,32.0,46193.0
55039,8.1,8.7,29.6,30.1,58049.0
55041,10.2,12.5,29.2,34.7,44098.0
55043,8.1,8.2,27.4,31.9,51008.0
55045,7.9,10.5,27.5,31.4,59155.0
55047,9.2,11.4,27.2,34.6,49493.0
55049,8.6,8.6,29.2,31.8,58092.0
55051,9.3,12.4,27.3,29.1,42328.0
55053,8.8,9.8,30.1,32.6,50653.0
55055,8.0,7.7,30.0,29.4,61622.0
55057,8.9,11.6,28.9,35.8,46051.0
55059,7.9,8.9,28.1,32.9,56414.0
55061,8.3,9.5,30.7,33.5,60572.0
55063,7.3,8.1,26.4,28.3,51428.0
55065,8.3,9.3,29.9,35.3,56428.0
55067,9.0,9.8,30.1,29.9,44635.0
55069,9.1,9.5,29.5,32.8,51406.0
55071,8.2,8.6,30.1,30.8,51951.0
55073,8.7,9.1,28.2,29.5,56347.0
55075,8.5,11.5,28.4,35.3,48545.0
55077,9.3,12.1,30.4,34.9,48508.0
55078,12.6,13.9,31.2,42.5,33410.0
55079,9.5,10.1,30.2,32.9,45905.0
55081,8.7,8.9,27.5,33.0,52975.0
55083,8.4,9.5,27.6,30.4,53243.0
55085,9.2,10.1,27.4,32.8,50297.0
55087,8.2,8.5,27.6,30.1,60649.0
55089,7.9,9.1,26.4,27.1,80135.0
55091,8.7,11.7,29.3,34.2,50094.0
55093,6.8,8.6,26.6,30.3,63735.0
55095,7.9,11.0,26.7,30.3,54946.0
55097,7.0,7.5,28.1,33.4,57010.0
55099,9.8,12.3,29.8,34.0,44932.0
55101,8.4,10.6,29.8,32.9,57367.0
55103,8.7,9.5,30.0,31.8,46998.0
55105,8.3,10.2,29.1,36.9,54107.0
55107,9.0,10.1,28.8,31.7,42289.0
55109,6.9,7.2,27.6,26.2,74624.0
55111,8.1,10.7,27.9,32.5,52025.0
55113,9.5,11.0,27.9,29.7,44556.0
55115,8.9,10.1,28.2,33.8,50948.0
55117,8.2,9.7,28.1,29.4,58190.0
55119,8.5,9.0,27.4,34.4,48951.0
55121,8.9,8.9,30.1,29.6,53695.0
55123,8.2,9.0,27.8,32.8,49217.0
55125,9.2,12.2,27.0,27.7,42993.0
55127,7.3,7.8,26.9,25.1,58554.0
55129,9.6,10.5,28.5,30.8,45043.0
55131,7.2,8.2,27.1,29.2,70778.0
55133,7.2,7.9,27.1,27.5,78689.0
55135,8.3,9.9,28.5,28.5,54849.0
55137,8.6,10.6,29.0,32.9,49912.0
55139,7.6,8.6,27.6,31.9,52725.0
55141,8.7,8.1,27.5,32.3,51025.0
56001,5.0,6.9,20.9,23.3,44455.0
56003,8.5,11.7,27.0,28.9,50056.0
56005,6.5,7.0,28.4,34.3,83042.0
56007,7.7,8.2,29.5,28.2,60209.0
56009,6.7,10.2,27.7,28.3,70307.0
56011,7.8,8.9,25.7,25.9,64851.0
56013,8.2,9.6,25.1,28.3,52408.0
56015,8.6,9.0,25.7,29.9,48146.0
56017,8.8,11.0,25.3,27.0,46021.0
56019,8.3,8.7,22.9,21.1,56845.0
56021,8.1,10.1,24.4,29.7,59147.0
56023,7.9,8.6,21.0,25.6,62364.0
56025,7.4,9.0,26.1,29.4,56703.0
56027,7.9,8.4,27.1,25.5,46693.0
56029,6.7,8.0,21.8,25.5,55527.0
56031,9.3,8.8,22.6,28.0,51863.0
56033,8.9,9.8,23.9,23.3,57122.0
56035,5.3,6.9,24.0,23.5,77581.0
56037,6.8,8.1,29.6,31.7,71867.0
56039,4.1,4.8,13.2,12.7,83290.0
56041,6.3,9.0,30.3,27.9,62968.0
56043,10.5,12.0,24.0,27.7,56088.0
56045,7.1,10.0,28.6,29.2,60986.0
