FIPS,% Diabetic,# HIV Cases,Infant Mortality Rate,Child Mortality Rate,% Food Insecure,% Limited Access,Household Income,Physically Unhealthy Days,Mentally Unhealthy Days,% LBW,% Smokers,% Obese,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,Chlamydia Rate,Teen Birth Rate,PCP Ratio,Dentist Ratio,MHP Ratio
17035.0,11.0,,,,11.8,0.1465185823,47382.0,,,8.2766439909,,29.5,8.6,28.5,0.9232440261,,200.6,32.949583168,10968.0,10939.0,2735.0
17037.0,7.6,59.0,7.0,45.280577866,13.9,11.447841885,54204.0,3.1,3.5,6.9151324652,20.0,28.9,6.9,20.0,74.840243439,23.8,487.1,15.697346132,2685.0,1904.0,765.0
17039.0,10.4,,,66.640010662,11.0,1.1881307864,53303.0,,,9.1875474563,,33.4,8.6,28.6,74.717710283,,158.2,36.707452725,2348.0,3284.0,2346.0
17041.0,9.9,,,,10.3,2.8053306851,49179.0,,1.8,6.4447966191,,30.4,8.6,27.5,71.781781782,,206.5,29.893711249,3309.0,2210.0,19887.0
17043.0,7.4,609.0,6.2,35.659467589,9.1,3.9604483575,76269.0,2.8,3.1,7.2521246459,12.2,24.3,8.8,19.0,98.534884025,20.1,200.5,14.375765271,746.0,1045.0,496.0
17045.0,11.1,8.0,,,13.1,13.146236745,44433.0,3.9,,8.1647398844,,32.7,6.9,24.1,49.483204134,,247.4,44.612384203,3032.0,4490.0,1123.0
17047.0,10.4,,,164.36554898,11.4,3.9283444279,45675.0,,,8.3832335329,,30.0,8.3,27.3,32.004166047,,209.5,41.251778094,,6672.0,2224.0
17049.0,8.8,10.0,6.7,41.635687732,10.1,4.1305768178,50900.0,1.9,2.2,7.6777251185,16.1,29.0,8.5,26.6,54.955902109,31.1,227.1,36.503479429,1321.0,1492.0,1107.0
17051.0,11.0,68.0,,50.807844731,13.7,12.655811255,43014.0,,3.6,8.323699422,18.3,37.0,6.9,24.3,47.768744354,,272.6,44.70539761,5504.0,3151.0,2451.0
17053.0,10.1,,,,11.0,4.7079299296,52375.0,1.8,1.5,8.6956521739,,31.0,8.3,28.6,59.867907109,,257.0,32.601678502,1751.0,2766.0,329.0
17055.0,11.2,21.0,7.6,77.929306986,14.5,4.8072417533,35681.0,5.0,,8.3664122137,,30.6,7.5,29.3,68.570056369,12.0,304.5,49.193548387,2463.0,2800.0,817.0
17057.0,10.4,65.0,,58.767834405,13.4,3.9670833847,46342.0,4.0,,7.4780618085,16.9,32.9,7.8,27.2,64.576870161,15.4,251.0,41.7707466,3054.0,5192.0,3029.0
17059.0,11.0,,,,12.8,32.628715821,40349.0,,,6.9047619048,,30.6,5.0,29.0,36.536052961,,221.0,46.391752577,5430.0,,
17061.0,10.6,6.0,,,12.1,0.514937598,41588.0,,,8.6363636364,45.7,27.8,8.5,28.1,57.79202074,,176.8,44.253226798,2715.0,3407.0,
17063.0,9.6,21.0,7.9,44.38033951,11.2,3.3345704158,68474.0,3.1,4.9,7.050209205,16.8,31.5,8.4,26.8,83.880310808,19.6,135.2,22.610921502,2958.0,3588.0,1288.0
17065.0,10.7,,,,11.4,5.7901959695,42330.0,,,8.1916537867,,28.9,8.1,26.9,35.248906232,,179.2,44.00440044,8370.0,8368.0,
17067.0,11.1,,,,12.4,17.806648674,47965.0,4.2,,6.0291060291,27.2,30.1,6.6,30.3,60.123534338,,164.1,38.186157518,3149.0,4655.0,1164.0
17069.0,12.2,,,,14.6,8.8090502069,36567.0,,,10.0,,33.5,7.1,29.3,99.814814815,,,35.796766744,2129.0,2091.0,4181.0
17071.0,11.4,,,,10.7,0.4391092083,45022.0,,,7.4324324324,,32.9,8.8,27.6,24.798799618,,184.6,39.735099338,3522.0,777.0,
17073.0,10.0,34.0,,37.580641794,10.4,5.2700889439,52117.0,2.5,3.2,6.823409149,23.9,29.6,8.4,25.7,69.981777126,17.6,293.1,33.939604908,2950.0,2770.0,6233.0
17075.0,11.2,10.0,,39.833423864,11.4,3.5023872291,46977.0,3.8,2.5,6.2612612613,24.3,32.0,8.3,29.6,51.228211858,20.3,119.7,33.601168736,1949.0,3220.0,467.0
17077.0,8.8,59.0,7.8,89.70727101,18.5,10.516108609,34243.0,3.9,4.5,7.9030558483,17.7,31.6,6.0,23.4,74.701916371,14.7,1228.5,25.275261702,924.0,1574.0,539.0
17079.0,10.8,,,,10.0,4.6041569824,52187.0,,,9.6009975062,,31.1,8.5,27.4,42.369560734,,145.6,29.606716748,,9592.0,457.0
17081.0,10.5,41.0,,72.623750871,13.7,8.5207778209,40663.0,4.3,3.1,9.7438916691,23.6,35.1,7.3,28.4,57.848919566,,379.6,54.654442877,1291.0,2273.0,690.0
17083.0,10.1,10.0,,,10.8,4.0989382136,54331.0,3.1,2.6,6.4864864865,18.1,32.1,8.4,31.8,56.528170546,21.2,206.7,26.013513514,3249.0,2058.0,4528.0
17085.0,11.3,8.0,,,10.3,5.4219154174,49573.0,,,6.8594485541,,28.7,8.4,29.1,60.653496781,21.4,97.6,22.556390977,2505.0,2490.0,2241.0
17087.0,9.9,84.0,,,12.7,13.611298733,39965.0,,,8.0100125156,,29.4,7.0,26.5,69.639167064,,274.3,37.387193812,12760.0,4226.0,423.0
17089.0,8.3,494.0,5.7,46.595030312,9.7,3.4314200098,71444.0,3.1,3.0,7.3599019917,14.5,27.2,8.7,20.5,93.826719636,20.3,302.4,35.267952543,2292.0,1734.0,738.0
17091.0,8.7,102.0,8.2,64.855958422,15.4,5.683239049,49584.0,3.9,3.5,8.3516693772,26.8,30.9,7.2,27.0,80.96589657,14.1,596.2,40.005347415,2216.0,2336.0,1038.0
17093.0,7.1,29.0,6.4,36.94049096,7.6,3.1675454204,79648.0,3.1,2.5,7.0049284964,16.3,31.2,9.2,19.0,92.355494352,18.7,188.8,19.45710323,3281.0,2842.0,1635.0
17095.0,9.8,78.0,7.1,88.29201422,14.1,4.2700323074,39494.0,3.4,2.6,7.8696343402,18.8,28.9,7.6,28.7,67.680795178,19.4,401.9,39.80418907,1412.0,2893.0,1532.0
17097.0,7.8,628.0,5.7,38.264953905,9.8,5.2182294213,75106.0,3.3,3.2,7.5832708835,14.3,25.6,8.5,19.3,96.393408599,18.8,371.9,24.264831102,981.0,956.0,517.0
17099.0,10.0,69.0,7.5,52.825694418,12.4,6.4808575229,49487.0,3.8,2.7,7.5600223339,22.2,29.8,7.8,23.0,77.992345774,24.1,259.4,36.111433996,2354.0,2077.0,1516.0
17101.0,11.3,23.0,,124.51361868,14.2,5.2659277454,39670.0,2.9,,8.1405312768,,32.1,7.5,28.6,46.86627458,,198.7,39.767216295,4151.0,8279.0,637.0
17103.0,10.4,62.0,,39.605267501,12.1,2.8987551349,53126.0,2.1,,6.2992125984,25.0,29.4,8.2,25.4,62.102078766,24.2,396.7,35.286783042,1298.0,2681.0,375.0
17105.0,10.4,183.0,10.0,94.846664559,11.8,2.5534615377,52819.0,4.4,4.6,8.2508250825,29.4,31.7,8.3,31.8,68.446726573,24.6,426.9,34.561959969,1840.0,2937.0,1317.0
17107.0,9.8,101.0,,70.916068747,13.4,6.2529165582,50991.0,4.8,4.1,8.201304753,28.3,31.5,7.6,26.1,68.02507837,,426.5,28.360049322,2728.0,2305.0,1763.0
17109.0,9.2,9.0,,76.771747997,15.4,17.388802738,41661.0,1.9,1.8,7.1942446043,,28.5,6.0,22.9,68.609714216,,544.0,13.402304256,1549.0,2705.0,773.0
17111.0,8.4,105.0,4.8,27.715852262,8.8,6.3881991446,75713.0,3.8,3.3,7.003740985,21.2,27.7,8.6,22.1,94.165371162,20.7,157.1,16.928320726,1684.0,1653.0,803.0
17113.0,8.5,133.0,7.6,62.189461832,12.5,8.227280535,62261.0,3.3,3.0,7.9416424611,11.2,30.8,7.6,23.9,78.221640365,16.0,521.8,17.639247775,1538.0,1679.0,542.0
17115.0,11.1,123.0,11.1,73.678027022,15.9,9.0331071715,46179.0,3.2,3.0,9.3401015228,23.0,33.0,6.7,24.8,78.703235592,16.1,761.9,55.074599374,1172.0,1917.0,896.0
17117.0,11.5,17.0,6.7,53.896986455,12.2,3.2302669224,50089.0,2.9,3.3,7.3537762635,26.2,33.0,8.2,30.7,57.182037056,20.0,268.9,30.864752992,3936.0,2758.0,3907.0
17119.0,11.8,237.0,7.1,50.542821687,13.0,9.6404024753,53864.0,3.8,3.9,8.1752268484,19.8,31.6,7.3,28.2,87.229372925,22.4,418.1,37.267773494,1999.0,1316.0,1095.0
17121.0,9.5,22.0,,60.002727397,14.4,11.245240056,40969.0,3.6,4.1,7.9290268922,25.2,35.9,6.8,32.8,65.935542764,10.3,426.8,60.958228264,2161.0,2759.0,690.0
17123.0,11.4,,,,10.2,4.1153720432,50899.0,6.6,,7.9365079365,,30.8,8.5,26.9,64.058544304,,170.4,22.372881356,,3038.0,
17125.0,10.8,,,,13.3,2.7871299665,45563.0,,,10.805687204,16.8,31.5,8.0,27.7,54.357016228,,369.9,46.582899173,3582.0,3562.0,3562.0
17127.0,12.1,13.0,,,13.3,3.8615449236,41373.0,7.7,,8.8617265088,27.8,34.5,7.9,30.5,61.740877568,,341.3,57.482036863,3809.0,2512.0,603.0
17129.0,10.2,8.0,,,10.0,0.3298011639,60151.0,3.6,,6.1202185792,,31.2,9.0,29.1,67.886658796,,290.8,24.703557312,4241.0,6304.0,6304.0
17131.0,10.5,5.0,,,10.7,8.9629458498,53626.0,2.4,,5.6917688266,32.2,29.9,7.9,30.0,55.585980285,,228.1,33.198614319,5406.0,8089.0,
17133.0,10.8,13.0,,37.362226789,8.5,3.1976041164,71604.0,3.5,4.1,6.5439672802,,31.6,9.0,26.7,71.393027278,27.5,221.8,13.089005236,3336.0,1396.0,1196.0
17135.0,9.6,108.0,,43.746271625,14.8,5.7968121656,42614.0,4.7,2.6,7.0950468541,19.4,27.0,7.3,23.6,50.933430773,16.0,263.3,40.064360418,1975.0,1561.0,1647.0
17137.0,11.4,55.0,,,13.2,8.8195577525,48223.0,3.6,2.7,9.148856393,20.2,31.1,7.4,29.2,70.031226264,23.3,399.8,35.335262904,2939.0,2192.0,1403.0
17139.0,10.1,,,,10.4,0.7696007581,47645.0,5.3,,6.9274653627,,31.1,8.8,28.4,61.504782433,,187.5,27.802425318,2987.0,7438.0,2479.0
17141.0,10.8,19.0,5.6,46.169828017,12.0,3.0763221304,51334.0,3.2,2.7,7.2592592593,15.9,29.4,8.2,25.4,67.92904275,20.5,287.6,31.233847744,1705.0,2910.0,1191.0
17143.0,8.3,270.0,9.4,73.33170374,15.1,6.9768656713,49827.0,3.4,2.6,8.6696956889,18.6,28.3,7.1,23.2,74.754683797,20.6,823.5,48.804241965,909.0,1472.0,548.0
17145.0,10.0,43.0,,,14.7,9.3658397449,41931.0,2.9,,9.1688654354,,28.6,7.0,26.4,37.489932886,,299.2,40.582267314,2206.0,3127.0,1990.0
17147.0,11.2,6.0,,,9.3,0.442487967,66279.0,,,6.7993366501,,31.5,9.1,25.6,61.802857314,,218.1,23.535851122,2751.0,2739.0,3287.0
17149.0,10.9,,,,12.2,9.9925237374,39430.0,2.0,,7.2298325723,,31.2,7.5,30.3,59.500912964,,374.0,42.897727273,2330.0,2307.0,1468.0
17151.0,11.3,,,,13.0,8.0603940808,38676.0,,,8.1447963801,,30.4,7.5,29.0,97.785234899,,749.1,26.369168357,,,4312.0
17153.0,13.1,5.0,,,17.8,23.767070494,34828.0,,,10.590631365,,33.0,4.8,28.0,67.927284532,,600.2,53.048780488,,,
17155.0,10.4,,,,12.3,9.8085966e-06,58438.0,,,6.5274151436,,30.1,8.5,27.9,47.885447885,,237.9,17.841971113,5886.0,2901.0,
17157.0,9.7,76.0,,38.051750381,12.6,3.6394385015,44991.0,3.6,,7.8797725426,13.3,31.8,8.0,24.9,67.068944916,26.9,315.6,44.43781688,1939.0,2990.0,1645.0
17159.0,9.9,6.0,,,12.5,2.073513479,41985.0,3.3,,8.3015993907,,29.6,8.2,29.2,68.268342266,,315.3,41.464112096,1797.0,4046.0,405.0
17161.0,11.5,220.0,7.3,60.364602197,12.1,6.7046292828,48160.0,3.2,3.6,7.5717439294,18.9,27.4,7.8,26.7,81.329212585,15.5,482.9,48.832271762,1867.0,1796.0,1124.0
17163.0,11.6,599.0,7.5,56.397213314,16.9,14.772148634,48343.0,4.0,3.5,9.243074522,21.9,31.4,5.9,27.8,82.130002666,19.4,788.9,48.014884614,1670.0,1517.0,1412.0
17165.0,11.0,10.0,10.4,78.822911193,14.1,16.507924392,39281.0,5.2,,8.7482550023,27.1,31.6,6.4,31.4,72.540440734,,368.8,54.481219784,1313.0,2494.0,924.0
17167.0,10.9,220.0,9.0,61.183744445,13.0,7.0908975929,55255.0,3.7,3.7,9.3846243245,18.2,29.6,7.6,26.7,79.52497911,19.8,687.0,39.799981899,890.0,1475.0,593.0
17169.0,10.6,,,,11.0,5.7256162594,49808.0,,,6.8052930057,,30.0,8.2,28.2,50.357900318,,174.3,41.42394822,3729.0,7444.0,1861.0
17171.0,10.2,,,,12.3,0.954601604,46004.0,,,5.7279236277,,29.9,8.4,25.8,7.2642390289,,151.2,27.918781726,5290.0,5222.0,
17173.0,9.8,6.0,,,11.1,5.8550760661,50569.0,,2.5,7.0861331704,,31.8,8.1,33.1,53.838930376,,198.2,37.671915487,3171.0,3687.0,5530.0
17175.0,10.9,,,,11.5,9.7478239808,52428.0,,,8.5995085995,,31.8,7.6,27.8,63.380046713,,235.5,29.73168963,5946.0,,
17177.0,12.0,32.0,8.7,49.081475249,14.0,2.6341219776,42897.0,3.6,,9.3609122249,28.5,26.6,7.8,26.6,78.120349605,22.7,445.1,43.641354071,2236.0,1798.0,779.0
17179.0,9.4,53.0,5.7,35.49539743,10.4,8.6373962001,57544.0,3.3,2.7,7.2634844046,19.4,28.0,8.0,28.5,85.048820479,17.2,333.2,32.638196997,2124.0,2273.0,793.0
17181.0,10.9,8.0,,78.652421839,14.7,3.8910057155,42799.0,,,8.0174927114,,33.1,7.5,27.9,58.136792453,,153.0,49.167733675,1357.0,2512.0,977.0
17183.0,12.1,93.0,8.5,89.406016647,15.5,6.8711240402,44085.0,4.4,3.9,9.3125810636,25.4,34.3,7.1,26.6,65.139356815,16.8,683.8,56.140350877,2018.0,3347.0,550.0
17185.0,11.2,5.0,,,11.6,1.9898960762,47351.0,,,8.3576287658,,31.3,8.4,29.8,69.532100109,,213.2,43.430253957,2932.0,3888.0,376.0
17187.0,10.1,6.0,,,12.2,0.2642410431,45770.0,3.0,3.2,7.0580013976,,31.6,8.5,28.3,69.322866663,,253.8,26.900584795,2216.0,2954.0,5909.0
17189.0,10.8,5.0,,,10.0,4.2110205077,53967.0,,2.5,7.2097378277,20.2,31.8,8.6,27.6,57.882576787,26.5,171.3,25.483057967,2920.0,3612.0,2408.0
17191.0,10.9,5.0,,72.895957588,11.9,7.4109672397,42896.0,1.6,,7.8200692042,,29.2,7.8,29.4,40.996420048,,217.2,44.8404714,2368.0,4153.0,2373.0
17193.0,10.2,6.0,,80.31483415,11.8,13.76555479,42621.0,4.4,,8.1885856079,26.5,31.7,7.2,28.2,53.106034777,,212.8,54.545454545,3642.0,2910.0,1212.0
17195.0,10.3,18.0,8.7,42.330768948,11.7,4.9557860283,50489.0,2.6,2.2,5.8614935336,22.9,26.6,8.1,28.3,78.794146808,18.6,316.4,43.824103257,1522.0,2616.0,1129.0
17197.0,9.4,561.0,6.8,41.602144822,9.8,5.7611140198,74669.0,3.2,3.2,7.6338161209,17.7,29.0,8.4,22.6,95.654702167,23.6,314.9,23.309352518,1967.0,1997.0,1366.0
17199.0,10.2,41.0,7.1,68.054988431,13.4,6.0429710265,44041.0,3.3,3.3,7.824005891,21.1,34.5,7.6,31.1,74.935575749,13.6,334.5,41.968985631,1212.0,2091.0,587.0
17201.0,10.8,349.0,7.7,55.901941821,15.6,6.2179403119,47214.0,3.8,3.5,8.719851577,21.4,29.4,7.1,26.7,82.180474555,17.8,591.6,46.307635349,1340.0,1483.0,843.0
17203.0,10.2,12.0,,45.167118338,8.8,1.0973754816,67036.0,2.0,2.1,6.0229445507,17.5,30.0,9.1,23.8,70.55659011,18.0,184.8,18.146796431,2051.0,5610.0,4364.0
18001.0,10.0,6.0,10.7,96.441088608,13.6,2.7613298433,48001.0,2.5,2.8,7.2495130924,20.8,28.7,7.9,29.9,56.527175968,13.5,180.4,30.933633296,2864.0,2472.0,6923.0
18003.0,10.3,391.0,8.5,55.295308245,15.3,10.130098573,45587.0,3.1,3.3,8.8599192863,21.0,32.6,6.8,23.9,78.665687293,16.8,563.2,40.193199469,1581.0,1720.0,755.0
18005.0,10.6,52.0,7.7,73.500019342,12.6,6.490776353,54341.0,3.8,3.0,7.933929055,19.4,33.9,7.7,27.0,62.554366227,15.8,256.5,50.938489371,1236.0,1730.0,780.0
18007.0,12.6,6.0,,,13.3,0.3643874168,49318.0,5.1,2.6,5.1388888889,28.2,33.6,8.2,33.9,55.681048114,,227.2,32.755298651,2935.0,4384.0,8767.0
18009.0,12.4,,,,15.8,0.6354445662,39373.0,5.2,5.0,8.560311284,29.4,36.5,7.6,30.9,54.950650164,14.3,272.0,48.913043478,2500.0,4160.0,6241.0
18011.0,9.2,24.0,5.8,50.165389017,11.2,1.1978013832,68047.0,2.6,2.8,6.510681587,17.1,27.2,8.6,26.8,77.5,18.9,242.6,20.358842915,517.0,2326.0,1406.0
18013.0,11.9,6.0,,,12.8,0.6080154368,51074.0,2.3,2.5,5.6338028169,20.2,31.9,8.3,27.3,56.521453877,,99.4,22.073772872,3017.0,7512.0,3005.0
18015.0,10.9,,,,12.4,1.9346920171,52587.0,3.5,3.3,7.1984435798,25.8,30.6,8.3,27.8,71.128752171,14.6,169.2,27.351844177,5024.0,2511.0,2009.0
18017.0,9.5,27.0,10.4,90.144230769,13.9,1.1724009243,41611.0,3.2,3.6,7.723687789,23.0,34.7,8.0,27.1,71.380177591,14.4,212.5,49.049049049,2572.0,4274.0,641.0
18019.0,12.8,135.0,5.2,40.118444933,14.2,6.6368855361,50296.0,4.0,4.8,8.2165109034,25.8,29.7,7.4,33.4,83.498439655,15.6,383.2,46.724532539,2332.0,2972.0,607.0
18021.0,11.3,17.0,,74.515648286,14.6,1.1974476077,47030.0,3.7,2.3,6.5080789946,22.9,36.3,7.8,27.0,68.285608033,,275.7,40.927694407,1789.0,4467.0,2062.0
18023.0,12.9,17.0,6.7,65.20013607,13.4,1.0664046689,47279.0,3.9,4.1,7.5466025256,18.9,29.4,8.1,30.0,63.225379244,11.5,296.8,49.01096132,3669.0,2743.0,4702.0
18025.0,13.5,,,,15.2,4.3504599604,38014.0,5.9,4.2,8.0722891566,25.3,37.4,7.4,32.0,79.146830953,,225.0,42.884250474,,10621.0,2655.0
18027.0,11.9,10.0,7.5,65.63294774,12.5,1.1464438986,45578.0,4.0,3.8,6.8102288022,23.6,32.1,8.3,31.7,64.108316481,16.2,315.0,43.917147352,2290.0,4051.0,1200.0
18029.0,11.2,15.0,7.6,50.628809818,12.6,7.0723616924,55077.0,3.7,3.4,7.5723830735,24.9,31.7,7.7,27.9,65.670269946,14.4,176.6,33.866415804,2167.0,6238.0,792.0
18031.0,12.3,7.0,,46.141423463,14.8,4.3937601396,47666.0,4.5,4.7,8.0454744206,21.2,29.6,7.5,32.3,63.900543901,11.9,122.9,48.092002091,2367.0,4380.0,3285.0
18033.0,10.1,19.0,6.5,49.746743849,13.4,8.4991987779,50279.0,2.9,3.4,6.6235864297,22.3,27.0,7.4,27.4,69.445562845,13.5,224.5,41.865446402,1628.0,2227.0,2350.0
18035.0,11.8,99.0,8.6,67.311287996,17.6,6.9526139595,37116.0,4.6,4.9,9.3514667866,25.2,33.4,6.6,29.8,74.89100968,11.9,562.4,24.779923155,1129.0,1807.0,513.0
18037.0,10.1,11.0,6.1,63.755932844,10.8,1.4843161515,55606.0,2.1,1.8,7.2506738544,18.3,29.9,8.7,21.0,74.019432309,22.5,173.5,28.600100351,1237.0,1765.0,1115.0
18039.0,9.3,148.0,7.6,61.309082185,15.1,5.787542506,46123.0,3.1,3.6,7.3788206236,20.1,29.9,7.3,26.6,63.825490107,10.3,396.8,52.216828808,2124.0,2993.0,969.0
18041.0,13.1,6.0,,47.658247043,18.1,9.1484246042,40212.0,3.9,6.7,7.7202072539,24.8,31.0,6.2,32.0,57.173456358,11.0,270.5,61.024337087,2670.0,2983.0,1835.0
18043.0,9.8,96.0,4.5,35.248501939,13.8,4.1569578986,55844.0,4.0,3.7,8.3211678832,28.1,30.7,7.7,29.4,93.695191611,14.4,401.2,37.791506651,1751.0,1733.0,1017.0
18045.0,13.1,5.0,,79.041770536,13.3,1.0408823489,42732.0,4.0,3.4,6.5186246418,27.3,30.6,8.2,31.8,61.856148492,12.9,257.0,47.013977128,4280.0,4220.0,2110.0
18047.0,12.4,,,46.1951957,13.4,4.2685898286,53538.0,4.6,3.1,7.2580645161,31.7,27.5,7.8,27.1,49.278814917,22.0,121.9,30.505569837,7656.0,1765.0,4590.0
18049.0,11.5,,,77.987911874,14.2,6.4582358559,44337.0,3.4,4.0,7.4792243767,17.6,35.4,7.4,24.0,43.919178345,13.7,164.0,47.987949215,1728.0,2272.0,1573.0
18051.0,11.4,12.0,,62.214203503,13.2,3.7379210874,48579.0,4.1,4.2,7.3844030366,25.7,31.0,7.9,31.0,65.388174193,10.1,230.1,37.790697674,2788.0,2401.0,3735.0
18053.0,13.8,48.0,9.8,66.483836117,16.7,7.889665522,39325.0,4.5,4.3,9.7005778323,28.7,33.1,6.7,30.9,46.533734888,12.4,422.6,39.531883524,2101.0,1920.0,601.0
18055.0,14.5,11.0,9.5,67.752863365,14.4,3.1642172368,43786.0,3.7,3.4,7.5588121867,24.2,34.1,7.7,28.4,52.021709634,12.0,239.8,45.776566757,3660.0,2980.0,1821.0
18057.0,7.8,133.0,5.2,30.93446099,9.8,4.1899074574,84022.0,2.4,2.4,7.0608474513,12.4,22.9,8.6,18.0,91.812986899,19.0,165.8,13.634573735,704.0,1361.0,899.0
18059.0,10.3,35.0,6.3,52.449241556,11.3,8.3809676387,67738.0,3.9,4.0,7.4795616629,20.4,29.6,7.8,25.6,64.255306991,16.5,265.0,27.659443107,1338.0,2651.0,1988.0
18061.0,10.5,21.0,,49.09715782,12.1,1.0768208547,50321.0,3.7,4.0,7.5057358243,13.4,34.0,8.4,27.7,37.112590184,18.3,235.1,34.0199028,2446.0,2448.0,4895.0
18063.0,9.2,159.0,5.1,38.936163532,10.5,5.8656596626,68575.0,2.5,2.7,7.0754716981,18.1,32.1,8.3,27.5,77.1822232,15.3,210.1,20.168716212,1749.0,2198.0,1327.0
18065.0,10.6,29.0,10.5,61.717107068,15.4,1.46622768,42133.0,3.9,3.9,8.1260844419,28.3,30.5,7.6,29.4,69.164206866,8.6,269.5,36.06876994,2741.0,3065.0,1533.0
18067.0,12.5,84.0,6.0,38.610535528,15.9,9.6854564947,45211.0,5.1,4.9,7.3515423291,24.0,35.5,6.7,29.3,73.262277649,13.6,304.2,47.417666649,1563.0,1235.0,678.0
18069.0,13.2,16.0,,43.212721825,13.3,7.2952315386,44828.0,2.8,3.0,9.0055069647,25.7,32.7,7.5,30.2,84.058829867,22.2,229.8,30.646303226,1423.0,3066.0,2044.0
18071.0,11.8,29.0,7.9,76.483663567,13.2,4.8342922598,49614.0,3.9,4.1,7.2273986401,23.2,37.7,7.8,30.3,70.138757787,15.1,320.3,55.770639322,1873.0,1739.0,1449.0
18073.0,11.5,17.0,,56.098497151,12.2,1.7654107178,53757.0,,4.6,6.7314365024,27.1,32.5,8.3,26.0,56.117450266,14.9,188.3,33.920187793,2091.0,3710.0,3339.0
18075.0,12.7,11.0,,61.872983604,13.4,8.9481000562,41847.0,4.0,4.0,8.6320754717,25.6,34.7,7.3,33.6,31.021502847,10.2,210.6,41.496092296,3561.0,3555.0,1641.0
18077.0,11.0,24.0,,51.473868433,14.2,5.2741174265,44569.0,4.3,4.8,8.4758646902,29.1,33.7,7.5,27.4,71.617121007,14.0,387.0,36.935854005,1550.0,1623.0,1248.0
18079.0,11.2,7.0,,74.543421543,14.7,8.1220110565,44554.0,5.7,5.1,8.1947743468,33.1,31.9,7.1,26.7,60.0,11.3,348.0,59.782608696,2012.0,7060.0,1486.0
18081.0,10.4,103.0,7.0,47.443152936,12.2,6.1124582129,58936.0,3.5,3.2,6.9525716046,24.1,30.7,7.9,23.0,86.158649233,18.9,340.1,33.926903492,1164.0,1673.0,1712.0
18083.0,10.0,32.0,7.9,67.259775597,14.4,3.9723260604,44091.0,4.6,5.3,8.59375,30.3,34.3,7.6,31.9,69.768470343,13.6,498.4,41.952558322,1059.0,2233.0,703.0
18085.0,9.7,35.0,6.0,58.39045443,12.1,7.0543469093,51603.0,3.2,3.2,7.016357983,21.9,31.3,7.8,22.8,69.722588485,11.8,225.5,39.564009852,2283.0,3390.0,812.0
18087.0,10.5,6.0,6.8,68.26604252,13.4,0.4998838678,51810.0,3.0,3.7,5.298781667,19.3,33.8,8.2,27.1,38.660848955,11.5,88.0,26.225658088,3411.0,3800.0,3800.0
18089.0,12.9,942.0,9.0,65.958226457,17.0,8.1162919346,48341.0,3.7,3.5,9.7608995253,24.0,35.4,6.6,29.5,91.006542273,18.4,530.6,41.351628097,1776.0,1920.0,749.0
18091.0,9.9,180.0,9.8,77.303495505,16.0,7.267155158,46610.0,3.5,3.5,9.4851234438,26.6,33.9,6.9,26.8,74.260543479,19.4,421.6,47.226798462,2060.0,2182.0,1484.0
18093.0,15.6,19.0,8.7,60.319227914,15.5,3.6890272303,44435.0,4.0,4.0,8.8806396345,20.1,34.4,7.4,28.9,73.984479993,11.2,275.6,50.046054652,2710.0,2547.0,1763.0
18095.0,12.4,160.0,6.7,68.987873096,16.0,6.264639775,41117.0,4.2,4.8,8.3753602305,27.9,35.2,7.0,30.2,70.172293294,16.8,413.5,46.348639624,2069.0,2139.0,1115.0
18097.0,10.9,3499.0,9.5,82.9131923,19.2,8.0605342295,41478.0,3.6,3.8,9.3286024647,24.2,31.3,6.1,26.0,88.398736762,15.7,1100.0,55.353010626,1254.0,1273.0,468.0
18099.0,10.9,17.0,5.0,65.815715995,13.4,4.4221317025,45855.0,3.0,3.1,6.3874103217,21.0,32.2,7.8,26.6,61.71813564,11.1,138.2,34.766776487,1567.0,2617.0,1472.0
18101.0,11.2,,,,12.3,1.2437801375,46839.0,4.4,,6.4835164835,17.5,30.6,8.4,31.7,72.450164506,14.2,233.9,41.25054277,2565.0,5080.0,5080.0
18103.0,10.9,22.0,7.4,45.059929707,16.2,7.5928758036,43694.0,4.2,4.0,8.8224831021,31.1,33.4,6.8,28.3,57.157954638,19.5,224.7,44.257498171,5212.0,5163.0,2259.0
18105.0,8.5,173.0,5.5,40.046275696,17.9,6.0840944281,42404.0,3.5,3.8,7.2022767075,17.8,22.8,6.6,19.0,88.042674707,17.3,438.9,12.587465061,1763.0,2087.0,520.0
18107.0,11.7,32.0,7.3,68.416299499,14.9,4.1380236426,50889.0,3.5,4.0,7.8091765421,23.2,34.6,7.5,25.0,63.128213199,15.6,279.7,46.467572989,2250.0,2246.0,1232.0
18109.0,10.8,44.0,7.4,55.280768112,12.8,5.1215623216,56491.0,3.8,2.7,7.9356755812,24.2,33.6,7.8,30.1,64.549888234,18.2,292.7,37.826191046,2167.0,2406.0,2406.0
18111.0,11.8,,,,13.5,0.1334371517,53715.0,4.1,5.0,5.7843137255,41.7,35.7,8.2,28.0,56.690536366,25.4,185.1,36.476868327,14044.0,14087.0,14087.0
18113.0,10.8,13.0,7.1,51.106655659,13.4,3.0702917333,48789.0,3.6,3.9,7.5235797324,26.7,34.6,7.9,25.1,48.605267587,15.6,252.2,43.996174246,2974.0,3964.0,1399.0
