FIPS,STATE,agi_stub,N1,A00100
19045,IA,5,2024,174193848
19045,IA,6,1422,179338919
19045,IA,7,184,83463046
19045,IA,8,0,0
19047,IA,1,977,3178791
19047,IA,2,1130,19844282
19047,IA,3,1681,60880426
19047,IA,4,779,48037646
19047,IA,5,395,33940069
19047,IA,6,269,37891873
19047,IA,7,46,15395212
19047,IA,8,0,0
19049,IA,1,1786,5624980
19049,IA,2,1675,28948151
19049,IA,3,2680,98923227
19049,IA,4,1949,121130852
19049,IA,5,1643,142285853
19049,IA,6,1836,242956248
19049,IA,7,540,265272175
19049,IA,8,0,0
19051,IA,1,112,-24522
19051,IA,2,125,2231270
19051,IA,3,123,4464398
19051,IA,4,55,3410968
19051,IA,5,31,3230545
19051,IA,6,0,0
19051,IA,7,0,0
19051,IA,8,0,0
19053,IA,1,261,809161
19053,IA,2,344,6078761
19053,IA,3,324,11770786
19053,IA,4,158,9499702
19053,IA,5,74,6345831
19053,IA,6,43,5794414
19053,IA,7,13,3508644
19053,IA,8,0,0
19055,IA,1,1394,2215554
19055,IA,2,1508,26183830
19055,IA,3,1850,67505225
19055,IA,4,1243,76659713
19055,IA,5,670,57854827
19055,IA,6,443,59866547
19055,IA,7,77,30223421
19055,IA,8,0,0
19057,IA,1,3129,14851154
19057,IA,2,4347,74411457
19057,IA,3,4189,150946396
19057,IA,4,2383,146883502
19057,IA,5,1342,115785433
19057,IA,6,921,117508736
19057,IA,7,239,106880325
19057,IA,8,0,0
19059,IA,1,1700,5041468
19059,IA,2,1842,32214734
19059,IA,3,2203,79891272
19059,IA,4,1378,84892291
19059,IA,5,815,70260541
19059,IA,6,825,111133595
19059,IA,7,255,129034566
19059,IA,8,0,0
19061,IA,1,8661,32038488
19061,IA,2,9979,172007602
19061,IA,3,10661,383487638
19061,IA,4,6954,430520441
19061,IA,5,4029,346081486
19061,IA,6,3133,407321227
19061,IA,7,836,424386260
19061,IA,8,0,0
19063,IA,1,615,2302199
19063,IA,2,828,14511866
19063,IA,3,993,35485453
19063,IA,4,516,31623237
19063,IA,5,271,23246536
19063,IA,6,162,20616395
19063,IA,7,40,15370441
19063,IA,8,0,0
19065,IA,1,2266,6568282
19065,IA,2,2736,47206507
19065,IA,3,3149,114653267
19065,IA,4,1885,115884937
19065,IA,5,1011,86418379
19065,IA,6,624,84569189
19065,IA,7,81,36053691
19065,IA,8,0,0
19067,IA,1,1672,5454915
19067,IA,2,2070,35913143
19067,IA,3,2193,79671106
19067,IA,4,1440,88578514
19067,IA,5,740,63238851
19067,IA,6,545,74738446
19067,IA,7,87,30844677
19067,IA,8,0,0
19069,IA,1,758,1689639
19069,IA,2,1033,17937477
19069,IA,3,1275,45601576
19069,IA,4,711,43815744
19069,IA,5,369,31711463
19069,IA,6,283,37810434
19069,IA,7,48,20772115
19069,IA,8,0,0
19071,IA,1,418,1631323
19071,IA,2,478,8287502
19071,IA,3,600,21568078
19071,IA,4,348,21610629
19071,IA,5,220,19045020
19071,IA,6,174,25238958
19071,IA,7,11,3421482
19071,IA,8,0,0
19073,IA,1,1282,3931931
19073,IA,2,1656,28986726
19073,IA,3,2185,78715121
19073,IA,4,1162,71365767
19073,IA,5,564,48302276
19073,IA,6,388,53078890
19073,IA,7,69,35042054
19073,IA,8,0,0
19075,IA,1,3925,15988896
19075,IA,2,4383,74873242
19075,IA,3,4714,171153107
19075,IA,4,3443,214067543
19075,IA,5,2539,219666710
19075,IA,6,2667,352334840
19075,IA,7,663,282814121
19075,IA,8,0,0
19077,IA,1,1860,5552977
19077,IA,2,2247,38671738
19077,IA,3,2669,96915092
19077,IA,4,1606,99072245
19077,IA,5,988,85218464
19077,IA,6,661,88283643
19077,IA,7,155,61241638
19077,IA,8,0,0
19079,IA,1,1520,6636022
19079,IA,2,1866,32352372
19079,IA,3,2437,88203192
19079,IA,4,1581,97772747
19079,IA,5,1016,87670222
19079,IA,6,735,97834238
19079,IA,7,138,55356320
19079,IA,8,0,0
19081,IA,1,428,1458861
19081,IA,2,553,9552790
19081,IA,3,764,27755093
19081,IA,4,492,30191688
19081,IA,5,276,23708917
19081,IA,6,200,26306147
19081,IA,7,16,5866116
19081,IA,8,0,0
19083,IA,1,1072,3593353
19083,IA,2,1334,22809050
19083,IA,3,1592,58039378
19083,IA,4,1002,61961379
19083,IA,5,527,45289713
19083,IA,6,390,51047572
19083,IA,7,97,51246202
19083,IA,8,0,0
19085,IA,1,517,1149958
19085,IA,2,549,9525706
19085,IA,3,667,24288649
19085,IA,4,512,31833397
19085,IA,5,277,24047170
19085,IA,6,238,32151862
19085,IA,7,26,11831843
19085,IA,8,0,0
19087,IA,1,380,1366719
19087,IA,2,482,8501233
19087,IA,3,640,23066654
19087,IA,4,430,26597673
19087,IA,5,247,21217245
19087,IA,6,162,20800611
19087,IA,7,10,2868892
19087,IA,8,0,0
19089,IA,1,720,1879242
19089,IA,2,815,14188822
19089,IA,3,997,35810797
19089,IA,4,613,37985077
19089,IA,5,344,29192807
19089,IA,6,223,36111507
19089,IA,7,43,58577242
19089,IA,8,0,0
19091,IA,1,82,423150
19091,IA,2,87,1479261
19091,IA,3,94,3335768
19091,IA,4,88,5469672
19091,IA,5,43,3738499
19091,IA,6,16,2069544
19091,IA,7,0,0
19091,IA,8,0,0
19093,IA,1,547,1701905
19093,IA,2,607,10676121
19093,IA,3,789,28441952
19093,IA,4,495,30571956
19093,IA,5,233,19894876
19093,IA,6,216,28187108
19093,IA,7,67,34512313
19093,IA,8,0,0
19095,IA,1,1042,3244954
19095,IA,2,1085,18580652
19095,IA,3,1490,54267541
19095,IA,4,1000,62405596
19095,IA,5,636,55271319
19095,IA,6,449,58556955
19095,IA,7,46,16474848
19095,IA,8,0,0
19097,IA,1,1997,5518467
19097,IA,2,2394,41415442
19097,IA,3,2425,88174500
19097,IA,4,1625,100058626
19097,IA,5,916,78561268
19097,IA,6,575,77507652
19097,IA,7,81,29331075
19097,IA,8,0,0
19099,IA,1,2223,8995511
19099,IA,2,2580,44490745
19099,IA,3,2957,107424959
19099,IA,4,1908,117269097
19099,IA,5,1048,89967096
19099,IA,6,825,107236678
19099,IA,7,126,50972804
19099,IA,8,0,0
19101,IA,1,1534,3942065
19101,IA,2,1467,25142997
19101,IA,3,1417,51622257
19101,IA,4,795,48828552
19101,IA,5,447,38621357
19101,IA,6,360,46666607
19101,IA,7,141,98652131
19101,IA,8,0,0
19103,IA,1,9913,39165744
19103,IA,2,11099,192067411
19103,IA,3,12231,444828288
19103,IA,4,7008,430984250
19103,IA,5,4757,412565427
19103,IA,6,5736,764156396
19103,IA,7,1748,660487126
19103,IA,8,0,0
19105,IA,1,1075,1738113
19105,IA,2,1279,22322927
19105,IA,3,1514,55389991
19105,IA,4,1032,63479635
19105,IA,5,549,47099263
19105,IA,6,344,48955195
19105,IA,7,28,21707724
19105,IA,8,0,0
19107,IA,1,552,774400
19107,IA,2,566,9813511
19107,IA,3,744,27202331
19107,IA,4,463,28538286
19107,IA,5,261,22912752
19107,IA,6,114,15399240
19107,IA,7,16,5393173
19107,IA,8,0,0
19109,IA,1,1440,5149911
19109,IA,2,1684,29211505
19109,IA,3,1899,68437013
19109,IA,4,1248,76675353
19109,IA,5,655,56022103
19109,IA,6,487,68260908
19109,IA,7,111,45702859
19109,IA,8,0,0
19111,IA,1,3136,12373187
19111,IA,2,4088,69128007
19111,IA,3,3996,144513818
19111,IA,4,2407,148385772
19111,IA,5,1295,111482177
19111,IA,6,836,109799247
19111,IA,7,147,66638463
19111,IA,8,0,0
19113,IA,1,18555,73690889
19113,IA,2,21853,378057004
19113,IA,3,26887,976414417
19113,IA,4,17437,1077954029
19113,IA,5,12372,1071214280
19113,IA,6,13039,1699366378
19113,IA,7,2569,1126069074
19113,IA,8,0,0
19115,IA,1,851,3052513
19115,IA,2,1035,17902474
19115,IA,3,1460,52770238
19115,IA,4,856,53066245
19115,IA,5,568,48930277
19115,IA,6,409,54776063
19115,IA,7,47,15114691
19115,IA,8,0,0
19119,IA,1,560,1265847
19119,IA,2,594,10426474
19119,IA,3,804,29360832
19119,IA,4,554,34314124
19119,IA,5,341,29290139
19119,IA,6,235,32388068
19119,IA,7,33,9606274
19119,IA,8,0,0
19121,IA,1,1242,3805665
19121,IA,2,1312,22866773
19121,IA,3,1704,62333935
19121,IA,4,1203,74198846
19121,IA,5,905,78203410
19121,IA,6,777,102890703
19121,IA,7,132,51358721
19121,IA,8,0,0
19123,IA,1,1481,6001338
19123,IA,2,1565,26553142
19123,IA,3,2017,74012215
19123,IA,4,1262,78154186
19123,IA,5,701,60095219
19123,IA,6,493,62587693
19123,IA,7,111,77168173
19123,IA,8,0,0
19125,IA,1,2261,7152188
19125,IA,2,2379,41318320
19125,IA,3,3330,123322541
19125,IA,4,2455,152018942
19125,IA,5,1661,142965220
19125,IA,6,1259,163311156
19125,IA,7,229,96028791
19125,IA,8,0,0
19127,IA,1,570,1860184
19127,IA,2,733,12865606
19127,IA,3,967,35626605
19127,IA,4,643,39717154
19127,IA,5,428,37053758
19127,IA,6,301,41682114
19127,IA,7,18,7711007
19127,IA,8,0,0
19129,IA,1,921,3414063
19129,IA,2,1123,19230326
19129,IA,3,1387,50949750
19129,IA,4,990,61373024
19129,IA,5,739,64081712
19129,IA,6,740,97479260
19129,IA,7,91,28896290
19129,IA,8,0,0
19131,IA,1,554,1028463
19131,IA,2,765,13361275
19131,IA,3,950,34478633
19131,IA,4,552,34054059
19131,IA,5,262,22329995
19131,IA,6,197,26980900
19131,IA,7,13,5211442
19131,IA,8,0,0
19133,IA,1,433,1161694
19133,IA,2,540,9262737
19133,IA,3,610,21980893
19133,IA,4,296,18200047
19133,IA,5,178,15667577
19133,IA,6,107,14117308
19133,IA,7,39,13037357
19133,IA,8,0,0
19135,IA,1,277,537121
19135,IA,2,343,5859950
19135,IA,3,424,15456739
19135,IA,4,225,13622903
19135,IA,5,118,10108729
19135,IA,6,70,9826965
19135,IA,7,0,0
19135,IA,8,0,0
19137,IA,1,249,815201
19137,IA,2,237,4043599
19137,IA,3,313,11490386
19137,IA,4,217,13521631
19137,IA,5,121,10438296
19137,IA,6,77,11617139
19137,IA,7,0,0
19137,IA,8,0,0
19139,IA,1,3832,15393341
19139,IA,2,4781,83186462
19139,IA,3,5994,216988472
19139,IA,4,3622,223866552
19139,IA,5,2296,198099183
19139,IA,6,1839,238026742
19139,IA,7,307,161899780
19139,IA,8,0,0
19141,IA,1,622,1407185
19141,IA,2,730,12840441
19141,IA,3,914,33777158
19141,IA,4,568,34921523
19141,IA,5,289,24769436
19141,IA,6,213,31622860
19141,IA,7,32,11417660
19141,IA,8,0,0
19143,IA,1,839,2935872
19143,IA,2,998,17242454
19143,IA,3,1250,45336180
19143,IA,4,841,51550590
19143,IA,5,365,31250318
19143,IA,6,264,36681754
19143,IA,7,37,13702044
19143,IA,8,0,0
19145,IA,1,601,2464543
19145,IA,2,765,13036178
19145,IA,3,897,33013538
19145,IA,4,511,31453889
19145,IA,5,267,22983172
19145,IA,6,215,28699291
19145,IA,7,48,15176754
19145,IA,8,0,0
19147,IA,1,791,2773718
19147,IA,2,1110,19350634
19147,IA,3,1233,44737386
19147,IA,4,735,45243188
19147,IA,5,368,31473151
19147,IA,6,273,39632582
19147,IA,7,29,9623370
19147,IA,8,0,0
19149,IA,1,566,1030739
19149,IA,2,622,10915572
19149,IA,3,732,27325126
19149,IA,4,544,33682420
19149,IA,5,347,29906149
19149,IA,6,279,41036194
19149,IA,7,24,11365153
19149,IA,8,0,0
19151,IA,1,910,2721732
19151,IA,2,1037,18073115
19151,IA,3,1269,46078761
19151,IA,4,805,49402506
19151,IA,5,432,36966314
19151,IA,6,337,46754509
19151,IA,7,40,14903974
19151,IA,8,0,0
19153,IA,1,31010,128462570
19153,IA,2,39244,683756797
19153,IA,3,52194,1896983884
19153,IA,4,31017,1911337486
19153,IA,5,20704,1792031621
19153,IA,6,24034,3162792472
19153,IA,7,6461,2875752251
19153,IA,8,0,0
19155,IA,1,8138,35109054
19155,IA,2,11133,193527667
19155,IA,3,12373,444531093
19155,IA,4,7114,438080623
19155,IA,5,4422,380904794
19155,IA,6,3701,479948018
19155,IA,7,569,312366911
19155,IA,8,0,0
19157,IA,1,1930,5706368
19157,IA,2,2075,36425632
19157,IA,3,2656,97398050
19157,IA,4,1787,110784277
19157,IA,5,1065,91413024
19157,IA,6,831,109990412
19157,IA,7,156,73244468
19157,IA,8,0,0
19159,IA,1,579,1548758
19159,IA,2,497,8473755
19159,IA,3,457,16418012
19159,IA,4,267,16531747
19159,IA,5,133,11331482
19159,IA,6,101,13333615
19159,IA,7,13,4202027
19159,IA,8,0,0
19161,IA,1,2527,7326240
19161,IA,2,3005,52374284
19161,IA,3,3951,141582281
19161,IA,4,2063,126662870
19161,IA,5,1005,86393446
19161,IA,6,804,111646978
19161,IA,7,206,77538221
19161,IA,8,0,0
19163,IA,1,14829,64543252
19163,IA,2,18755,322145745
19163,IA,3,19760,719397875
19163,IA,4,12834,788825590
19163,IA,5,7765,670949289
19163,IA,6,8427,1109950534
19163,IA,7,2014,898453155
19163,IA,8,0,0
19165,IA,1,3335,9882475
19165,IA,2,3806,65641868
19165,IA,3,4207,153235510
19165,IA,4,2619,160955673
19165,IA,5,1429,122692325
19165,IA,6,1043,140986920
19165,IA,7,220,80575942
19165,IA,8,0,0
19167,IA,1,4609,15314439
19167,IA,2,4652,80203903
19167,IA,3,6341,232729407
19167,IA,4,4655,287359688
19167,IA,5,2595,222657026
19167,IA,6,1861,252078464
19167,IA,7,561,273869774
19167,IA,8,0,0
19169,IA,1,7269,31454027
19169,IA,2,7907,136374489
19169,IA,3,8558,313269455
19169,IA,4,5614,347753399
19169,IA,5,4097,354643196
19169,IA,6,4466,590379409
19169,IA,7,900,395728251
19169,IA,8,0,0
19171,IA,1,4721,18863674
19171,IA,2,6312,109641975
19171,IA,3,7870,284197250
19171,IA,4,4469,275069300
19171,IA,5,2548,219365885
19171,IA,6,1904,246551013
19171,IA,7,367,144790234
19171,IA,8,0,0
19173,IA,1,1378,3994900
19173,IA,2,1537,26778035
19173,IA,3,1716,62494824
19173,IA,4,1045,64294158
19173,IA,5,558,47641299
19173,IA,6,333,46832070
19173,IA,7,47,17798091
19173,IA,8,0,0
19175,IA,1,1326,4036064
19175,IA,2,1896,33248008
19175,IA,3,1978,70991986
19175,IA,4,1104,67936405
19175,IA,5,579,49573888
19175,IA,6,357,48188286
19175,IA,7,58,20871872
19175,IA,8,0,0
19177,IA,1,722,1544716
19177,IA,2,898,15776100
19177,IA,3,951,33980270
19177,IA,4,534,32573668
19177,IA,5,243,21193243
19177,IA,6,151,21791150
19177,IA,7,15,4090942
19177,IA,8,0,0
19179,IA,1,4449,14662256
19179,IA,2,5675,97135359
19179,IA,3,6480,234020290
19179,IA,4,3341,205579578
19179,IA,5,1729,147891124
19179,IA,6,1154,150636355
19179,IA,7,212,91706487
19179,IA,8,0,0
19181,IA,1,4997,18542255
19181,IA,2,5781,100507917
19181,IA,3,7679,280406942
19181,IA,4,5136,318320439
19181,IA,5,3875,335745603
19181,IA,6,3561,455991138
19181,IA,7,523,195300481
19181,IA,8,0,0
19183,IA,1,3497,9968727
19183,IA,2,4427,77181807
19183,IA,3,5187,187043763
19183,IA,4,3211,197599338
19183,IA,5,1860,159720959
19183,IA,6,1278,171122161
19183,IA,7,187,70532673
19183,IA,8,0,0
19185,IA,1,1309,3253702
19185,IA,2,1489,25524412
19185,IA,3,1558,56634295
19185,IA,4,890,54602573
19185,IA,5,434,37425919
19185,IA,6,271,35937478
19185,IA,7,47,14319640
19185,IA,8,0,0
19187,IA,1,4831,18111563
19187,IA,2,5744,98652117
19187,IA,3,6416,233615380
19187,IA,4,3885,239626765
19187,IA,5,2310,198745006
19187,IA,6,1714,225373272
19187,IA,7,383,166904663
19187,IA,8,0,0
19189,IA,1,930,3286371
19189,IA,2,1146,20344258
19189,IA,3,1511,54766697
19189,IA,4,933,57515271
19189,IA,5,460,39295172
19189,IA,6,312,40449329
19189,IA,7,55,18062588
19189,IA,8,0,0
19191,IA,1,3526,7304082
19191,IA,2,3892,67687815
19191,IA,3,4259,153281731
19191,IA,4,2677,164824635
19191,IA,5,1410,120724189
19191,IA,6,880,117701838
19191,IA,7,216,80086444
19191,IA,8,0,0
19193,IA,1,9022,38447601
19193,IA,2,12092,210018455
19193,IA,3,12944,461525042
19193,IA,4,7042,431806040
19193,IA,5,3876,335050504
19193,IA,6,3301,434049428
19193,IA,7,662,350655330
19193,IA,8,0,0
19195,IA,1,4166,17515767
19195,IA,2,5282,92124395
19195,IA,3,5706,206989651
19195,IA,4,3468,213407189
19195,IA,5,1865,159756779
19195,IA,6,1393,183659842
19195,IA,7,341,135875466
19195,IA,8,0,0
19197,IA,1,1407,4313160
19197,IA,2,1779,30683886
19197,IA,3,2134,77733740
19197,IA,4,1290,79440106
19197,IA,5,683,58421986
19197,IA,6,477,65686807
19197,IA,7,76,30834568
19197,IA,8,0,0
20001,KS,1,101,407671
20001,KS,2,125,2085600
20001,KS,3,103,3563336
20001,KS,4,47,2769714
20001,KS,5,14,1660964
20001,KS,6,0,0
20001,KS,7,0,0
20001,KS,8,0,0
20003,KS,1,690,2232296
20003,KS,2,708,12211203
20003,KS,3,735,26613528
20003,KS,4,452,28095958
20003,KS,5,229,19578337
20003,KS,6,140,18080723
20003,KS,7,19,8452884
20003,KS,8,0,0
20005,KS,1,126,349679
20005,KS,2,172,2954903
20005,KS,3,202,7366688
20005,KS,4,162,10042029
20005,KS,5,68,5941606
20005,KS,6,40,4834176
20005,KS,7,0,0
20005,KS,8,0,0
20007,KS,1,434,747270
20007,KS,2,380,6413453
20007,KS,3,422,15625252
20007,KS,4,273,16625276
20007,KS,5,154,13288017
20007,KS,6,120,15324481
20007,KS,7,41,15716779
20007,KS,8,0,0
20009,KS,1,143,492390
20009,KS,2,117,2035993
20009,KS,3,134,4913572
20009,KS,4,100,6144722
20009,KS,5,46,3995026
20009,KS,6,37,5005274
20009,KS,7,17,6686949
20009,KS,8,0,0
20011,KS,1,187,232098
20011,KS,2,196,3404666
20011,KS,3,204,7249933
20011,KS,4,132,8098642
20011,KS,5,55,4710513
20011,KS,6,35,4994807
20011,KS,7,0,0
20011,KS,8,0,0
20013,KS,1,603,2167205
20013,KS,2,571,10013528
20013,KS,3,666,24446687
20013,KS,4,381,23469305
20013,KS,5,189,16639752
20013,KS,6,120,15285854
20013,KS,7,34,13984085
20013,KS,8,0,0
20015,KS,1,4233,16225668
20015,KS,2,4221,72049979
20015,KS,3,4654,169659649
20015,KS,4,3304,204582261
20015,KS,5,2438,210825133
20015,KS,6,2543,331142441
20015,KS,7,501,255909905
20015,KS,8,0,0
20017,KS,1,132,211227
20017,KS,2,132,2305588
20017,KS,3,123,4532226
20017,KS,4,75,4671427
20017,KS,5,47,3995234
20017,KS,6,24,3370825
20017,KS,7,0,0
20017,KS,8,0,0
20019,KS,1,208,683923
20019,KS,2,233,4149284
20019,KS,3,189,6723372
20019,KS,4,107,6515834
20019,KS,5,46,3901823
20019,KS,6,33,4470513
20019,KS,7,15,39392686
20019,KS,8,0,0
20021,KS,1,1664,6177335
20021,KS,2,2320,40398613
20021,KS,3,2101,75628740
20021,KS,4,1088,66855791
20021,KS,5,489,41705119
20021,KS,6,318,43639836
20021,KS,7,45,37300613
20021,KS,8,0,0
20023,KS,1,357,474073
20023,KS,2,327,5573983
20023,KS,3,301,10829780
20023,KS,4,189,11651636
20023,KS,5,84,7301803
20023,KS,6,72,9852943
20023,KS,7,11,3523101
20023,KS,8,0,0
20025,KS,1,129,403181
20025,KS,2,100,1712594
20025,KS,3,135,4990233
20025,KS,4,70,4330530
20025,KS,5,42,3653562
20025,KS,6,27,3464254
20025,KS,7,11,4561137
20025,KS,8,0,0
20031,KS,1,582,1823056
20031,KS,2,541,9261307
20031,KS,3,579,21024428
20031,KS,4,348,21457522
20031,KS,5,242,21135093
20031,KS,6,307,40688300
20031,KS,7,25,7997350
20031,KS,8,0,0
20033,KS,1,181,542574
20033,KS,2,194,3302144
20033,KS,3,202,7459652
20033,KS,4,127,7888982
20033,KS,5,57,4895438
20033,KS,6,71,12855882
20033,KS,7,13,5461401
20033,KS,8,0,0
20035,KS,1,3226,12660234
20035,KS,2,3708,63787214
20035,KS,3,3714,133056328
20035,KS,4,2121,130237297
20035,KS,5,1231,105827978
20035,KS,6,828,106475156
20035,KS,7,140,58892434
20035,KS,8,0,0
20037,KS,1,5429,19597261
20037,KS,2,5679,96750605
20037,KS,3,5106,183092579
20037,KS,4,2744,168432825
20037,KS,5,1391,119545666
20037,KS,6,1051,137022347
20037,KS,7,237,125700954
20037,KS,8,0,0
20041,KS,1,1168,3998793
20041,KS,2,1278,22065068
20041,KS,3,1466,52418371
20041,KS,4,837,51291555
20041,KS,5,458,39181540
20041,KS,6,322,40333111
20041,KS,7,51,18591912
20041,KS,8,0,0
20043,KS,1,745,2164301
20043,KS,2,814,13973059
20043,KS,3,985,36113548
20043,KS,4,620,37965952
20043,KS,5,315,26938864
20043,KS,6,208,31184877
20043,KS,7,0,0
20043,KS,8,0,0
20045,KS,1,5902,22790618
20045,KS,2,6082,104576492
20045,KS,3,6316,228430062
20045,KS,4,3840,237478358
20045,KS,5,2631,227543714
20045,KS,6,3288,437539950
20045,KS,7,933,375395381
20045,KS,8,0,0
20047,KS,1,71,-2591
20047,KS,2,68,1212008
20047,KS,3,92,3430274
20047,KS,4,56,3455908
20047,KS,5,23,1971287
20047,KS,6,17,3761053
20047,KS,7,0,0
20047,KS,8,0,0
20049,KS,1,293,149730
20049,KS,2,277,4814610
20049,KS,3,251,9036595
20049,KS,4,117,7140586
20049,KS,5,60,5419799
20049,KS,6,42,6667809
20049,KS,7,0,0
20049,KS,8,0,0
20051,KS,1,2615,10866627
20051,KS,2,2910,49112852
20051,KS,3,2565,92731792
20051,KS,4,1603,99544365
20051,KS,5,1033,89088685
20051,KS,6,880,114011909
20051,KS,7,294,141171241
20051,KS,8,0,0
20053,KS,1,462,1268660
20053,KS,2,435,7460252
20053,KS,3,549,20056910
20053,KS,4,318,19672726
20053,KS,5,168,14496534
20053,KS,6,101,14430648
20053,KS,7,21,7229076
20053,KS,8,0,0
20057,KS,1,91,240908
20057,KS,2,114,2035958
20057,KS,3,120,4368944
20057,KS,4,76,4652234
20057,KS,5,56,4857061
20057,KS,6,31,3889019
20057,KS,7,0,0
20057,KS,8,0,0
20059,KS,1,2564,9527545
20059,KS,2,2672,45973452
20059,KS,3,3061,110903595
20059,KS,4,1899,117036175
20059,KS,5,1145,98117298
20059,KS,6,931,118871159
20059,KS,7,128,56950510
20059,KS,8,0,0
20061,KS,1,2744,11952382
20061,KS,2,3973,69882977
20061,KS,3,4183,149185672
20061,KS,4,1997,122836895
20061,KS,5,1017,87241669
20061,KS,6,682,87437995
20061,KS,7,84,32826446
20061,KS,8,0,0
20069,KS,1,78,245450
20069,KS,2,73,1266396
20069,KS,3,107,4053092
20069,KS,4,54,3311319
20069,KS,5,36,3186710
20069,KS,6,25,3193469
20069,KS,7,12,4609356
20069,KS,8,0,0
20071,KS,1,144,492386
20071,KS,2,125,2104082
20071,KS,3,149,5451879
20071,KS,4,75,4522450
20071,KS,5,68,5843509
20071,KS,6,50,6813752
20071,KS,7,20,6944978
20071,KS,8,0,0
20073,KS,1,477,1131699
20073,KS,2,525,8926429
20073,KS,3,445,16018531
20073,KS,4,293,18256522
20073,KS,5,109,9393091
20073,KS,6,88,10963365
20073,KS,7,15,9548678
20073,KS,8,0,0
20077,KS,1,374,695064
20077,KS,2,451,7803552
20077,KS,3,393,14235343
20077,KS,4,224,13760543
20077,KS,5,126,11224113
20077,KS,6,63,8185431
20077,KS,7,33,22084424
20077,KS,8,0,0
20079,KS,1,583,2155774
20079,KS,2,539,9067075
20079,KS,3,612,22481985
20079,KS,4,459,28648066
20079,KS,5,330,28565589
20079,KS,6,257,33082000
20079,KS,7,59,21737256
20079,KS,8,0,0
20081,KS,1,71,262958
20081,KS,2,55,950288
20081,KS,3,103,3769895
20081,KS,4,55,3428223
20081,KS,5,30,2582649
20081,KS,6,43,6409426
20081,KS,7,0,0
20081,KS,8,0,0
20083,KS,1,2581,10175953
20083,KS,2,3750,66358954
20083,KS,3,5031,173874891
20083,KS,4,1942,118316501
20083,KS,5,944,81367256
20083,KS,6,795,103255870
20083,KS,7,186,86929269
20083,KS,8,0,0
20085,KS,1,736,2236277
20085,KS,2,852,14716738
20085,KS,3,991,35694721
20085,KS,4,586,36068059
20085,KS,5,286,24544877
20085,KS,6,187,24683654
20085,KS,7,12,3983395
20085,KS,8,0,0
20087,KS,1,1554,5391372
20087,KS,2,1633,28159174
20087,KS,3,1996,72324531
20087,KS,4,1380,85166078
20087,KS,5,871,74880109
20087,KS,6,611,77424721
20087,KS,7,58,21153786
20087,KS,8,0,0
20089,KS,1,198,645710
20089,KS,2,220,3811129
20089,KS,3,229,8299064
20089,KS,4,127,7946885
20089,KS,5,53,4538090
20089,KS,6,42,5781862
20089,KS,7,0,0
20089,KS,8,0,0
20091,KS,1,38777,128528350
20091,KS,2,34735,602026085
20091,KS,3,48522,1778113077
20091,KS,4,33439,2070171000
20091,KS,5,25380,2206320192
20091,KS,6,40154,5440610794
20091,KS,7,14651,7320619571
20091,KS,8,0,0
20093,KS,1,959,3169055
20093,KS,2,959,16764336
20093,KS,3,1284,46526882
20093,KS,4,874,53860206
20093,KS,5,448,38720252
20093,KS,6,412,54713781
20093,KS,7,95,42790895
20093,KS,8,0,0
20095,KS,1,213,545865
20095,KS,2,243,4231588
20095,KS,3,258,9277634
20095,KS,4,131,8220369
20095,KS,5,81,7083092
20095,KS,6,57,9788537
20095,KS,7,0,0
20095,KS,8,0,0
20097,KS,1,232,517455
20097,KS,2,207,3532025
20097,KS,3,224,7980593
20097,KS,4,153,9539561
20097,KS,5,97,8337443
20097,KS,6,66,9463946
20097,KS,7,14,5090684
20097,KS,8,0,0
20099,KS,1,908,3278083
20099,KS,2,980,16901688
20099,KS,3,1047,37712614
20099,KS,4,617,37878876
20099,KS,5,273,23347320
20099,KS,6,151,20148011
20099,KS,7,0,0
20099,KS,8,0,0
20101,KS,1,3061,12161111
20101,KS,2,3877,68216370
20101,KS,3,4621,162835989
20101,KS,4,2174,132715100
20101,KS,5,1018,87444147
20101,KS,6,868,112219748
20101,KS,7,248,114284648
20101,KS,8,0,0
20103,KS,1,6277,25671213
20103,KS,2,6751,115910971
20103,KS,3,7008,252239467
20103,KS,4,4308,266307743
20103,KS,5,2733,236492242
20103,KS,6,2537,330937965
20103,KS,7,362,131348617
20103,KS,8,0,0
20107,KS,1,538,1239899
20107,KS,2,559,9569137
