,FIPS,agi_stub,N1,MARS1,MARS2,MARS4,NUMDEP,A00100,A02650,total_people,agi_per_person,State,County,"Population Estimate, 2013",PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13,FOODINSEC_13_15,VLFOODSEC_13_15
1422,08017,1,450.0,330.0,70.0,60.0,160.0,5444.0,5625.0,630.0,8.64126984126984,CO,Cheyenne,1881.0,6.5,23.7,12.1,5.1
1423,08017,2,320.0,140.0,170.0,20.0,230.0,11299.0,11573.0,710.0,15.914084507042254,CO,Cheyenne,1881.0,6.5,23.7,12.1,5.1
1424,08017,3,200.0,60.0,130.0,0.0,140.0,14258.0,14674.0,460.0,30.995652173913044,CO,Cheyenne,1881.0,6.5,23.7,12.1,5.1
1425,08017,4,120.0,30.0,90.0,0.0,110.0,11432.0,11769.0,320.0,35.725,CO,Cheyenne,1881.0,6.5,23.7,12.1,5.1
1426,08017,5,100.0,0.0,100.0,0.0,60.0,16332.0,17075.0,260.0,62.815384615384616,CO,Cheyenne,1881.0,6.5,23.7,12.1,5.1
1427,08017,6,20.0,0.0,0.0,0.0,30.0,8973.0,9330.0,30.0,299.1,CO,Cheyenne,1881.0,6.5,23.7,12.1,5.1
1428,08019,1,3280.0,2690.0,350.0,200.0,520.0,35503.0,36864.0,3910.0,9.080051150895141,CO,Clear Creek,9100.0,7.9,18.1,12.1,5.1
1429,08019,2,1830.0,1080.0,550.0,160.0,630.0,67188.0,69310.0,2810.0,23.91032028469751,CO,Clear Creek,9100.0,7.9,18.1,12.1,5.1
1430,08019,3,1470.0,620.0,690.0,100.0,690.0,91650.0,93829.0,2690.0,34.07063197026022,CO,Clear Creek,9100.0,7.9,18.1,12.1,5.1
1431,08019,4,1280.0,340.0,850.0,80.0,770.0,111462.0,114074.0,2810.0,39.666192170818505,CO,Clear Creek,9100.0,7.9,18.1,12.1,5.1
1432,08019,5,2850.0,350.0,2390.0,80.0,2320.0,401940.0,410315.0,7450.0,53.95167785234899,CO,Clear Creek,9100.0,7.9,18.1,12.1,5.1
1433,08019,6,1700.0,120.0,1530.0,40.0,1900.0,773629.0,789277.0,5080.0,152.28917322834647,CO,Clear Creek,9100.0,7.9,18.1,12.1,5.1
1434,08021,1,390.0,220.0,110.0,60.0,230.0,4621.0,4729.0,670.0,6.897014925373134,CO,Conejos,8257.0,6.0,24.5,12.1,5.1
1435,08021,2,240.0,90.0,130.0,30.0,230.0,8378.0,8558.0,580.0,14.444827586206896,CO,Conejos,8257.0,6.0,24.5,12.1,5.1
1436,08021,3,110.0,0.0,90.0,0.0,160.0,6912.0,7030.0,340.0,20.32941176470588,CO,Conejos,8257.0,6.0,24.5,12.1,5.1
1437,08021,4,60.0,0.0,50.0,0.0,60.0,4887.0,4990.0,160.0,30.54375,CO,Conejos,8257.0,6.0,24.5,12.1,5.1
1438,08021,5,60.0,0.0,50.0,0.0,70.0,8230.0,8434.0,170.0,48.411764705882355,CO,Conejos,8257.0,6.0,24.5,12.1,5.1
1440,08023,1,1190.0,650.0,290.0,290.0,640.0,15051.0,15372.0,1870.0,8.048663101604278,CO,Costilla,3521.0,8.3,21.9,12.1,5.1
1441,08023,2,670.0,290.0,330.0,100.0,560.0,23859.0,24307.0,1510.0,15.800662251655629,CO,Costilla,3521.0,8.3,21.9,12.1,5.1
1442,08023,3,300.0,60.0,190.0,0.0,310.0,18374.0,18561.0,750.0,24.498666666666665,CO,Costilla,3521.0,8.3,21.9,12.1,5.1
1443,08023,4,170.0,0.0,140.0,0.0,170.0,15929.0,16158.0,450.0,35.397777777777776,CO,Costilla,3521.0,8.3,21.9,12.1,5.1
1444,08023,5,90.0,0.0,100.0,0.0,60.0,13440.0,13763.0,260.0,51.69230769230769,CO,Costilla,3521.0,8.3,21.9,12.1,5.1
1446,08025,1,240.0,120.0,80.0,60.0,170.0,3046.0,3124.0,450.0,6.768888888888889,CO,Crowley,5325.0,6.0,21.6,12.1,5.1
1447,08025,2,150.0,60.0,70.0,30.0,140.0,5342.0,5372.0,340.0,15.711764705882352,CO,Crowley,5325.0,6.0,21.6,12.1,5.1
1448,08025,3,100.0,0.0,80.0,0.0,60.0,6683.0,6791.0,220.0,30.37727272727273,CO,Crowley,5325.0,6.0,21.6,12.1,5.1
1449,08025,4,30.0,0.0,30.0,0.0,20.0,3122.0,3228.0,80.0,39.025,CO,Crowley,5325.0,6.0,21.6,12.1,5.1
1452,08027,1,1710.0,1020.0,420.0,210.0,660.0,20937.0,21470.0,2520.0,8.308333333333334,CO,Custer,4264.0,6.8,20.5,12.1,5.1
1453,08027,2,1060.0,440.0,510.0,140.0,720.0,38344.0,39057.0,2180.0,17.588990825688075,CO,Custer,4264.0,6.8,20.5,12.1,5.1
1454,08027,3,700.0,160.0,470.0,40.0,430.0,43112.0,43781.0,1530.0,28.177777777777777,CO,Custer,4264.0,6.8,20.5,12.1,5.1
1455,08027,4,370.0,60.0,300.0,0.0,200.0,31071.0,31618.0,860.0,36.12906976744186,CO,Custer,4264.0,6.8,20.5,12.1,5.1
1456,08027,5,360.0,30.0,310.0,0.0,150.0,48349.0,49241.0,800.0,60.43625,CO,Custer,4264.0,6.8,20.5,12.1,5.1
1457,08027,6,60.0,0.0,50.0,0.0,20.0,87568.0,88146.0,120.0,729.7333333333333,CO,Custer,4264.0,6.8,20.5,12.1,5.1
1458,08029,1,2660.0,1600.0,740.0,300.0,840.0,32566.0,33724.0,3920.0,8.30765306122449,CO,Delta,30314.0,7.6,20.4,12.1,5.1
1459,08029,2,1610.0,580.0,870.0,150.0,910.0,58156.0,59290.0,3230.0,18.00495356037152,CO,Delta,30314.0,7.6,20.4,12.1,5.1
1460,08029,3,1030.0,250.0,720.0,50.0,610.0,62352.0,63424.0,2300.0,27.109565217391303,CO,Delta,30314.0,7.6,20.4,12.1,5.1
1461,08029,4,700.0,90.0,560.0,0.0,520.0,59633.0,60436.0,1730.0,34.46994219653179,CO,Delta,30314.0,7.6,20.4,12.1,5.1
1462,08029,5,570.0,50.0,520.0,0.0,450.0,76624.0,77396.0,1540.0,49.75584415584416,CO,Delta,30314.0,7.6,20.4,12.1,5.1
1463,08029,6,80.0,0.0,80.0,0.0,30.0,25941.0,26591.0,190.0,136.53157894736842,CO,Delta,30314.0,7.6,20.4,12.1,5.1
1464,08031,1,119110.0,82180.0,12100.0,23230.0,67150.0,1557429.0,1596252.0,173530.0,8.974984152596093,CO,Denver,647433.0,6.0,16.4,12.1,5.1
1465,08031,2,89890.0,53630.0,18570.0,15820.0,66410.0,3256219.0,3304795.0,157180.0,20.716497009797685,CO,Denver,647433.0,6.0,16.4,12.1,5.1
1466,08031,3,44490.0,24820.0,14750.0,4080.0,25140.0,2715494.0,2755331.0,79460.0,34.17435187515731,CO,Denver,647433.0,6.0,16.4,12.1,5.1
1467,08031,4,23440.0,9810.0,11960.0,1250.0,12430.0,2020461.0,2047860.0,46160.0,43.77081889081456,CO,Denver,647433.0,6.0,16.4,12.1,5.1
1468,08031,5,29440.0,8600.0,19610.0,1200.0,17090.0,3978726.0,4045388.0,64910.0,61.296040671699274,CO,Denver,647433.0,6.0,16.4,12.1,5.1
1469,08031,6,12870.0,2490.0,9700.0,310.0,10160.0,7660349.0,7809286.0,32050.0,239.01244929797193,CO,Denver,647433.0,6.0,16.4,12.1,5.1
1470,08033,1,230.0,140.0,60.0,50.0,80.0,2726.0,2836.0,340.0,8.01764705882353,CO,Dolores,2030.0,7.5,19.8,12.1,5.1
1471,08033,2,180.0,50.0,140.0,0.0,140.0,7134.0,7267.0,470.0,15.178723404255319,CO,Dolores,2030.0,7.5,19.8,12.1,5.1
1472,08033,3,90.0,40.0,70.0,0.0,60.0,5687.0,5752.0,240.0,23.695833333333333,CO,Dolores,2030.0,7.5,19.8,12.1,5.1
1473,08033,4,80.0,0.0,50.0,0.0,50.0,7446.0,7562.0,150.0,49.64,CO,Dolores,2030.0,7.5,19.8,12.1,5.1
1474,08033,5,50.0,0.0,40.0,0.0,30.0,7533.0,7664.0,110.0,68.48181818181818,CO,Dolores,2030.0,7.5,19.8,12.1,5.1
1476,08035,1,30550.0,25050.0,2700.0,2300.0,6080.0,328608.0,339192.0,36530.0,8.995565288803723,CO,Douglas,306442.0,5.3,17.0,12.1,5.1
1477,08035,2,19110.0,10990.0,4800.0,2730.0,9420.0,706304.0,723404.0,30010.0,23.535621459513496,CO,Douglas,306442.0,5.3,17.0,12.1,5.1
1478,08035,3,16630.0,6850.0,7240.0,2130.0,11060.0,1036126.0,1056339.0,32390.0,31.98907070083359,CO,Douglas,306442.0,5.3,17.0,12.1,5.1
1479,08035,4,14810.0,3440.0,9940.0,1170.0,12880.0,1289059.0,1311393.0,36200.0,35.609364640883975,CO,Douglas,306442.0,5.3,17.0,12.1,5.1
1480,08035,5,32790.0,3320.0,28010.0,1340.0,37990.0,4582961.0,4652831.0,97330.0,47.08682831603822,CO,Douglas,306442.0,5.3,17.0,12.1,5.1
1481,08035,6,14640.0,790.0,13460.0,260.0,19140.0,6015831.0,6110053.0,46850.0,128.4062113127001,CO,Douglas,306442.0,5.3,17.0,12.1,5.1
1482,08037,1,3960.0,3000.0,360.0,500.0,1660.0,50179.0,52180.0,5380.0,9.326951672862453,CO,Eagle,52379.0,3.3,11.8,12.1,5.1
1483,08037,2,3190.0,1870.0,760.0,470.0,2440.0,116053.0,119018.0,5830.0,19.906174957118353,CO,Eagle,52379.0,3.3,11.8,12.1,5.1
1484,08037,3,1730.0,770.0,760.0,220.0,1340.0,106323.0,109179.0,3630.0,29.2900826446281,CO,Eagle,52379.0,3.3,11.8,12.1,5.1
1485,08037,4,1040.0,310.0,680.0,0.0,790.0,90235.0,92528.0,2460.0,36.68089430894309,CO,Eagle,52379.0,3.3,11.8,12.1,5.1
1486,08037,5,1520.0,210.0,1230.0,50.0,1240.0,206266.0,212491.0,3910.0,52.753452685422,CO,Eagle,52379.0,3.3,11.8,12.1,5.1
1487,08037,6,860.0,130.0,680.0,0.0,680.0,545436.0,555036.0,2170.0,251.35299539170506,CO,Eagle,52379.0,3.3,11.8,12.1,5.1
1488,08039,1,10090.0,7920.0,1180.0,820.0,2460.0,112753.0,116429.0,12740.0,8.850313971742542,CO,Elbert,23670.0,5.2,19.6,12.1,5.1
1489,08039,2,6670.0,3640.0,1940.0,860.0,3460.0,245917.0,251672.0,10980.0,22.396812386156647,CO,Elbert,23670.0,5.2,19.6,12.1,5.1
1490,08039,3,5670.0,2000.0,2870.0,660.0,4090.0,352604.0,359045.0,11830.0,29.805917159763315,CO,Elbert,23670.0,5.2,19.6,12.1,5.1
1491,08039,4,4890.0,970.0,3580.0,290.0,4310.0,427546.0,434861.0,12440.0,34.36864951768489,CO,Elbert,23670.0,5.2,19.6,12.1,5.1
1492,08039,5,9720.0,800.0,8450.0,360.0,10820.0,1344877.0,1362420.0,28520.0,47.155575035063116,CO,Elbert,23670.0,5.2,19.6,12.1,5.1
1493,08039,6,3270.0,160.0,2970.0,70.0,4060.0,1235206.0,1254564.0,10160.0,121.5753937007874,CO,Elbert,23670.0,5.2,19.6,12.1,5.1
1494,08041,1,96880.0,66260.0,14190.0,14000.0,41250.0,1220835.0,1246631.0,135890.0,8.98399440724115,CO,El Paso,654993.0,7.0,22.3,12.1,5.1
1495,08041,2,67660.0,30100.0,24970.0,10690.0,49660.0,2440967.0,2476490.0,129700.0,18.820100231303005,CO,El Paso,654993.0,7.0,22.3,12.1,5.1
1496,08041,3,38540.0,11380.0,23040.0,3390.0,30200.0,2374497.0,2408724.0,87660.0,27.087577002053386,CO,El Paso,654993.0,7.0,22.3,12.1,5.1
1497,08041,4,25940.0,4300.0,20070.0,1350.0,23050.0,2246571.0,2277537.0,67490.0,33.287464809601424,CO,El Paso,654993.0,7.0,22.3,12.1,5.1
1498,08041,5,34910.0,3180.0,30690.0,960.0,34140.0,4681654.0,4741593.0,98700.0,47.43317122593719,CO,El Paso,654993.0,7.0,22.3,12.1,5.1
1499,08041,6,7250.0,330.0,6590.0,0.0,7510.0,2523067.0,2568548.0,21020.0,120.03173168411037,CO,El Paso,654993.0,7.0,22.3,12.1,5.1
1500,08043,1,6310.0,3950.0,1430.0,840.0,2450.0,77061.0,78641.0,9260.0,8.321922246220302,CO,Fremont,46467.0,8.1,22.8,12.1,5.1
1501,08043,2,4050.0,1680.0,1790.0,460.0,2240.0,148091.0,150339.0,7500.0,19.745466666666665,CO,Fremont,46467.0,8.1,22.8,12.1,5.1
1502,08043,3,2680.0,710.0,1790.0,190.0,1560.0,165188.0,167225.0,5850.0,28.23726495726496,CO,Fremont,46467.0,8.1,22.8,12.1,5.1
1503,08043,4,1580.0,190.0,1340.0,40.0,1010.0,134211.0,135655.0,3880.0,34.590463917525774,CO,Fremont,46467.0,8.1,22.8,12.1,5.1
1504,08043,5,1400.0,120.0,1240.0,0.0,880.0,186363.0,188892.0,3480.0,53.55258620689655,CO,Fremont,46467.0,8.1,22.8,12.1,5.1
1505,08043,6,220.0,0.0,200.0,0.0,110.0,80859.0,83086.0,510.0,158.54705882352943,CO,Fremont,46467.0,8.1,22.8,12.1,5.1
1506,08045,1,7350.0,5140.0,1080.0,1040.0,3280.0,91433.0,94494.0,10580.0,8.642060491493384,CO,Garfield,56914.0,4.7,20.0,12.1,5.1
1507,08045,2,5580.0,2820.0,1760.0,870.0,4490.0,204367.0,209167.0,10830.0,18.87045244690674,CO,Garfield,56914.0,4.7,20.0,12.1,5.1
1508,08045,3,3340.0,1070.0,1930.0,330.0,2950.0,205713.0,210515.0,7880.0,26.105710659898477,CO,Garfield,56914.0,4.7,20.0,12.1,5.1
1509,08045,4,2300.0,470.0,1750.0,70.0,1890.0,198559.0,203249.0,5860.0,33.88378839590444,CO,Garfield,56914.0,4.7,20.0,12.1,5.1
1510,08045,5,2820.0,260.0,2470.0,40.0,2510.0,373753.0,382489.0,7710.0,48.47639429312581,CO,Garfield,56914.0,4.7,20.0,12.1,5.1
1511,08045,6,830.0,60.0,720.0,0.0,710.0,432575.0,441854.0,2210.0,195.73529411764707,CO,Garfield,56914.0,4.7,20.0,12.1,5.1
1512,08049,1,1250.0,860.0,190.0,200.0,420.0,15692.0,16285.0,1660.0,9.453012048192772,CO,Grand,14254.0,5.6,17.4,12.1,5.1
1513,08049,2,930.0,490.0,300.0,110.0,480.0,33365.0,34238.0,1570.0,21.251592356687897,CO,Grand,14254.0,5.6,17.4,12.1,5.1
1514,08049,3,560.0,180.0,340.0,30.0,320.0,34893.0,35617.0,1180.0,29.57033898305085,CO,Grand,14254.0,5.6,17.4,12.1,5.1
1515,08049,4,410.0,90.0,320.0,0.0,250.0,34722.0,35284.0,980.0,35.43061224489796,CO,Grand,14254.0,5.6,17.4,12.1,5.1
1516,08049,5,400.0,20.0,360.0,0.0,260.0,55834.0,57336.0,1000.0,55.834,CO,Grand,14254.0,5.6,17.4,12.1,5.1
1517,08049,6,70.0,0.0,70.0,0.0,40.0,24636.0,25189.0,180.0,136.86666666666667,CO,Grand,14254.0,5.6,17.4,12.1,5.1
1518,08051,1,2890.0,2350.0,270.0,210.0,650.0,36091.0,37745.0,3540.0,10.195197740112995,CO,Gunnison,15643.0,4.6,14.8,12.1,5.1
1519,08051,2,1590.0,940.0,500.0,170.0,660.0,57504.0,59630.0,2600.0,22.116923076923076,CO,Gunnison,15643.0,4.6,14.8,12.1,5.1
1520,08051,3,860.0,260.0,530.0,30.0,530.0,52174.0,54245.0,1850.0,28.20216216216216,CO,Gunnison,15643.0,4.6,14.8,12.1,5.1
1521,08051,4,570.0,100.0,420.0,40.0,390.0,50435.0,52060.0,1330.0,37.921052631578945,CO,Gunnison,15643.0,4.6,14.8,12.1,5.1
1522,08051,5,620.0,110.0,520.0,0.0,480.0,81010.0,83929.0,1630.0,49.69938650306749,CO,Gunnison,15643.0,4.6,14.8,12.1,5.1
1523,08051,6,210.0,0.0,170.0,0.0,160.0,108955.0,111536.0,500.0,217.91,CO,Gunnison,15643.0,4.6,14.8,12.1,5.1
1524,08053,1,2320.0,1430.0,480.0,360.0,910.0,27651.0,28882.0,3300.0,8.379090909090909,CO,Hinsdale,805.0,6.6,20.5,12.1,5.1
1525,08053,2,1200.0,490.0,550.0,120.0,700.0,42874.0,44245.0,2290.0,18.722270742358077,CO,Hinsdale,805.0,6.6,20.5,12.1,5.1
1526,08053,3,740.0,210.0,510.0,30.0,390.0,45756.0,46724.0,1620.0,28.244444444444444,CO,Hinsdale,805.0,6.6,20.5,12.1,5.1
1527,08053,4,480.0,60.0,390.0,20.0,220.0,41067.0,41993.0,1060.0,38.74245283018868,CO,Hinsdale,805.0,6.6,20.5,12.1,5.1
1528,08053,5,550.0,70.0,500.0,0.0,310.0,73243.0,75221.0,1380.0,53.07463768115942,CO,Hinsdale,805.0,6.6,20.5,12.1,5.1
1529,08053,6,160.0,0.0,120.0,0.0,60.0,84442.0,85987.0,300.0,281.47333333333336,CO,Hinsdale,805.0,6.6,20.5,12.1,5.1
1530,08055,1,1270.0,750.0,310.0,200.0,530.0,15201.0,15572.0,1900.0,8.000526315789473,CO,Huerfano,6479.0,7.6,20.1,12.1,5.1
1531,08055,2,640.0,250.0,330.0,60.0,340.0,22964.0,23401.0,1250.0,18.3712,CO,Huerfano,6479.0,7.6,20.1,12.1,5.1
1532,08055,3,300.0,80.0,200.0,0.0,160.0,18699.0,19026.0,640.0,29.2171875,CO,Huerfano,6479.0,7.6,20.1,12.1,5.1
1533,08055,4,190.0,50.0,140.0,0.0,70.0,16461.0,16746.0,400.0,41.1525,CO,Huerfano,6479.0,7.6,20.1,12.1,5.1
1534,08055,5,180.0,0.0,160.0,0.0,70.0,28766.0,29266.0,390.0,73.75897435897436,CO,Huerfano,6479.0,7.6,20.1,12.1,5.1
1536,08057,1,220.0,140.0,50.0,30.0,90.0,2585.0,2673.0,330.0,7.833333333333333,CO,Jackson,1355.0,6.6,21.4,12.1,5.1
1537,08057,2,150.0,70.0,60.0,20.0,90.0,5415.0,5532.0,280.0,19.339285714285715,CO,Jackson,1355.0,6.6,21.4,12.1,5.1
1538,08057,3,90.0,30.0,60.0,0.0,80.0,5553.0,5702.0,230.0,24.143478260869564,CO,Jackson,1355.0,6.6,21.4,12.1,5.1
1539,08057,4,30.0,0.0,30.0,0.0,0.0,2436.0,2517.0,60.0,40.6,CO,Jackson,1355.0,6.6,21.4,12.1,5.1
1540,08057,5,30.0,0.0,30.0,0.0,20.0,6384.0,6523.0,80.0,79.8,CO,Jackson,1355.0,6.6,21.4,12.1,5.1
1542,08059,1,71940.0,56180.0,7050.0,7550.0,18770.0,875242.0,899086.0,89050.0,9.828658057271197,CO,Jefferson,551912.0,5.4,18.3,12.1,5.1
1543,08059,2,51190.0,31160.0,11350.0,7380.0,23540.0,1870174.0,1902823.0,77400.0,24.162454780361756,CO,Jefferson,551912.0,5.4,18.3,12.1,5.1
1544,08059,3,34040.0,15550.0,14270.0,3390.0,17410.0,2102327.0,2136725.0,61500.0,34.18417886178862,CO,Jefferson,551912.0,5.4,18.3,12.1,5.1
1545,08059,4,24410.0,6710.0,15900.0,1450.0,15300.0,2119185.0,2152138.0,53810.0,39.38273555101282,CO,Jefferson,551912.0,5.4,18.3,12.1,5.1
1546,08059,5,38460.0,5100.0,31860.0,1290.0,30880.0,5234505.0,5312434.0,99700.0,52.502557673019055,CO,Jefferson,551912.0,5.4,18.3,12.1,5.1
1547,08059,6,12790.0,1140.0,11330.0,160.0,12570.0,5134852.0,5230991.0,36370.0,141.1837228485015,CO,Jefferson,551912.0,5.4,18.3,12.1,5.1
1548,08061,1,40.0,50.0,30.0,0.0,40.0,519.0,543.0,150.0,3.46,CO,Kiowa,1417.0,7.7,19.5,12.1,5.1
1549,08061,2,30.0,0.0,0.0,0.0,0.0,979.0,1021.0,0.0,inf,CO,Kiowa,1417.0,7.7,19.5,12.1,5.1
1550,08061,3,20.0,0.0,40.0,0.0,20.0,1728.0,1842.0,100.0,17.28,CO,Kiowa,1417.0,7.7,19.5,12.1,5.1
1552,08061,5,20.0,0.0,0.0,0.0,20.0,5095.0,5555.0,20.0,254.75,CO,Kiowa,1417.0,7.7,19.5,12.1,5.1
1554,08063,1,490.0,360.0,80.0,60.0,120.0,5848.0,6056.0,640.0,9.1375,CO,Kit Carson,8279.0,7.3,27.6,12.1,5.1
1555,08063,2,400.0,180.0,210.0,0.0,360.0,14721.0,15192.0,960.0,15.334375,CO,Kit Carson,8279.0,7.3,27.6,12.1,5.1
1556,08063,3,200.0,60.0,150.0,0.0,210.0,12711.0,13194.0,570.0,22.3,CO,Kit Carson,8279.0,7.3,27.6,12.1,5.1
1557,08063,4,130.0,0.0,100.0,0.0,90.0,12430.0,12551.0,290.0,42.86206896551724,CO,Kit Carson,8279.0,7.3,27.6,12.1,5.1
1558,08063,5,80.0,0.0,70.0,0.0,60.0,14469.0,15009.0,200.0,72.345,CO,Kit Carson,8279.0,7.3,27.6,12.1,5.1
1560,08065,1,1240.0,820.0,170.0,230.0,690.0,15700.0,16138.0,1850.0,8.486486486486486,CO,Lake,7296.0,5.4,17.5,12.1,5.1
1561,08065,2,840.0,400.0,270.0,150.0,630.0,30178.0,30763.0,1570.0,19.221656050955414,CO,Lake,7296.0,5.4,17.5,12.1,5.1
1562,08065,3,450.0,160.0,260.0,40.0,300.0,27530.0,27965.0,980.0,28.091836734693878,CO,Lake,7296.0,5.4,17.5,12.1,5.1
1563,08065,4,240.0,40.0,190.0,0.0,150.0,20490.0,20780.0,570.0,35.94736842105263,CO,Lake,7296.0,5.4,17.5,12.1,5.1
1564,08065,5,220.0,30.0,190.0,0.0,140.0,28039.0,28568.0,550.0,50.98,CO,Lake,7296.0,5.4,17.5,12.1,5.1
1565,08065,6,30.0,0.0,20.0,0.0,0.0,8219.0,8443.0,40.0,205.475,CO,Lake,7296.0,5.4,17.5,12.1,5.1
1566,08067,1,2150.0,1540.0,360.0,230.0,670.0,26990.0,27920.0,2930.0,9.211604095563139,CO,La Plata,53339.0,4.8,16.3,12.1,5.1
1567,08067,2,1410.0,700.0,500.0,190.0,820.0,51156.0,52577.0,2520.0,20.3,CO,La Plata,53339.0,4.8,16.3,12.1,5.1
1568,08067,3,940.0,300.0,590.0,60.0,500.0,57925.0,59418.0,1980.0,29.255050505050505,CO,La Plata,53339.0,4.8,16.3,12.1,5.1
1569,08067,4,610.0,120.0,490.0,20.0,400.0,52483.0,53538.0,1500.0,34.98866666666667,CO,La Plata,53339.0,4.8,16.3,12.1,5.1
1570,08067,5,760.0,100.0,640.0,0.0,490.0,101747.0,103697.0,1870.0,54.41016042780749,CO,La Plata,53339.0,4.8,16.3,12.1,5.1
1571,08067,6,260.0,20.0,220.0,0.0,140.0,115538.0,117400.0,600.0,192.56333333333333,CO,La Plata,53339.0,4.8,16.3,12.1,5.1
1572,08069,1,59500.0,46190.0,6490.0,5940.0,15580.0,715960.0,736780.0,74750.0,9.578060200668896,CO,Larimer,316605.0,5.2,18.7,12.1,5.1
1573,08069,2,36610.0,20620.0,10610.0,4520.0,18500.0,1329249.0,1356435.0,60340.0,22.02931720251906,CO,Larimer,316605.0,5.2,18.7,12.1,5.1
1574,08069,3,23710.0,8480.0,12960.0,1930.0,14850.0,1467350.0,1496102.0,49250.0,29.793908629441624,CO,Larimer,316605.0,5.2,18.7,12.1,5.1
1575,08069,4,17520.0,3340.0,13150.0,790.0,13510.0,1519113.0,1545441.0,43150.0,35.20539976825029,CO,Larimer,316605.0,5.2,18.7,12.1,5.1
1576,08069,5,25320.0,2630.0,21870.0,780.0,23910.0,3421118.0,3482068.0,70280.0,48.67840068298236,CO,Larimer,316605.0,5.2,18.7,12.1,5.1
1577,08069,6,7810.0,630.0,6970.0,60.0,8270.0,3302470.0,3367569.0,22840.0,144.5915061295972,CO,Larimer,316605.0,5.2,18.7,12.1,5.1
1578,08071,1,2410.0,1480.0,490.0,450.0,1100.0,29349.0,29911.0,3560.0,8.244101123595506,CO,Las Animas,14401.0,7.7,21.0,12.1,5.1
1579,08071,2,1400.0,620.0,460.0,240.0,880.0,49882.0,50512.0,2420.0,20.612396694214876,CO,Las Animas,14401.0,7.7,21.0,12.1,5.1
1580,08071,3,820.0,230.0,520.0,60.0,540.0,51460.0,52155.0,1810.0,28.430939226519335,CO,Las Animas,14401.0,7.7,21.0,12.1,5.1
1581,08071,4,430.0,70.0,320.0,30.0,350.0,36735.0,37130.0,1060.0,34.655660377358494,CO,Las Animas,14401.0,7.7,21.0,12.1,5.1
1582,08071,5,460.0,60.0,400.0,0.0,330.0,60188.0,61022.0,1190.0,50.5781512605042,CO,Las Animas,14401.0,7.7,21.0,12.1,5.1
1583,08071,6,50.0,0.0,40.0,0.0,30.0,15596.0,15858.0,110.0,141.78181818181818,CO,Las Animas,14401.0,7.7,21.0,12.1,5.1
1584,08073,1,1260.0,790.0,260.0,180.0,640.0,15096.0,15470.0,1950.0,7.741538461538462,CO,Lincoln,5430.0,7.6,23.8,12.1,5.1
1585,08073,2,800.0,350.0,380.0,90.0,520.0,29744.0,30347.0,1630.0,18.247852760736198,CO,Lincoln,5430.0,7.6,23.8,12.1,5.1
1586,08073,3,400.0,90.0,270.0,0.0,370.0,23649.0,23969.0,1000.0,23.649,CO,Lincoln,5430.0,7.6,23.8,12.1,5.1
1587,08073,4,300.0,20.0,250.0,0.0,220.0,27364.0,27960.0,740.0,36.97837837837838,CO,Lincoln,5430.0,7.6,23.8,12.1,5.1
1588,08073,5,210.0,0.0,200.0,0.0,190.0,30673.0,31285.0,590.0,51.98813559322034,CO,Lincoln,5430.0,7.6,23.8,12.1,5.1
1589,08073,6,20.0,0.0,20.0,0.0,20.0,6437.0,6669.0,60.0,107.28333333333333,CO,Lincoln,5430.0,7.6,23.8,12.1,5.1
1590,08075,1,2990.0,2080.0,430.0,400.0,1200.0,36558.0,37387.0,4140.0,8.830434782608696,CO,Logan,21660.0,7.0,25.4,12.1,5.1
1591,08075,2,2060.0,1030.0,800.0,250.0,1210.0,75023.0,76411.0,3840.0,19.537239583333335,CO,Logan,21660.0,7.0,25.4,12.1,5.1
1592,08075,3,1180.0,280.0,760.0,60.0,890.0,72797.0,74723.0,2690.0,27.062081784386617,CO,Logan,21660.0,7.0,25.4,12.1,5.1
1593,08075,4,760.0,90.0,650.0,20.0,600.0,66846.0,68783.0,1990.0,33.59095477386935,CO,Logan,21660.0,7.0,25.4,12.1,5.1
1594,08075,5,710.0,80.0,640.0,0.0,630.0,98429.0,101242.0,1990.0,49.46180904522613,CO,Logan,21660.0,7.0,25.4,12.1,5.1
1595,08075,6,130.0,0.0,110.0,0.0,100.0,125302.0,128880.0,320.0,391.56875,CO,Logan,21660.0,7.0,25.4,12.1,5.1
1596,08077,1,24400.0,16640.0,3850.0,3550.0,9320.0,303488.0,309515.0,33660.0,9.01628045157457,CO,Mesa,147372.0,7.2,23.5,12.1,5.1
1597,08077,2,15120.0,7220.0,5350.0,2220.0,9220.0,548029.0,555962.0,27140.0,20.192667649226234,CO,Mesa,147372.0,7.2,23.5,12.1,5.1
1598,08077,3,9870.0,3000.0,5910.0,750.0,6750.0,608397.0,616811.0,21570.0,28.205702364394995,CO,Mesa,147372.0,7.2,23.5,12.1,5.1
1599,08077,4,6330.0,1080.0,4930.0,300.0,5090.0,546797.0,553563.0,16030.0,34.110854647535874,CO,Mesa,147372.0,7.2,23.5,12.1,5.1
1600,08077,5,6720.0,660.0,5880.0,110.0,5960.0,890733.0,904469.0,18380.0,48.46207834602829,CO,Mesa,147372.0,7.2,23.5,12.1,5.1
1601,08077,6,1460.0,140.0,1270.0,0.0,1360.0,580235.0,594208.0,4040.0,143.62252475247524,CO,Mesa,147372.0,7.2,23.5,12.1,5.1
